edition,type,subtype,winner,title,director,year,country,premiere,competition,casting,distributor,producer,screenplay,soundtrack,subtitles,audio,length,genre,Fonction Guest,IMDB,Lien IMDB,original_title,URL Poster,text_fr,text_nl,text_en
2006,short,"Belgian Short Film Competition, 2nd Belgian Fantastic Film Day",,STORY OF THE DEAD,Emré Olcayto,2005,Belgium,,Belgian Short Film Competition,,,,,,,,16',"Thriller, Horror, Zombie",,,https://www.imdb.com/title/tt0891346/?ref_=nm_knf_t1,,,,,"Curiosity killed the cat, especially when she
poked her nose into a den of zombies !"
2006,short,"Belgian Short Film Competition, 2nd Belgian Fantastic Film Day",,ANTHROPEAU,Joël Godfroid,2005,Belgium,,Belgian Short Film Competition,,,,,,,,14',,,,,,,,,Fantastic cinematic sculptures.
2006,short,"Belgian Short Film Competition, 2nd Belgian Fantastic Film Day",,LUEUR BLEUE,Eve Martin,2005,Belgium,,Belgian Short Film Competition,,,,,,,,14',,,,https://www.imdb.com/title/tt0850312/?ref_=fn_tt_tt_2,,,,,"Romain, pursued by Hakim, meets Lisa. Her
strange visions start to haunt his mind."
2006,short,"Belgian Short Film Competition, 2nd Belgian Fantastic Film Day",,ETAT D'AME,Xavier Mairesse,2005,Belgium,,Belgian Short Film Competition,,,,,,,,8',,,,https://www.imdb.com/title/tt0846126/?ref_=nm_knf_t2,,,,,"Thomas wants to have an out-of-body experience.
His girlfriend Alicia will help him realise
his obsession."
2006,short,"Belgian Short Film Competition, 2nd Belgian Fantastic Film Day",,ESSENCE EXIT,Dries Deman,2005,Belgium,,Belgian Short Film Competition,,,,,,,,8',Animation,,,https://www.imdb.com/title/tt0482952/?ref_=nv_sr_srsg_0,,,,,"A young man’s soul is torn to shreds in a mechanical
inferno."
2006,short,"Belgian Short Film Competition, 2nd Belgian Fantastic Film Day",,URECA,Kenneth Taylor,2005,Belgium,,Belgian Short Film Competition,,,,,,,,5',Comedy,,,https://www.imdb.com/title/tt0483194/?ref_=fn_al_tt_1,,,,,"Because of a rather peculiar personal problem,
Lode Pinon doesn’t have an easy life, not even
when he finds his dream job."
2006,short,"Belgian Short Film Competition, 2nd Belgian Fantastic Film Day",,GENDER,Daniel Lamberts,2005,Belgium,,Belgian Short Film Competition,,,,,,,,10',Comedy,,,https://www.imdb.com/title/tt0467926/?ref_=fn_al_tt_2,,,,,"This black comedy explores the limits of gender
identity."
2006,short,"Belgian Short Film Competition, 2nd Belgian Fantastic Film Day",,GEMINI,Jacques Molitor,2005,Belgium,,Belgian Short Film Competition,,,,,,,,9',,,,,,,,,"When Jacob kills his twin brother, a troubled
past comes to the surface."
2006,short,"Belgian Short Film Competition, 2nd Belgian Fantastic Film Day",,LE MASQUE DE LA MORT ROUGE,Jacques Donjean,2005,Belgium,,Belgian Short Film Competition,,,,,,,,15',,,,,,,,,"The plague ravages the land. A prince and his
court isolate themselves to party… until death !"
2006,short,"Belgian Short Film Competition, 2nd Belgian Fantastic Film Day",,CHAHUT,Gilles Cuvelier,2005,Belgium,,Belgian Short Film Competition,,,,,,,,10',Animation,,,https://www.imdb.com/title/tt0463046/?ref_=nm_knf_t3,,,,,"A reveller in search of the carnival, only finds
deserted streets. He discovers that the party has
gone underwater."
2006,short,"Belgian Short Film Competition, 2nd Belgian Fantastic Film Day",,FOREVER,Jonas Govaerts,2005,Belgium,,Belgian Short Film Competition,,,,,,,,13',"Comedy, Horror",,,https://www.imdb.com/title/tt0491638/?ref_=nm_knf_i3,,,,,The story of a tattoo that keeps on growing.
2006,short,"Belgian Short Film Competition, 2nd Belgian Fantastic Film Day",,EXPLODE RU486,Jesse De Greef,2005,Belgium,,Belgian Short Film Competition,"Chun Hee, Lesly Thomas Holden,
Ted Fletcher, Annet Kelly, Ellyn Eves Hileman",,,,,,,20',Dystopia,,,https://www.imdb.com/title/tt0887905/?ref_=fn_al_tt_1,,,,,"In the near future, technology has gotten the upper
hand on mankind. Everybody lives alone, trapped in
an imploded, virtual version of reality."
2006,movie ,Opening ,,AN AMERICAN HAUNTING,Courtney Solomon,2005,"UK, Canada, Romania",World Premiere,,"Donald Sutherland, Sissy Spacek,
James D’Arcy, Rachel Hurd-Wood,
Matthew Marsh, Thom Fell,
Sam Alexander, Zoe Thorne",,,,,,,83,"Drama, Historical, Horror",,,"https:,,www.imdb.com,title,tt0429573,",,,,,"Tennessee, 1818. Landowner John Bell
incurs the wrath of a neighbouring
woman over a property deal. The church
elders in their rural village declare that
Bell is guilty of loan-sharking and the
loss of his good name. To add insult
to injury, it’s been whispered that the
woman is in league with the devil, and
she swears vengeance upon Bell and
his family, especially his older daughter
Betsy. The girl begins seeing visions of
snarling wolves and a ghostly girl. Then,
one night Betsy is tormented by an unseen
attacker. School teacher Richard,
who is also Betsy’s suitor, initially reasons
away the supernatural aspect of
the attacks, but they become a nightly
occurrence that no one can do anything
to stop.
An American Haunting is based on true
events. It was the only time in history that
the American government has acknowledged
that supernatural forces were responsible
for someone’s death. Director
Courtney Solomon (Dungeons and Dragons)
has adapted Brent Monahan’s 1997
novel The Bell Witch : An American Haunting
for the big screen. He uses innovative
sound design and classical horror themes
to create a contemporary Gothic film that is
profoundly disturbing. Donald Sutherland
(Mash, Virus, Cold Mountain) and Sissy
Spacek (Carrie, Missing, Affliction) head
the cast as John and Lucy Bell. Newcomer
Rachel Hurd-Wood is cast as the tormented
Betsy Bell and James Darcy (Master and
Commander, Exorcist : The Beginning)
plays local teacher Richard Powell."
2006,movie ,Closing,,V FOR VENDETTA,James McTeigue,2006,"USA, Germany",Belgian Premiere,,"Hugo Weaving, Natalie Portman,
Stephen Rea, John Hurt,
Roger Allam, Sinead Cusack,
Nicolas de Pruyssenaere,
Christopher Fosh",,,,,,,132,"Action, Drama, Science-Fiction",,,https://www.imdb.com/title/tt0434409/?ref_=nv_sr_srsg_0,,,,,"An alternative reality, a totalitarian and
fascist Great-Britain. Evey, a young
woman forced to prostitute herself out of
poverty, is rescued from the forces of the
state by a masked avenger, better known
as “V”. The charismatic V is a master of
trickery and deceit. He starts a revolution
by blowing up two important government
buildings and taking over the radio and
television station. He calls all citizens to
revolt against dictator Sutler’s regime of
terror. As Evey finds out the truth about V’s
mysterious origins, she also discovers the
truth about herself and becomes the avenger’s
unlikely ally in his fight for freedom and
justice in a cruel and corrupt society.
V For Vendetta is not only the long awaited
adaptation of Alan Moore’s legendary
cult-comic, it’s also the return of the Wachowski
brothers (The Matrix), who wrote
and produced the film. James McTeigue,
assistant-director for, among others, the
Matrix trilogy and Star Wars : Attack of
the Clones, marks his directing debut.
Hugo Weaving (The Matrix, Lord of the
Rings) plays masked avenger V. Nathalie
Portman (Mars Attacks, Star Wars) is his
sidekick Evey. Stephen Rea (The Crying
Game, In Dreams) hunts for V as the tough
inspector Finch and John Hurt (1984, Hellboy)
incarnates dictator Sutler."
2006,movie ,"International Competition, European Méliès Competition",,ADAM'S APPLES,Anders Thomas Jensen,2005,Denmark,Belgian Premiere,"International Competition, International Competition","Ulrich Thomsen, Paprika Steen,
Mads Mikkelsen, Nicolas Bro, Ali Kazim,
Ole Thestrup, Gyrd Lofqvist",,,,,,,94',"Comedy, Crime, Drama",,,"https:,,www.imdb.com,title,tt0418455,",Adams æbler,,,,"Adam, a neo-Nazi, gets off the bus one
day in an idyllic Danish farming community.
Among the rolling fields of corn,
there’s a neat, white church. This house
of God is the terrain of Ivan, the priest to
whom the ex-con has been assigned for
a spot of rehabilitation and re-education.
Taciturn, sullen and aggressive, Adam
aims to get through this forced sojourn
as quickly as possible so he can join his
skinhead friends in the city and take up
his life of racism and drunken mayhem.
When the insanely optimistic Ivan asks
Adam what his goal is going to be during
his stay, Adam just answers he wants to
bake an apple pie. Ivan promptly assigns
him to protect the apple tree in front of
the church. Birds, worms and lightning
start to attack the apples. Ivan believes it
is the Devil that is testing him. But Adam
thinks it is God.
How do you persuade a neo-Nazi to bake
an apple pie? That is the challenge that
powers the wicked third feature of Danish
screenwriter ( Old Men in New Cars,
Brothers ) and director ( Golden Melies
2003 The Green Butchers ) Anders
Thomas Jensen. Partly absurd black
comedy, partly good-and-evil morality
tale, Adam’s
Apples gets under your
skin with its clever story, beautiful and
hyper-realistic photography and lightning,
a sentimental classical score and
solid performances by Denmark’s two
leading actors, Mads Mikkelsen ( Pusher,
The Green Butchers ) as Ivan and Ulrich
Thomsen ( Festen, Brothers ) as Adam."
2006,movie ,International Competition,,ANTARCTIC JOURNAL,Pil-Sung Yim,2005,South Korea,Belgian Premiere,International Competition,"Kang-ho Song, Ji-tae Yu,
Hye-jeong Kang, Hee-soon Park,
Duek-mun Choi, Sam Hammington,
Kyeong-ik Kim",,,,,,,111',"Horror, Mystery, Thriller",,,"https:,,www.imdb.com,title,tt0462703,",,,,,"Do-hyung Choi is the charismatic team
leader of a six-men expedition team
that tries to reach the most remote part
of the Antarctic without any outside assistance.
Marching through the endless
snow, Min-jae, the youngest of the team,
finds a journal written by a member of a
British expedition 80 years ago. From then
on, they start to experience strange mishaps
that are reflected with extraordinary
similarity on the pages of the mysterious
journal. The team ends up with two missing
men and failing equipment. Soon the
sun will go down and Antarctica will be
plunged into darkness for months. But
Choi is obsessed with attaining their goal
and the expedition struggles on, searching
for the unreachable.
Antarctic Journal is a powerful, claustrophobic
supernatural thriller from director
Phil-sung Yim. He lets us experience
the inhospitable wilderness of the Antarctic,
where desolation and loneliness
can inspire the most extreme madness.
The excellent cast is headed by Kang-ho
Song (The Quiet Family, Sympathy for Mr.
Vengeance, Memories of Murder) and Jitae
Yu (Natural City, Old Boy, Sympathy
for Lady Vengeance)."
2006,movie ,International Competition,,THE DESCENT,Neil Marshall,2005,UK,Belgian Premiere,International Competition,"Shauna McDonald,
Natalie Mendoza, Alex Reid,
Saskia Mulder, Myanna Buring,
Nora-Jane Noone, Oliver Milburn,
Molly Kayll",,,,,,,99,"Adventure, Horror, Thriller",,,"https:,,www.imdb.com,title,tt0435625,",,,,,"On the anniversary of a fatal whitewater
rafting trip, sex independently
spirited women reconvene in the Appalachian
mountains, determined to pit
their wits against the area‘s labyrinthine
caves. The group dynamics are strained
from the outset, with Sarah still heavyladen
with loss from the previous year’s
accident and Juno harbouring a guilty
secret that Beth already suspects. Pressure
mounts when the women lower
themselves into a cavernous crater
within whose darkness lies the promise
of hallucinations, paranoia and asphyxiation.
When a rock fall cuts off their escape
route, the group discover that the
only way out is down. They venture further
into the bowels of the Earth, squeezing
themselves through ever-decreasing
circles as they journey towards a seventh
level of hell.
After winning our Golden Raven 2001
with Dog Soldiers, director Neil Marshall
seems to be hungry for more. The nihilistic
frightener The Descent must be one
of the best horror movies in recent years.
In the first half of the film, he grabs us
by the throat with a bravura evocation of
the real-life terrors of entrapment. Then
the monsters arrive and The Descent
switches gear, turning into a shock feast
of unrelenting gore, while the brilliant
all-female ensemble cast, including
Shauna MacDonald (The Debt Collector),
Alex Reid (Wilderness) and Saskia
Mulder (The Beach), become every bit as
deadly as their savage surroundings."
2006,movie ,European Méliès Competition,,ALLEGRO,Christopher Boe,2005,Denmark,Belgian Premiere,European Méliès Competition,"Ulrich Thomsen, Helena
Christensen, Henning Moritzen, Ellen
Hillingso, Nicolas Bro",,,,,,,88',"Drama, Romance, Science-Fiction",,,"https:,,www.imdb.com,title,tt0424789,",,,,,"Zetterstrom, a perfectionist from an
early age, has dedicated his entire
life to his career as a pianist. As he is
about to enjoy fame and glory, he meets
Andrea. They fall in love and happiness
ensues. Then, one night, she disappears.
Frustrated, he decides to forget his
past and becomes an eccentric artist,
famed for his perfect, but soulless art.
After many years, when he returns from
New York to his native Copenhagen, he
is contacted by a messenger, who tells
him that his past has been captured and
kept prisoner in an area of Copenhagen
known as the Zone, a place which has
been taken over by mysterious forces.
Intrigued, he ventures into the zone,
where he encounters Tom, an enigmatic
man in a wheelchair. Through him, the
process of reconstructing Zetterstrom’s
past begins.
Danish director Christoffer Boe returns
to the themes that he explored in his
2003 Cannes Camera d’Or winner Reconstruction.
Allegro is a stylish and
fascinating exercise about remembrance
and forgetting, related in atmosphere to
Tarkovsky’s Stalker and Godard’s Alphaville.
The film enjoys a spectacular
use of the camera, clever animation sequences,
a distinct sense of irony and
a splendid soundtrack. Ulrich Thomsen
(Festen, Brothers, Adam’s Apples) plays
the bemused and egocentric Zetterstrom.
Supermodel Helena Christensen makes
her acting debut as Andrea and Henning
Moritzen (Festen, Strings) is Tom."
2006,movie ,European Méliès Competition,,ANIMAL,Roselyne Bosch,2005,"France, UK, Portugal",Belgian Premiere,European Méliès Competition,"Andreas Wilson,
Emma Griffiths Malin,
Diogo Infante, Francisco Antunes,
David Birkin, Clifford De Spencer,
Alda Gomes, Mercedes Grower",,,,,,,95',"Science-Fiction, Thriller",,,"https:,,www.imdb.com,title,tt0412412,",,,,,"Europe, the near future. The handsome
Nordic Doctor Thomas Nielsen works
in the molecular biology department of
a renowned university. Like many of his
ambitious colleagues, Thomas believes
that genetic engineering can create a
healthier, more competent and able human
species. Vincent Iparrak, nicknamed
“The Hunter”, is a charismatic, sexually
attractive serial killer who slits the throats
of his pretty female victims with a hunting
knife. Locked in a ultra modern fortress,
he will soon be executed for his crimes.
Thomas makes Iparrak an offer he cannot
refuse. The doctor will prove that Iparrak’s
DNA is faulty, thus sparing him execution
by lethal injection. There’s one condition;
the killer must allow Thomas to inject him
with a serum that will alter his genes and
neutralize his murderous impulses. But
can genetics really correct God’s errors?
Screenwriter Roselyne Bosch (1492 : The
Conquest of Paradise, The Pact of Silence)
did two years of genetic research
in Europe and the States before undertaking
her long feature debut Animal.
This powerful psychological thriller with
a strong sci-fi flavour in the vein of the
films of Night M. Shyamallan and Andrew
Niccol’s Gattaca, will leave you shivering
when the end credits roll. Andreas Wilson
(Evil) stars as Thomas Nielsen. Diogo Infante
(The Stone Raft, 13 Chimes) is Vincent
Iparrak. Emma Griffiths-Malin (Mary
Reilly, Gangster Nr 1) plays Dr. Justine
Keller, an expert on wolves, who becomes
involved in Thomas’ experiments."
2006,movie ,European Méliès Competition,,THE DARK,John Fawcett,2005,UK,Belgian Premiere,European Méliès Competition,"Sean Bean, Maria Bello,
Maurice Roeves, Sophie Stuckey,
Richard Elfyn, Abigail Stone",,,,,,,93',"Drama, Fantasy, Horror",,,"https:,,www.imdb.com,title,tt0411267,",,,,,"Ashamed of the way she has neglected
her daughter Sarah, busy New Yorker
Adele decides to take her on a visit to her
estranged father James, who now lives
in a remote farm on the Welsh coast.
Fifty years ago, the area was home to
a strange religious sect that ended in a
mass cliff top suicide. Sarah disappears
and is believed drowned, but Adele is
convinced she’s still alive. While her husband
directs a search for their daughter,
Adele begins to see apparitions of a girl
named Ebrill, the daughter of the mystic
who engineered the mass suicide of his
brethren. In the attic she finds a box that
tells about an arcane local legend referring
to a place called “The Dark”. But the
ethereal land of the dead demands a high
price for returning her little girl.
After injecting fresh blood into the werewolf
genre with Ginger Snaps, director
John Fawcett treats us to a powerful
supernatural thriller, blending together
the intriguing ingredients of a pagan
religion, a remote coastal location, the
power of a mother‘s love and the scorn of
an injured child. The emphasis is on atmosphere,
rather than gore, making The
Dark a European answer to Asian chillers
such as The Ring and Dark Water. Maria
Bello ( The Coller, Silver City, A History
of Violence ) plays the challenging part
of Adele. Sean Bean ( Goldeneye, Ronin,
Lord of the Rings ) is James."
2006,movie ,7th Orbit Competition ,,THE BEAUTIFUL WASHING MACHINE,James Lee,2004,Malaysia,Belgian Premiere,7th Orbit Competition ,"Loh Bok Lai, Patrick Teoh,
Amy Len, Berg Lee",,,,,,,113',"Comedy, Drama",,,"https:,,www.imdb.com,title,tt0407568,",,,,,"Teoh’s girlfriend has recently left him,
taking most of her possessions, including
the washing machine, leaving
him unable to cope with life and the
laundry. He buys a second-hand one that
turns out to have more temperament
than any warranty deal ever warned you
about. The unit promptly breaks down,
initiating a series of customer service
calls that culminate in the appearance
of a nameless young woman, who becomes
his live-in maid. Add to this
washing cycle a middle-aged widower,
Mr Wong, with a manga-mask fetish, a
few gangsters plus the consequences of
love and abandonment in the fast-changing
city of Kuala Lumpur. Pretty soon the
eponymous appliance starts to seem like
the most sane creature in this dark and
wickedly surreal love comedy.
The Beautiful Washing Machine is the
first in a wave of independent Malaysian
movies that has hit Western shores.
Director James Lee (Ah Beng Returns,
Room To Let) delivers a steady stream of
hypnotic, fluorescent-lit images and intersecting
storylines in sterile, cubicled
offices, supermarkets and underground
parking lots. The Beautiful Washing Machine
gives you an insight into a society
of solitude and dehumanization, where
rampant consumerism sabotages any
attempt to establish long lasting and
authentic relationships. It‘s all brought
to you with subtle humour and a bit of
dry cleaning."
2006,movie ,7th Orbit Competition ,,BROTHERS OF THE DEAD,"Keith Fulton, Louis Pepe",2005,UK,Belgian Premiere,7th Orbit Competition ,"Luke Treadaway, Tania Emery,
Harry Treadaway, Tom Bower,
Sean Harris, Bryan Dick,
Steven Eagles, Will Kemp",,,,,,,90',"Drama, Musical",,,"https:,,www.imdb.com,title,tt0432260,",,,,,"Tom and Barry Howe are twins. They are
joined at the chest and share a liver.
They’re teenagers with quite distinctive
personalities. Barry is the more mischievous,
hot-headed of the two, while Tom is
more reserved and thoughtful. They are
plucked from rural obscurity by a 70ties
music promoter, groomed into rock stars
and soon launched on an unsuspecting
music scene as The Bang Bang. Grappling
with impossible love, artistic rivalry
and a dark inner life, the twins embrace
their freakishness and spit it back in the
form of searing punk rock.
Brothers of the Head is the debut long
feature of Keith Fulton and Louis Pepe,
makers of the acclaimed documentary
Lost in La Mancha. It‘s an unclassifiable
tour de force. Neither truly fake documentary
nor concert tour film, the movie
feels most like underground horror, with
characteristic physical expressions of
psychological trauma in abundance. This
should come as no surprise, as the film
is based on a novel by sci-fi guru Brian
Aldiss. It also benefits from a terrific
soundtrack, a sweltering hybrid of Small
Faces-styled classic rock and early, hyper-
angry UK punk, and the astonishing
performances from real-life twins Luke
and Harry Treadaway."
2006,movie ,7th Orbit Competition ,,THE ECHO,Yam Laranas,2004,Philippines,Belgian Premiere,7th Orbit Competition ,"Richard Gutierrez, Angel Locsin,
Jomari Yllana, Iza Calzado,
James Blanco, Ella Guevara",,,,,,,105',"Horror, Thriller",,,"https:,,www.imdb.com,title,tt0423195,",,,,,"Marvin, a young man, moves into a unit
of an old decrepit apartment building.
He doesn’t really want to live there,
but it’s his way of expressing his independence
from his mother. Every night,
he hears awful sounds of abuse emanating
from his neighbour’s apartment.
The noise turns out to be an abusive cop
who frequently beats his wife in front of
their young daughter. Marvin’s girlfriend,
Pinky tries to talk him into moving, but
he won’t let fear get the better of him.
When Marvin begins to see flashes of the
neighbour’s daughter drenched in blood,
he begins to worry about his sanity. But
there are far worse things than madness
at work in his apartment complex. Marvin
and Pinky must now confront the evil
in the apartment building or be forever
haunted by its secret.
The Echo is a terrific addition to the Asian
ghost movie genre, with a suffocating
atmosphere, impressive visuals and a
story that focuses firmly on the human
element. Philippine Director Yam Laranas
uses the dark and oppressive building as
a character in itself. The claustrophobic
hallways, the weird lighting and the slow
camera moves makes the paranoia and
the fear of Marvin almost tangible. These
spooky images are complemented by
equally creepy sound design. This subtle,
human ghost tale will haunt you long after
you’ve left the theatre"
2006,movie ,7th Orbit Competition ,,"ELI, ELI, LEMA SABACHTANI?",Shinji Aoyama,2005,Japan,Belgian Premiere,7th Orbit Competition ,"Tadanobu Asano, Aoi Miyazaki,
Masaya Nakahara, Mariko Okada",,,,,,,107',"Drama, Musical, Science-Fiction",,,"https:,,www.imdb.com,title,tt0461769,",,,,,"AD 2015. The world’s major cities are
decimated by a terrible plague, a
highly contagious virus that fills those it
infects with unbearable dread, then with
overwhelming despair. This fatal disease,
without a cure, is called the Lemming
Syndrome. In an isolated country mansion,
two musicians, Nizui and Asuhara,
live in seclusion. They devote themselves
to the creation of pure sound, far from the
trappings of fame and success they knew
in the corrupt and dangerous city. They
are visited by an ageing plutocrat, his
desperately sick daughter and a detective,
who believes that in the music made by
Mizui and Asuhara lies the seed of hope
that the old man’s daughter can be saved.
In the vast, changeless stillness of nature,
the musicians begin to play.
Acclaimed director Shinji Aoyama ( Eureka,
Desert Moon, Mike Yokohama : A
Forest With No Name) delights us with
this thoughtful foray into science fiction;
the title coming from Jesus’ last words
on the cross. With the omnipresent and
versatile Tadanobu Asano ( Ichi The Killer,
Electric Dragon 80.000V, Zatoichi ) as
Mizui. Cinematographer Masaki Tamra’s
attractive visuals, from early scenes on
a wind-swept beach to empty autumnal
landscapes are accompanied by a musical
score that could wake up the dead."
