edition,type,subtype,winner,title,director,year,country,premiere,competition,casting,distributor,producer,screenplay,soundtrack,subtitles,audio,length,genre,Fonction Guest,IMDB,Lien IMDB,original_title,URL Poster,text_fr,text_nl,text_en
1997,movie ,50 Years of Hammer Horror,,THE CURSE OF FRANKENSTEIN,Terence Fisher,1957,UK,,,"Peter Cushing, Hazel Court, Robert Urquhart",,,,,,,82',"Horror, Science-Fiction, Thriller ",,,"https:,,www.imdb.com,title,tt0050280,?ref_=fn_al_tt_1",,,,,
1997,movie ,50 Years of Hammer Horror,,DRACULA A.D. 72,Alan Gibson,1972,UK,,,"Christopher Lee, Peter Cushing, Stephanie Beacham",,,,,,,96',Horror ,,,"https:,,www.imdb.com,title,tt0068505,?ref_=fn_al_tt_1",,,,,
1997,movie ,50 Years of Hammer Horror,,DRACULA HAS RISEN FROM THE GRAVE,Freddie Francis,1968,UK,,,"Christopher Lee, Rupert Davies, Veronica Carlson",,,,,,,92',"Drama, Fantasy, Horror ",,,"https:,,www.imdb.com,title,tt0062909,?ref_=nv_sr_srsg_0",,,,,
1997,movie ,50 Years of Hammer Horror,,FRANKENSTEIN MUST BE DESTROYED,Terence Fisher,1969,UK,,,"Peter Cushing, Veronica Carlson, Freddie Jones",,,,,,,98',"Drama, Horror, Science-Fiction",,,"https:,,www.imdb.com,title,tt0065738,?ref_=fn_al_tt_1",,,,,
1997,movie ,50 Years of Hammer Horror,,THE MUMMY by Terence Fisher,Terence Fisher,1959,UK,,,"Peter Cushing, Christopher Lee, Yvonne Furneaux",,,,,,,86',"Horror, Adventure",,,https://www.imdb.com/title/tt0053085/?ref_=nm_flmg_dr_21,,,,,
1997,movie ,50 Years of Hammer Horror,,THE REVENGE OF FRANKENSTEIN,Terence Fisher,1958,UK,,,"Peter Cushing, Francis Matthews, Eunice Gayson",,,,,,,90',"Horror, Science-Fiction",,,"https:,,www.imdb.com,title,tt0050894,?ref_=nm_flmg_dr_25",,,,,
1997,movie ,50 Years of Hammer Horror,,THE SATANIC RITES OF DRACULA,Alan Gibson,1973,UK,,,"Christopher Lee, Peter Cushing, Michael Coles",,,,,,,87',Horror ,,,"https:,,www.imdb.com,title,tt0070634,?ref_=fn_al_tt_1",,,,,
1997,movie ,50 Years of Hammer Horror,,SCARS OF DRACULA,Roy Ward Baker,1970,UK,,,"Christopher Lee, Dennis Waterman, Jenny Hanley",,,,,,,95',Horror ,,,"https:,,www.imdb.com,title,tt0067713,?ref_=fn_al_tt_1",,,,,
1997,movie ,50 Years of Hammer Horror,,TASTE THE BLOOD OF DRACULA,Peter Sasdy,1970,UK,,,"Christopher Lee, Geoffrey Keen, Gwen Watford",,,,,,,91',"Drama, Fantasy, Horror ",,,"https:,,www.imdb.com,title,tt0065073,?ref_=nv_sr_srsg_0",,,,,
1997,movie ,"Kultuurkaffee VUB, ULB",,EMMA ZUNZ,Benoît Jacquot,1993,"Spain, France",,,"Judith Godrèche, Stéphanie Tchou-Cotta, Sandrine Kiberlain",,,,,,,,Drama,,,"https:,,www.imdb.com,title,tt0252413,?ref_=nm_flmg_dr_37",,,,,
1997,movie ,"Kultuurkaffee VUB, ULB",,EL EVANGELIO SEGUN MARCOS,Hector Olivera,1993,Argentina,,,"Hugo Soto, Miguel Dedovich, Gustavo Garzón",,,,,,,55',Drama,,,"https:,,www.imdb.com,title,tt0322204,?ref_=fn_al_tt_2",,,,,
1997,movie ,"Kultuurkaffee VUB, ULB",,LA INTRUSA,Jaime Chavarri,1993,Spain,,,"Ángel Alcázar, Rosario Flores, Joaquín Hinojosa",,,,,,,,Drama,,,"https:,,www.imdb.com,title,tt0211435,?ref_=nm_flmg_dr_9",,,,,
1997,movie ,"Kultuurkaffee VUB, ULB",,LA OTRA HISTORIA DE ROSENDO JUAREZ,Gerardo Vera,1993,"Spain, Argentina",,,"Antonio Banderas, Fernando Guillén, Pastora Vega",,,,,,,,Drama,,,"https:,,www.imdb.com,title,tt0211557,?ref_=fn_al_tt_1",,,,,
1997,movie ,"Kultuurkaffee VUB, ULB",,EL SUR,Carlos Saura,1993,"Spain, Argentina",,,"Arturo Bonín, Olga Bruno, Alejandra Colunga",,,,,,,60',Drama,,,"https:,,www.imdb.com,title,tt0295645,?ref_=nm_flmg_dr_22",,,,,
1997,guest,Guest of honor,,,"Wes, Craven",,USA,,,,,,,,,,,,Director,,https://www.imdb.com/name/nm0000127/?ref_=nv_sr_srsg_0,,,,,
1997,guest,Guest of honor,,,"Marie, Laforet",,France,,,,,,,,,,,,Actress,,https://www.imdb.com/name/nm0481030/?ref_=nv_sr_srsg_0,,,,,
1997,guest,Guest of honor,,,"Johan, Leysen",,,,,,,,,,,,,,,,https://www.imdb.com/name/nm0508085/?ref_=nv_sr_srsg_0,,,,,
1997,guest,Guest of honor,,,"Amanda, Plummer",,USA,,,,,,,,,,,,Actress,,,,,,,
1997,guest,Guest of honor,,,"Enki, Bilal",,France,,,,,,,,,,,,Director,,,,,,,
1997,guest,President,,International Competition,"Karen, Black",,USA,,,,,,,,,,,,Actress,,"https:,,www.imdb.com,name,nm0000947,?ref_=fn_al_nm_1",,,,,
1997,guest,jury,,International Competition,"Agnieska, Holland",,Poland,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0002140,?ref_=fn_al_nm_1",,,,,
1997,guest,jury,,International Competition,"Gabrielle, Lazure",,Canada,,,,,,,,,,,,Actress,,"https:,,www.imdb.com,name,nm0493959,?ref_=nv_sr_srsg_0",,,,,
1997,guest,jury,,International Competition,"Jimmy, Sangster",,UK,,,,,,,,,,,,Screenwriter,,"https:,,www.imdb.com,name,nm0762727,?ref_=nv_sr_srsg_0",,,,,
1997,guest,jury,,International Competition,"Peter, Sasdy",,UK,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0765856,?ref_=nv_sr_srsg_0",,,,,
1997,guest,jury,,European Méliès Competition,"Raoul, Hemelaer",,Belgium,,,,,,,,,,,,Distributor,,,,,,,
1997,guest,jury,,European Méliès Competition,"Chantal, Goemans",,Belgium,,,,,,,,,,,,Flemish Community,,,,,,,
1997,guest,jury,,European Méliès Competition,"Alain, Keytsman",,Belgium,,,,,,,,,,,,Producer,,"https:,,www.imdb.com,name,nm0450920,?ref_=nv_sr_srsg_0",,,,,
1997,guest,jury,,European Méliès Competition,"Jean-Marie, Beauloye",,Belgium,,,,,,,,,,,,French Community,,,,,,,
1997,guest,jury,,European Méliès Competition,"Monique, Dodemont",,Belgium,,,,,,,,,,,,RTBF,,"https:,,www.imdb.com,name,nm0230179,?ref_=nv_sr_srsg_0",,,,,
1997,guest,jury,,European Méliès Competition,"Michel, Baudour",,Belgium,,,,,,,,,,,,DOP,,"https:,,www.imdb.com,name,nm0061708,?ref_=fn_al_nm_1",,,,,
1997,guest,jury,,European Méliès Competition,"Claude, Blondeel",,Belgium,,,,,,,,,,,,BRY,,"https:,,www.imdb.com,name,nm0089037,?ref_=nv_sr_srsg_0",,,,,
1997,guest,jury,,European short film competition,"Véronique, Franssen",,Belgium,,,,,,,,,,,,RTBF,,,,,,,
1997,guest,jury,,European short film competition,"Frank, Boel",,Belgium,,,,,,,,,,,,BRT,,,,,,,
1997,guest,jury,,European short film competition,"Anne-Chantal, Mahaux",,Belgium,,,,,,,,,,,,Canal+ TVCF,,,,,,,
1997,guest,jury,,European short film competition,"Karel, Segers",,Belgium,,,,,,,,,,,,Filmnet,,"https:,,www.imdb.com,name,nm1764825,?ref_=fn_al_nm_1",,,,,
1997,guest,jury,,European short film competition,"Kirsti, Lampila",,Finland,,,,,,,,,,,,YLE TV2,,,,,,,
1997,guest,jury,,European short film competition,"Roland, N'Goyen",,France,,,,,,,,,,,,France 3,,,,,,,
1997,guest,jury,,European short film competition,"Barbara, Hape",,France,,,,,,,,,,,,Arte,,,,,,,
1997,guest,jury,,European short film competition,"Doris, Heinze",,Germany,,,,,,,,,,,,ARD,,"https:,,www.imdb.com,name,nm5709565,?ref_=fn_al_nm_1",,,,,
1997,guest,jury,,European short film competition,"Andreas, Antoniades",,Greece,,,,,,,,,,,,Greek Television,,"https:,,www.imdb.com,name,nm5460225,?ref_=fn_al_nm_1",,,,,
1997,guest,jury,,European short film competition,"William, Harpur",,Ireland,,,,,,,,,,,,RTE,,,,,,,
1997,guest,jury,,European short film competition,"Enrico, Ghesi",,Italy,,,,,,,,,,,,RAI 3,,,,,,,
1997,guest,jury,,European short film competition,"Joâo, Garçao Borges",,Portugal,,,,,,,,,,,,RTP,,"https:,,www.imdb.com,name,nm0309005,?ref_=nv_sr_srsg_0",,,,,
1997,guest,jury,,European short film competition,"Fernando, Moreno",,Spain,,,,,,,,,,,,Television Espanola,,"https:,,www.imdb.com,name,nm3775871,?ref_=nv_sr_srsg_0",,,,,
1997,guest,jury,,European short film competition,"Michel, Schopfer",,Switzerland,,,,,,,,,,,,TV Suisse Romande,,"https:,,www.imdb.com,name,nm1277375,?ref_=nv_sr_srsg_0",,,,,
1997,guest,jury,,European short film competition,"Piet, Bijlholt",,Netherlands,,,,,,,,,,,,KRO,,"https:,,www.imdb.com,name,nm2885884,?ref_=nv_sr_srsg_0",,,,,
1997,guest,jury,,European short film competition,"Mark, Deitch",,UK,,,,,,,,,,,,Bravo,,"https:,,www.imdb.com,name,nm4093457,?ref_=nv_sr_srsg_0",,,,,
1997,guest,jury,,European short film competition,"Michael, Spitzer",,UK,,,,,,,,,,,,BBC,,"https:,,www.imdb.com,name,nm10639613,?ref_=nv_sr_srsg_0",,,,,
1997,guest,"2nd Workshop ""Brussels Fantastic""",,,"Freddie, Francis",,UK,,,,,,,,,,,,"Director, DOP",,"https:,,www.imdb.com,name,nm0005711,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,THE ARRIVAL,"David, Twohy",,USA,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0878638,?ref_=tt_ov_dr",,,,,
1997,guest,movie,,DARKLANDS,"Julian, Richards",,UK,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0003332,?ref_=tt_ov_dr",,,,,
1997,guest,movie,,FOTOS,"Mercedes, Ortega",,Spain,,,,,,,,,,,,Actress,,"https:,,www.imdb.com,name,nm0650922,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,FOTOS,"Elio, Quiroga",,Spain,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0004439,?ref_=tt_ov_dr",,,,,
1997,guest,movie,,GAMERA 2: ASSAULT OF THE LEGION,"Tomoo, Haraguchi",,Japan,,,,,,,,,,,,SFX artist,,"https:,,www.imdb.com,name,nm0361765,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,THE GINGKO BED,"Charles, S. Shin",,South Korea,,,,,,,,,,,,Producer,,,,,,,
1997,guest,movie,,A GUN FOR JENNIFER,"Deborah, Twiss",,USA,,,,,,,,,,,,"Actress, Producer",,"https:,,www.imdb.com,name,nm0878597,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,A GUN FOR JENNIFER,"Todd, Morris",,USA,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0606977,?ref_=fn_al_nm_1",,,,,
1997,guest,movie,,HABITAT,"Rene, Daalder",,Netherlands,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0196350,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,HYSTERIA,"Rene, Daalder",,Netherlands,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0196350,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,FREEWAY,"Amanda, Plummer",,USA,,,,,,,,,,,,Actress,,"https:,,www.imdb.com,name,nm0001625,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,HYSTERIA,"Amanda, Plummer",,USA,,,,,,,,,,,,Actress,,"https:,,www.imdb.com,name,nm0001625,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,KARMINA,"Gabriel, Pelletier",,Canada,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0671105,?ref_=fn_al_nm_1",,,,,
1997,guest,movie,,KARMINA,"Yves, Pelletier",,Canada,,,,,,,,,,,,"Screenwriter, Actor",,"https:,,www.imdb.com,name,nm0671149,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,THE KILLER CONDOM,"Udo, Samel",,Germany,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,name,nm0759797,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,THE KILLER TONGUE,"Doug, Bradley",,UK,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,name,nm0103208,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,THE KILLER TONGUE,"Alberto, Sciamma",,Spain,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0778404,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,LUNA E L'ALTRA,"Maurizio, Nichetti",,Italy,,,,,,,,,,,,"Director, actor",,"https:,,www.imdb.com,name,nm0629309,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,LES MILLE MERVEILLES DE L'UNIVERS,"Jean-Michel, Roux",,France,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0746211,?ref_=nv_sr_srsg_3",,,,,
1997,guest,movie,,PASSAGE,"Juraj, Herz",,Czech Republic,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0381228,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,RETROACTIVE,"Louis, Morneau",,USA,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0007128,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,RETROACTIVE,"David, Bixler",,USA,,,,,,,,,,,,Producer,,"https:,,www.imdb.com,name,nm0084658,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,TESIS,"Fele, Martinez",,Spain,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,name,nm0555093,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,TROMEO AND JULIET,"Debbie, Rochon",,USA,,,,,,,,,,,,Actress,,"https:,,www.imdb.com,name,nm0004193,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,TROMEO AND JULIET,"Lloyd, Kaufman",,USA,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0442207,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,TYKHO MOON,"Enki, Bilal",,France,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0082094,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,TYKHO MOON,"Richard, Bohringer",,France,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,name,nm0092184,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,TYKHO MOON,"Marie, Laforêt",,France,,,,,,,,,,,,Actress,,"https:,,www.imdb.com,name,nm0481030,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,TYKHO MOON,"Johan, Leysen",,Belgium,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,name,nm0508085,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,TYKHO MOON,"Jean-Louis, Trintignant",,France,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,name,nm0004462,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,THE UGLY,"Scott, Reynolds",,New Zealand,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0721944,?ref_=nv_sr_srsg_4",,,,,
1997,guest,movie,,THE WAX MASK,"Robert, Hossein",,France,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,name,nm0396136,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,THE WAX MASK,"Sergio, Stivaletti",,Italy,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0830629,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,YOU ONLY DIE TWICE,"Esteban, Ibarretxe",,Spain,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0406451,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,YOU ONLY DIE TWICE,"José, Miguel Ibarretxe",,Spain,,,,,,,,,,,,Screenwriter,,"https:,,www.imdb.com,name,nm0406453,?ref_=nv_sr_srsg_0",,,,,
1997,guest,movie,,YOU ONLY DIE TWICE,"Javier, Ibarretxe",,Spain,,,,,,,,,,,,Producer,,"https:,,www.imdb.com,name,nm0406452,?ref_=fn_al_nm_1",,,,,
1997,palmares,Golden Raven,Winner,LUNA E L'ALTRA,Maurizio Nichetti,1996,Italy,,International Competition,,,,,,,,98'," Comedy, Fantasy ",,,"https:,,www.imdb.com,title,tt0116940,?ref_=fn_al_tt_1",,,,,
1997,palmares,Silver Raven,,KARMINA,Gabriel Pelletier,1996,Canada,,International Competition,,,,,,,,110'," Comedy, Horror, Romance",,,"https:,,www.imdb.com,title,tt0116747,?ref_=fn_al_tt_1",,,,,
1997,palmares,Silver Raven,,RETROACTIVE,Louis Morneau,1997,USA,World,International Competition,,,,,,,,91',"Action, Crime, Drama",,,"https:,,www.imdb.com,title,tt0117468,?ref_=nv_sr_srsg_0",,,,,
1997,palmares,Silver Méliès,Winner,TESIS,Alejandro Amenabar,1996,Spain,,,,,,,,,,125',"Horror, Mystery, Thriller ",,,"https:,,www.imdb.com,title,tt0117883,?ref_=nv_sr_srsg_0",,,,,
1997,palmares,Audience Award,Winner,KARMINA,Gabriel Pelletier,1996,Canada,,European Méliès Competition,,,,,,,,110',"Comedy, Horror, Romance",,,"https:,,www.imdb.com,title,tt0116747,?ref_=fn_al_tt_1",,,,,
1997,palmares,Prize of the European Television Stations,Winner,THE QUEST,"Tyron Montgomery, Thomas Stellmach",1996,Germany,,European short film competition,,,,,,,,12',"Animation, Comedy",,,"https:,,www.imdb.com,title,tt0117419,?ref_=nm_knf_t1",,,,,
1997,palmares,Laser Title Industry Award,,LA GOTERA,"Grojo Sanchez Cabezudo, Jorge Sanchez Cabezudo",1996,Spain,,European short film competition,,,,,,,,,,,,"https:,,www.imdb.com,title,tt0116440,?ref_=fn_al_tt_1",,,,,
1997,palmares,Ciné & FX Award,,DER STEUERMANN,Stefan Schneider,1996,Germany,,European short film competition,,,,,,,,12',,,,"https:,,www.imdb.com,title,tt0157066,?ref_=fn_al_tt_1",,,,,
1997,palmares,Audience Award,,LA MALÉDICTION DE DOKTOR SCHNITZEL,Eric Figon,1997,Belgium,,European short film competition,,,,,,,,10',,,,"https:,,www.imdb.com,title,tt0178734,?ref_=nm_knf_t1",,,,,
1997,palmares,Canal + Award,,LA MALÉDICTION DE DOKTOR SCHNITZEL,Eric Figon,1997,Belgium,,European short film competition,,,,,,,,10',,,,"https:,,www.imdb.com,title,tt0178734,?ref_=nm_knf_t1",,,,,
1997,location,,,AUDITORIUM PASSAGE 44,,,,,,,,,,,,,,,,,,,,,,
1997,edition,Poster,,Poster 1997,"Bilal,",,,,"In all his work as illustrator, poster artist, comic
strip drawer and scriptwriter, painter, set
designer and film director, Enki Bilal presents
a future world falling to pieces. It’s certainly a
unified, even magnified world, by the power
of an aesthetic and poetic vision, certainly,
but also a vast premonitory and disturbing
metaphor of our nearest future.",,,,,,,,,,,,,,,,,
1997,edition,"Edito, Edito 1997",,Edito 1997,,,,,,,,,,,,,,,,,,,,,,
1997,event,"Fantastic Night, 15th Fantastic Night",,15th Fantastic Night,,,,,,,,,,,,,,,,,,,,,,
1997,event,Fantastic Nights in Belgium,,2nd Fantastic Nights in Belgium,,,,,"The 7th “Nights of Fantasy Film”
Brussels, Friday 16 March 2001, 23h00 :
like every other second Friday of the Festival, a legion
of fantasy fans storms the stairs of the Auditorium to
participate in a delirious marathon of frights and
shivers, laughter and amazement, surprises and
discoveries. And as always at the end, the valiant
survivors are treated to a hearty, recuperating
breakfast.
But the Festival, being its magnanimous and generous
self, also offers hungry fantasy fans in other cities the
opportunity to a Night with their favourite genre.
They’ll be spoiled with an outstanding selection of
four films from our 2001 programme, accompanied, of
course, by the inevitable breakfast in the early
morning.
This year, four cities will be exposed to our special
BIFFF 2001 cocktail.
On Friday 23 March :
• at Liège, cinéma Le Parc
(22 rue Carpay, 4020 Liège, tel: 04/222.27.78.) at
22h00.
• at Namur, Cinéma Caméo
(49 rue des Carmes, 5000 Namur, tel: 081/22.26.19.
website: www.cameo.be, e-mail: cameo@cameo.be)
at 23h59 ! !
On Saturday 24 March :
• at Mons, Plaza Art
(rue de Nimy 12, 7000 Mons) at 22h00.
On Friday 30 March :
• at Luxembourg, Utopolis
(45 avenue J.F. Kennedy, 1855 Luxembourg-
Kirchberg, tel: +352/429511-1) at 23h00.",,,,,,,,,,,,,,,,,
1997,event,"Workshop, 2nd Workshop ""Brussels Fantastic""",,"2nd Workshop ""Brussels Fantastic""",,,,,,,,,,,,,,,,,,,,,,
1997,event,Vampire Ball,,14th Make Up Contest,,,,,,,,,,,,,,,,,,,,,,
1997,event,Make Up,,10th International Body Painting Contest,,,,,,,,,,,,,,,,,,,,,,
1997,event,Body Painting,,11th Vampire Ball,,,,,,,,,,,,,,,,,,,,,,
1997,event,Unusual Fashion Show,,3rd Unusual Fashion Show,,,,,,,,,,,,,,,,,,,,,,
1997,event,Show,,3rd Rafting on Human sea,,,,,,,,,,,,,,,,,,,,,,
1997,event,"Special Event, Kultuurkaffee VUB, ULB",,"Kultuurkaffee VUB, ULB",,,,,,,,,,,,,,,,,,,,,,
1997,event,"Hommage, 50 Years of Hammer Horror",,50 Years of Hammer Horror,,,,,,,,,,,,,,,,,,,,,,
1997,event,"Hommage, Dracula : 100 years",,Dracula : 100 years,,,,,,,,,,,,,,,,,,,,,,
1997,event,Art Exhibition,,,"David, De Graef",,,,,,,,,,,,,,,,,,,,,
1997,event,Art Exhibition,,,"Jacques, Poncin",,,,,,,,,,,,,,,,,,,,,
1997,event,Art Exhibition,,,"Jean-Pierre, Vaufrey",,,,,,,,,,,,,,,,,,,,,
1997,event,Art Exhibition,,,"Zvonock,",,,,,,,,,,,,,,,,,,,,,
1997,event,Art Exhibition,,,"Michel, de Spiegeleire",,,,,,,,,,,,,,,,,,,,,
1997,event,Art Exhibition,,,"Pick, Tegan",,,,,,,,,,,,,,,,,,,,,
1997,event,Art Exhibition,,,Art-Cadia,,,,,,,,,,,,,,,,,,,,,
1997,event,Art Exhibition,,Dracula,"Isabelle, Visart",,,,,,,,,,,,,,,,,,,,,
1997,event,Art Exhibition,,Dracula,"Jérôme, Kaczmarski",,,,,,,,,,,,,,,,,,,,,
