edition,type,subtype,winner,title,director,year,country,premiere,competition,casting,distributor,producer,screenplay,soundtrack,subtitles,audio,length,genre,Fonction Guest,IMDB,Lien IMDB,original_title,URL Poster,text_fr,text_nl,text_en
2013,movie ,EVERYTHING YOU ALWAYS WANTED TO KNOW ABOUT JEAN-JACQUES ROUSSEAU BUT WERE AFRAID TO ASK,,L'AMPUTEUR WALLON,Jean-Jacques Rousseau,2011,BELGIUM,,,,,,,,,,35',,,,,,,,,"Traumatized as a kid by the random amputation
of his uncle’s leg, a smoker terrorizes the region of Charleroi."
2013,movie ,"Opening, Irish Focus",,BYZANTIUM,Neil Jordan,2012,"UK , USA,  IRELAND",BELGIAN,,"Saoirse Ronan, Gemma Arterton, Sam Riley
",,,,,,,118',"Fantasy, Horror, Thriller, Drama",,,https://www.imdb.com/title/tt1531901/?ref_=nv_sr_srsg_0,,,,,"Stripper Clara and her “sister” Eleanor are
forced to leave town in a hurry when they get
noticed by a mysterious man. They end up in a small
coastal town where Clary starts selling tricks at the
local fancy fair. One of her clients is the shy and lonely
Noel, who own a rundown hotel called Byzantium.
Clare convinces Noel to let them move in with him and
pretty soon Byzantium becomes her base of operations.
Eleanor is rediscovering the town, thinking about
the last time they were here… some 200 years ago.
Because this is where she was born and where she
and her mother were turned into vampires. She longs
to find someone to unburden herself and that person
is the sickly teenager Frank. But her confession sets a
series of events in motion that alerts the Brotherhood
of Vampires. Clare and Eleanor are outcasts and have
been on the run from them for practically their entire
existence. Darvel, the leader of the Brotherhood, has
sworn to destroy them and heads for Byzantium.
Seventeen years after Interview With The Vampire, Neil
Jordan gives us a luscious, highly atmospheric and exciting
contemporary vampire drama. The camerawork
of DOP Sean Bobbit ( Shame, Hunger, Oldboy ) is a joy
to watch, from blood drenched waterfalls and strange
crypts to windswept coasts. Saoire Ronan ( Atonement,
The Host ) and Gemma Arterton ( Quantum of Solace,
Clash of the Titans ) draw all attention to themselves as
the drop dead gorgeous mother and daughter vampire
pair. Sam Riley ( Control, On The Road ) incarnates their
nemesis Darvell."
2013,movie ,Opening,,THE IMPOSTER,Bart Layton,2012,UK  ,BELGIAN,,"Adam O'Brian, Nicholas Barclay,  Carey Gibson
",,,,,,,99',"Documentary, Thriller, Crime, Drama",,,https://www.imdb.com/title/tt1966604/?ref_=nv_sr_srsg_0,,,,,"The twisting, turning tale begins with an unsettling
disappearance – that of Nicholas Barclay,
a 13 year-old Texas boy who vanishes without a trace.
Three and a half years later, staggering news arrives:
the boy has been found, thousands of miles from home
in Spain, saying he survived a mind-boggling ordeal
of kidnap and torture by shadowy captors. His family
is ecstatic to have him back no matter how strange
the circumstances. But things become far stranger
once he returns to Texas. Though the family accepts
him, suspicion surrounds the person who claims to be
Nicholas. How could the Barclay’s blonde, blue-eyed
son have returned with darker skin and eyes ? How
could his personality and even accent have changed so
profoundly ? Why does the family not seem to notice the
glaring differences ? And if this person who has arrived
in Texas isn’t the Barclay’s missing child... who on earth
is he ? And what really happened to Nicholas ?
From Sundance to BAFTA, Bart Layton’s first feature
delighted critics all over the world and has already won
ten awards. This documentary, conceived like a thriller,
draws us into a gripping mystery, The Imposter is a
masterpiece of the genre, transforming a popular news
item into a tremendous game of deception, with Frédéric
Bourdin as the mean ( and real ) imposter."
2013,movie ,Closing,,STOKER,Park Chan-wook,2013,"USA , UK",BELGIAN,,"Mia Wasikowska, Nicole Kidman, Matthew Goode
",,,,,,,99',"Mystery, Drama, Thriller",,,https://www.imdb.com/title/tt1682180/?ref_=nv_sr_srsg_0,,,,,"When India Stoker loses her beloved father and
best friend Richard in a tragic auto accident on
her 18th birthday, her quiet life on the family’s secluded
estate is suddenly shattered. Exquisitely sensitive, India’s
exhibits an impassive demeanor which masks the deep
feelings and heightened senses that only her father understood.
India finds herself drawn to her father’s long-lost
brother, Charlie, who unexpectedly arrives for the funeral
and decides to stay on with her and her emotionally unstable
mother, Evie. While India initially mistrusts her charming
but mysterious uncle, he fascinates her as well, and
she begins to realize how much they have in common. As
Charlie reveals himself to her little by little, India becomes
increasingly infatuated with her charismatic relative and
comes to realize that his arrival is no coincidence. With her
uncle to guide her, she is about to fulfill her unusual destiny.
Filmmaker Park Chan-Wook ( Old Boy, Lady Vengeance,
Sympathy For Mr. Vengeance ) has created a singular body
of work during his more than 20 years as a writer, director
and producer of some of Korean cinema’s most innovative
and original movies, crafting feverish scenarios that combine
lyrical beauty with shattering acts of violence and operatic
emotion. Stoker is a dark and disturbing thriller about a mysterious
and isolated American family. Even the film’s title
makes metaphorical allusion to evil, invoking the name of
Dracula author Bram Stoker, whose groundbreaking novel is
as much about an opportunist who preys on the innocent as
it is the supernatural world of the vampire. Stoker features
a terrific cast led by Nicole Kidman ( Eyes Wide Shut, The
Others ) as Evie, Mia Wasikowska ( Alice In Wonderland ) as
India and Matthew Goode ( Watchmen ) as Charlie."
2013,movie ,Closing,,THE BRASS TEAPOT,Ramaa Mosley,2012,USA  ,BELGIAN,,"Juno Temple, Michael Angarano, Alexis Bledel
",,,,,,,101',"Fantasy, Thriller, Comedy",,,https://www.imdb.com/title/tt1935902/?ref_=nv_sr_srsg_0,,,,,"Alice and John are a young married couple
struggling to make ends meet. When a magical
artefact from the past suddenly provides an answer
to their troubles, they must face the question of how
far they want to go to strike it rich and if the cost of
wealth is worth it. The magic teapot has the power to
bestow riches upon Alice and John, but only in exchange
for physical pain and injury. We see the couple’s relationship
change and strain under the pressure of their
discovery. At the same time, we trace the origins of this
mysterious, destructive object, that has left a centuries
long trail of misery in its wake.
Ramaa Mosley’s The Brass Teapot is in essence a contemporary
grim fairy tale, but with a dark twist. Adapted
from a short story by Tim Macy, that already inspired
Mosley’s short feature from 2007, The Brass Teapot
presents a singular critic of prevailing consumerism.
Headlining this cautionary tale are rising stars Juno
Temple ( Kaboom, The Dark Knight Rises, Killer Joe )
and Michael Angarano ( Red State, Haywire, Sky High )."
2013,movie ,International Competition,,ABDUCTEE,Yudai Yamaguchi,2013,JAPAN,INTERNATIONAL,International Competition,"Jiji Bû, Miho Harita, Masao Inutsuka
",,,,,,,95',"Mystery, Thriller",,,https://www.imdb.com/title/tt2657312/?ref_=fn_al_tt_2,,,,,"Atsushi Chiba, aged 50, wakes up one day halfdead.
He’s tied up in a container being shifted
somewhere… To make things worse, he’s also a world
class loser. Inside the container is a mysterious stone
but that doesn’t give him even the slightest clue as to
who the perpetrator might be, nor any idea of the fate
that awaits him. As the container makes its way from
truck to ship, he discovers he is but one of 200 abductees.
His conversations through the walls lead him to
believe his ex-wife and daughter may be there too. Is it
Human Trafficking, International Terrorism or something
even more sinister ? As the container continues its way,
Chiba begins to recall what he truly used to be, and
realizes what is really important in life. But when his
daughter’s container finally stops beside his, with no
means of escape, has his repentance come too late ?
After Battlefied Baseball, Yakuza Weapon and Deadball
( screened at the BIFFF 2012 ), Yudai Yamaguchi takes
an unexpected U-turn in his career with Abductee. His
latest flick is a super-psycho-claustro thriller that reveals
a much darker side of the director and recalls
classic gems such as Cube ( Silver Raven of the BIFFF
in 1999 ), Buried and Symbol ( 7th Orbit winner of the
BIFFF in 2010 ). With such claustrophobic credentials ;
you’ve been warned…"
2013,movie ,International Competition,,AFTER,Ryan Smith,2012,USA,BELGIAN,International Competition,"Steven Strait, Karolina Wydra, Madison Lintz
",,,,,,,90',"Fantasy, Horror, Thriller, Mystery",,,https://www.imdb.com/title/tt1799508/?ref_=fn_tt_tt_2,,,,,"On her way back to her hometown, Ana – a
young Jessica Biel-lookalike nurse – thought
that her bus journey would be quiet and nice. There’s
only one other passenger, a comic book artist named
Freddy, but the dude keeps on chatting her up. And just
before Ana gives him the brush off, their bus is involved
in a devastating crash. When Ana wakes up in her bed,
she immediately thinks of a good old fashioned nightmare…
But the little hairy Potter thing under her arms
would rather mean that she has been asleep for months.
When she crosses paths once again with Freddy, they
quickly discover that they are the only people left in
their small town… And this mysterious wall of dark
fog encircling the place won’t help them feeling better.
Especially when they meet a ravenous creature hiding
in the moving cloud and determined to rip off some
flesh and blood…
After, the first long feature film written and directed by
Ryan Smith, has undoubtedly some Lovecraftian horror
roots mixed with Stephen King’s early writings. A parallel
universe, monstrous creatures... this depopulated
Twilight Zone meets Silent Hill, unfolds its mystery with
a crispy twist ! Not to mention the outstanding performances
of Karolina Wydra ( Dr House’s mysterious
wife ! ) and Steven Strait who started his career with
our Guest of Honor 2011 : Renny Harlin !"
2013,movie ,International Competition,,AMERICAN MARY,"Jen Soska, Sylvia Soska",2013,CANADA,BELGIAN,International Competition,"Katharine Isabelle, Antonio Cupo, Tristan Risk
",,,,,,,103',"Horror, Drama",,,https://www.imdb.com/title/tt1959332/?ref_=nv_sr_srsg_0,,,,,"Mary Mason’s dream in life is to become a
surgeon, but medical studies aren’t cheap and
no matter how intelligent, talented and ambitious she is,
at the moment she doesn’t have one cent to continue
her education. She even auditions with a strip club to
earn a little extra. But the owner makes her a surprising
offer : stitching up someone who was beaten into
a bloody pulp in the basement. It’s very unpleasant
work, but it pays well and it draws the attention of
stripper Beatress. She had her body changed to look
like Betty Boop. Impressed by Mary’s work, she offers
her money for some drastic plastic surgery. And that’s
how Mary gets drawn into the “body mod” community.
The members consider their body to be an empty
canvas that can be cut into and altered as they please.
It doesn’t take long before stress, personal problems
and the increasingly extreme demands of her “patients”
drive Mary over the edge.
Horror doesn’t have to be an exclusively male domain.
The identical twins Jen and Sylvia Soska inject a well
needed dose of estrogen into the genre. Their controversial
debut feature, Dead Hooker In A Trunk, gained
lots of festival attention, but with American Mary they
make a huge leap forward. It’s not only a compelling and
disturbing exploration of a little known subculture, but
also a mind boggling American Psycho-like social satire.
Katherine Isabelle, the heroine from the Ginger Snaps
trilogy, delivers a stand-out performance as Mary Mason."
2013,movie ,International Competition,,THE BETWEEN,Giorgio Serafini,2013,USA,WORLD,International Competition,"Natalia Dyer, Isabelle Fuhrman, James Le Gros",,,,,,,96',"Horror, Fantasy",,,https://www.imdb.com/title/tt1976629/?ref_=fn_al_tt_1,,,,,"Nick and his twin sister Michelle have to find
their way back home after their father Nick
died during a camping trip. Their Jeep has sunk in the
mud and there’s no cell phone connection. They decide
to walk towards the direction from which they came.
What seems to be a journey home for two teenagers,
slowly turns into a surreal and singular tale. The forest
breathes into a life of its own, as a mysterious manifestation
spies on the kids. Chris suddenly appears to be
on a different kind of quest. He seems to know what is
going on and all he wants is to reach Nick. He has the
urge to reveal deep family secrets that have troubled his
father for a long time. We slowly slip into a parallel world
where nothing is what it seems. A place inhabited by
curious characters and nightmarish creatures. A place
where Fear and Anger of a teenager’s angst turn into
real demons. A place where, for a brief moment, all
questions can be answered.
Giorgio Serafini’s movie gives us a message of hope
about human resilience. The Between, just like his previous
movie Johnny’s Gone, is inspired by the tragic
loss of his daughter. Serafini presents a dreamlike and
magnificently photographed audio-visual odyssey,
which benefits from a terrific cast, including James
Legros ( Zodiac, Point Break ), Joel Courtney ( the lead
from J.J. Abrams’ Super 8 ), Isabelle Fuhrman ( the lead
from Esther, our 2010 Golden Raven ) and Peter Bogdanovich
( director of The Last Picture Show )."
2013,movie ,International Competition,,CHAINED,Jennifer Chambers Lynch,2012,USA,BELGIAN,International Competition,"Vincent D'Onofrio, Eamon Farren, Evan Bird
",,,,,,,94',"Horror, Thriller, Crime",,,https://www.imdb.com/title/tt1989475/?ref_=nv_sr_srsg_0,,,,,"On an ordinary Saturday like so many others,
eight-year-old Tim and his mother Sarah spend
the afternoon together at the movies. Sarah hails a taxi
after the show, she laughs. It will be the last time Tim
ever hears that sound. Within hours she will be dead,
and Tim will begin a terrifying descent into a world of
depravity and chilling violence as he is held chained and
captive by a psychopathic serial killer named Bob. The
man changes Tim’s name into Rabbit. Nine years pass.
Rabbit, now a teenager, moves through the house on
a tethered chain and goes about his grisly tasks with
practiced proficiency. As a morbid surrogate father, Bob
starts teaching Rabbit the tools of his trade. He forces
him to dissect the bodies of the victims, showing him
sadistically which stab wounds bleed the most, which
are the most painful. But there is still something of
Tim left inside Rabbit, something alive fighting back
against the soul-crushing evil for the right to live his
life on his terms…
Jennifer Lynch’s first feature, Boxing Helena, about a
grotesque, obsessive and mutilating love, caused so
much controversy that we had to wait fifteen years
before the daughter of the grandmaster of surreal
nightmares realised her second film; the ingenious
mystery thriller Surveillance ( 2008 ). Chained, her
latest achievement, will leave no one indifferent. This
exploration of the psyche of a serial killer, a standout
performance by Vincent d’Onofrio ( Full Metal Jacket,
Men in Black ), feels so chillingly real that the US censors
gave it a +17 rating, which is – strange but true
– higher than the one for the immensely popular torture
porn franchise Saw !"
2013,movie ,International Competition,,GHOST GRADUATION,Javier Ruiz Caldera,2012,SPAIN,BELGIAN,International Competition,"Raúl Arévalo, Alexandra Jiménez, Javier Bódalo
",,,,,,,88',"Comedy, Fantasy",,,https://www.imdb.com/title/tt1924273/?ref_=nv_sr_srsg_0,,,,,"Modesto is a teacher with paranormal abilities.
He sometimes sees dead people. This is a huge
issue in his life. Not only does this cost him a fortune
at the shrink’s, but it’s also gotten him fired from every
school he’s ever worked at. His luck changes when
he lands a job at Monforte. Five students who have
perished in a fire at the prom in 1986 are living in the
building and they have turned the prestigious school
into a house of horrors. They won’t find eternal peace
before graduating. Modesto is charged with getting all
five kids to pass their senior year. But it won’t be that
easy, as they’ve been dead for over twenty years.
When The Sixth Sense meets The Breakfast Club ! The
new movie by Javier Ruiz Caldera ( Spanish Movie ) is
the big Spanish surprise of the year. He plays with eighties
cult references and benefits from a really tasty cast
( Carlos Aceres, Raul Arevalo, Alexandra Jimenez ). It’s
not surprising that Hollywood has already bought the
remake rights !"
2013,movie ,International Competition,,GHOST SWEEPERS,Jung-won Shim,2012,SOUTH KOREA,INTERNATIONAL,International Competition,"Na-Eun Go, Lee Jehoon, Yun-min Jeong
",,,,,,,119',Comedy,,,https://www.imdb.com/title/tt2441806/?ref_=nv_sr_srsg_0,,,,,"Chan-young, a young journalist fallen in disgrace,
has to lie low for a moment. She’s
sent to cover a minor story in the countryside about a
gathering of shamans. According to the beliefs of the
local hillbillies, the village where the meeting is held is
supposedly possessed by a bunch of grizzly demons.
Yeah, right… Rumors even say that the incidents have
been so terrifying that the local gurus have abandoned
the place. But when the group of shamans begins their
ritual, a strange eerie force pops up and evil spirits begin
to attack the team. The dark forces are so powerful
that all third-rate exorcists vote with their feet and run
off! Only five shamans remain, along with Chan-young.
This all-star team of supernaturally-inclined heroes will
prepare themselves for an epic battle against the village’s
evil forces.
Master of comedy horror Shin Jung-won is back with his
third feature. After To Catch a Virgin Ghost ( 2004 ) and
Chaw ( 2008 ), Ghost Sweepers will undoubtedly once
again smash the local box-office. His new hit, built like
a tremendous leisure park dedicated to exorcism, is a
real treat to movie buffs !"
2013,movie ,International Competition,,HELLBENDERS,J.T. Petty,2012,USA,EUROPEAN,International Competition,"Clifton Collins Jr., Clancy Brown, Andre Royo
",,,,,,,85',"Horror, Thriller, Comedy",,,https://www.imdb.com/title/tt1865393/?ref_=nv_sr_srsg_0,,,,,"The Augustine Interfaith Order of Hellbound
Saints is the last line of defense against Hell’s
champion demons. They implement the “nuclear approach”
to exorcism by inviting possession and then
committing suicide in order to drag the demon back to
Hell. However, to be a candidate for possession, a person
needs to be as far from a state of Grace as possible.
To ensure that they are damnation-ready twenty-four
seven, the Hellbenders live by a strict code of constant
debauchery and mandatory practice of Cardinal Sins :
wrath, greed, sloth, pride, lust, envy and gluttony. The
Brooklyn Parish of Hellbenders has six members, lead
by the cantankerous Lutheran Angus and is composed
of the clever but undisciplined Larry, cynical Unitarian
Elizabeth, New Age Southern Baptist marshmallow Macon,
officious and sincere Catholic Stephen, and joyless
Polish Catholic pessimist Eric. And this time they’ll have
to take on a demon who threatens to destroy all life
on Earth, which means a strict training regime of sex,
booze and drugs !
J.T. Petty is back! After The Burrowers ( 2008 ), he
has decided to adapt his own graphic novel for the big
screen, which will undoubtedly offend many a sanctimonious
soul. Delightfully incorrect and disturbing,
Hellbenders is the perfect mix between horror-comedy
and offensive humor, starring a few holy bastards we
hold in high esteem at the BIFFF : Clancy Brown ( Highlander,
Starship Troopers, John Dies at the End ) and
Clifton Collins Jr ( Star Trek, Pacific Rim )."
2013,movie ,International Competition,,THE HUMAN RACE,Paul Hough,2012,USA,BELGIAN,International Competition,"Paul McCarthy-Boyington, Eddie McGee, Trista Robinson
",,,,,,,87',"Horror, Science-Fiction, Action",,,https://www.imdb.com/title/tt1427298/?ref_=nv_sr_srsg_0,,,,,"One moment some 80 people are walking on
a big city street. Suddenly a blinding light appears
that transports them to a very peculiar racing
course. A voice sounds in everybody’s head : “The
school, the house and the prison are safe. Follow the
arrows or you will die. Stay on the path or you will
die. If you’re doubled twice, you will die. Do not touch
the grass or you will die. Race or die.” Whether you’re
rich or poor, old or young, blind, strong, handicapped,
courageous or a coward; the rules make no distinction.
There can be only one winner !
The best genre movies can often be summarized in
one phrase and The Human Race, the long feature debut
of Paul Hough, definitely belongs to this category :
“Race or die !”. And this brilliantly simple concept is
translated into one of strongest and most original films
of the year. The Human Race fascinates from start to
finish, is never predictable, lives up to its concept and
is over before you know it. This is survival horror at
its very best, with strong, credible characters that you
also don’t very often see in this kind of films : two deaf
best friends, a highly pregnant woman, a WO II veteran
in a wheelchair, two young kids and a one-legged Iraq
veteran. The latter is a part by Eddie McGee, who really
does miss a leg and gives a superb performance that
will blow your mind. Battle Royale has finally found a
worthy successor."
2013,movie ,International Competition,,KEY OF LIFE,Kenji Uchida,2012,JAPAN,EUROPEAN,International Competition,"Masato Sakai, Teruyuki Kagawa, Ryôko Hirosue
",,,,,,,128',"Crime, Romance, Comedy",,,https://www.imdb.com/title/tt2078599/?ref_=nv_sr_srsg_1,,,,,"Unemployed 35 year old Sakurai aspired to
become an actor, but has failed miserably. He
decides to end it all by killing himself, but first he goes to
purify himself at a public bathhouse. At the bathhouse,
he meets the very prosperous Kondo who suffers a
fall and wakes up with amnesia. On a whim, Sakurai
switches locker keys, steals the man’s belongings and
decides to pass himself off as Kondo. Sakurai doesn’t
know that Kondo runs an illegal business which brings
him into contact with some mightily annoyed yakuza’s.
Meanwhile, Kondo has been convinced that he is actually
the failed actor Sakurai and he faces the dismal
reality of his life with increasing bewilderment. Fortunately
he meets the lovely Kanae who, while yearning
for marriage, goes out of her way to help “Sakurai” pull
himself together.
Key of Life, Kenji Uchida’s third movie ( Stranger of Mine,
After School ), has a complicated subject, but efficiently
avoids the traps of the genre, wavering between a laugh
and a tear and a thriller and a surreal tale. Uchida’s
movie is based on an award-winning screenplay and
has a range of hilarious characters, among whom the
impressive Teruyuki Kagawa who, by the way, is the
number one bad guy in Rurouni Kenshin, also presented
at the BIFFF !"
