edition,type,subtype,winner,title,director,year,country,premiere,competition,casting,distributor,producer,screenplay,soundtrack,subtitles,audio,length,genre,Fonction Guest,IMDB,Lien IMDB,original_title,URL Poster,text_fr,text_nl,text_en
2008,short,International short film competition,,L'ALLER-RETOUR,Judith Havas,2007,France,,International short film competition,"Renan Carteaux, Amandine Dewasmes, Laurent
Claret, Anik Belaubre",,,,,,,15',,,,,,,,,"A boy and a girl meet on a train. They don’t know how they
got on and where it’s going. And their fellow passengers
are all really strange."
2008,short,International short film competition,,SELF-GLUED LOVE,"Pablo Barbieri, Leticia Christoph",2007,Argentina,,International short film competition,"Natacha Mendez, Javier Drogas",,,,,,,11',,,OK,"https:,,www.imdb.com,title,tt1057866,?ref_=nm_flmg_dr_3",AMOR AUTOADHESIVO,,,,What if you were really glued together while making love ? !
2008,short,International short film competition,,THE QUIET,Kike Mesa,2007,Spain,,International short film competition,"Paco Sanchez,
Alejandra Mesa, Andrea
Mesa",,,,,,,3',,,,,,,,,"I’m mostly the quiet type, but on some days…"
2008,short,International short film competition,,JUSTE L'EMBRASSER,Samuel Henry,2007,Belgium,,International short film competition,,,,,,,,,,,,,,,,,
2008,short,International short film competition,,MORSURE,David Morley,2007,France,,International short film competition,"Luz Mando, Frédéric Maranber, Didier Menin, Edith
Le Merdy",,,,,,,13',Horror,,OK,"https:,,www.imdb.com,title,tt1286587,?ref_=nm_flmg_dr_11",,,,,Who’s the hunter and who’s the hunted ?
2008,short,International short film competition,,LAS HORAS MUERTAS,Haritz Zubillaga,2007,Spain,,International short film competition,"Nydia Garcia, Zoe
Berriatua, Marian Alvarez,
Andres Gertrudix",,,,,,,13',,,OK,"https:,,www.imdb.com,title,tt1144898,?ref_=nm_knf_i2",,,,,"There’s no escape from this vacation full of horror, sex and
death !"
2008,short,"Belgian Short Film Competition, 4th Belgian Fantastic Film Day",,THE BLESSING OF HENRY MULLIN,Mathieu Depuydt,2007,Belgium,,Belgian short film competition,"Nicholas Roche, Neil Dutrieue,
Tom Grootaert, Carl Dircksens, Martin George
Swadey, Daniel Hemsley, Hector Mari, Maurice
Cassiers",,,,,,,17',,,,,,,,,"The trenches of WO I. Henry Mullin has been caught in
barbed wire for days now and doesn’t seem to die. Is he immortal ?"
2008,short,"Belgian Short Film Competition, 4th Belgian Fantastic Film Day",,CA SONNE,Stéphane Papet,2007,Belgium,,Belgian short film competition,"Dany Papineau, Julie Basecqz",,,,,,,5',"Comedy, Fantasy",,,https://www.imdb.com/title/tt1579448/?ref_=nm_flmg_dr_4,,,,,"Eric rings at Lea’s door and makes himself
comfortable in her home. Then the doorbell rings again and the
plot thickens. And the bell keeps on ringing."
2008,short,"Belgian Short Film Competition, 4th Belgian Fantastic Film Day",,DEUX SOEURS,Emmanuel Jespers,2007,Belgium,,Belgian short film competition,"Emilie De Preissac, Pauline Burlet,
Patrick Ridremont, Serge Swyssen, Anne Pascale Clairembourg,
Helle Fink, Lars Fink, Dorian Jespers, Laurie
Jespers, Gregory Cavinato, Cyril Briant, André Della Faille",,,,,,,21',Drama,,OK,"https:,,www.imdb.com,title,tt1145431,?ref_=nm_flmg_dr_1",2 SOEURS,,,,"Two sisters looking for their parents, get lost in the
woods at night. Fear strikes and their sibling rivalry starts to mount."
2008,short,"Belgian Short Film Competition, 4th Belgian Fantastic Film Day",,DIGITAL BREAKDOWN,Jan Piccart,2007,Belgium,,Belgian short film competition,Kevin De Smet,,,,,,,7',,,,,,,,,"In a city without a name, a man is pursued by a giant wire."
2008,short,"Belgian Short Film Competition, 4th Belgian Fantastic Film Day",,FERTILIZE,Senne Dehandschutter,2007,Belgium,,Belgian short film competition,"Carmen Lauwers,
Helio Santos",,,,,,,8',"Action, Adventure",,OK,"https:,,www.imdb.com,title,tt1286536,?ref_=nm_knf_i3",,,,,"A beautiful
young girl in a futurist environment, is surrounded by thousands of
warriors. She becomes the centre of a dazzling choreography of
dance and combat."
2008,short,"Belgian Short Film Competition, 4th Belgian Fantastic Film Day",,JUSTE L'EMBRASSER,Samuel Henry,2007,Belgium,,Belgian short film competition,"Anaëlle Snoeck, Jacques Viala, Fabrice
Cecchi, Anne-Pascale Clairembourg, Isabelle Roelandt,
François Lacanal, Marie-Amélie Mastin",,,,,,,15',,,,,,,,,"Hij begeleidt de overgang van het aards bestaan
naar het hiernamaals en biedt, in de gedaante van een geliefde, aan
de stervenden een laatste ogenblik van geluk. / Responsible for the
passing between this life and the hereafter, he offers his charges a
last moment of happiness by taking on the form of a loved one."
2008,short,"Belgian Short Film Competition, 4th Belgian Fantastic Film Day",,"OF CATS , WOMEN",Jonas Govaerts,2007,Belgium,,Belgian short film competition,"Marijke Pinoy, Maaike Neuville,
Herman Gillis",,,,,,,12',Thriller,,OK,"https:,,www.imdb.com,title,tt1113741,?ref_=nm_knf_i2",,,,,"A woman is consumed by jalousy
! To get back at her ex and his new girlfriend, she kidnaps their cat."
2008,short,"Belgian Short Film Competition, 4th Belgian Fantastic Film Day",,QUIETUS,Alexander Decommere,2007,Belgium,,Belgian short film competition,"Eva Binon,
Alain Van Goethem, Geert Decommere, Lieven
Verstraete",,,,,,,15',Drama,,OK,"https:,,www.imdb.com,title,tt1222327,?ref_=nm_flmg_dr_13",,,,,"The end
of the world is upon us ! A young woman struggles with her faith and
her sexuality."
2008,short,"Belgian Short Film Competition, 4th Belgian Fantastic Film Day",,STROOM,Filip Sterckx,2007,Belgium,,Belgian short film competition,"Frank Aendenboom, Jos Sterckx",,,,,,,4',,,,,,,,,"Let me be, but don’t leave me alone !"
2008,short,"Belgian Short Film Competition, 4th Belgian Fantastic Film Day",,URBAN RHAPSODY,Maxim Vandeputte,2007,Belgium,,Belgian short film competition,,,,,,,,10',Animation,,,,,,,,"A strange character is catching sounds in search of the
ultimate composition."
2008,short,"Belgian Short Film Competition, 4th Belgian Fantastic Film Day",,VOGELVRIJ,Daan Van Baelen,2007,Belgium,,Belgian short film competition,,,,,,,,10',,,,,,,,,"A man rows his canoe peacefully down the river until
he enters the territory of Bird."
2008,movie,Opening ,,THE EYE,"Xavier Palud, David Moreau",2008,USA,European,,"Jessica Alba, Alessandro Nivola, Parker Posey, Rade
Serbedzija, Fernanda Romero, Rachel Ticotin, Obba Babatundé,
Danny Mora, Chloe Moretz",,,,,,,98',"Drama, Horror, Mystery",,OK,"https:,,www.imdb.com,title,tt0406759,?ref_=ttrel_rel_tt",,,,,"Blinded in an accident at age 5, Sydney Wells is a concert violinist nervously awaiting an
operation to replace her corneas. Afterward, she almost immediately begins seeing strange
things, which her sister Helen, conductor Simon McCullough and specialist Dr. Faulkner assume
at first is simply a result of disorientation in adjusting to her new, sensory-overload world.
But the visions become more vivid and disturbing. Sydney gets premonitions of deaths, then
sees the victims being led away by ghouls. She experiences hallucinatory nightmares
involving people trapped in a fire. When the late, anonymous eye donor begins
to appear in her mirror, Sydney convinces the reluctant Dr. Faulkner to go with
her to Mexico to find out what the dead donor is trying to communicate from
the beyond.
The Eye is the Hollywood remake of the 2002 Thai horror sensation by Danny
and Oxide Pang. French co-directors David Moreau and Xavier Palud earned
their credentials in 2006 with their shocking horror debut Them. They’ve
done an excellent job in creating a uniquely haunting atmosphere in which
the real and spiritual worlds are unpleasantly hard to separate. Jessica
Alba ( Sin City, Into The Blue, Fantastic Four ) is undoubtedly the star of
the movie as vision-struck violinist Sydney Wells. With solid supporting
performances from Alessandro Nivola ( Face/Off, Jurassic Park III ) as
Dr. Faulkner, Parker Posey ( Blade : Trinity, Superman Returns ) as Helen
Wells and Rade Serbedzija ( Mission Impossible II, Batman Begins ) as
Sydney’s conductor."
2008,movie,Closing,,THE FALL,Tarsem Singh,2006,"India, UK, USA",Belgian,,"Lee Pace, Catinca Untaru, Daniel Caltagirone,
Justine Waddell, Leo Bill, Julian Bleach, Marcus Wesley,
Robin Smith",,,,,,,117',"Adventure, Drama, Fantasy",,OK,"https:,,www.imdb.com,title,tt0460791,?ref_=nv_sr_srsg_6",,,,,"Hollywood, the roaring twenties. Roy Walker, a stunt man, has just terribly hurt himself while trying
to mount a horse on a railroad bridge. Convalescing in a beautiful, austere old hospital, he learns
that he may lose the use of his legs. A respite from this deep depression comes in the form of a little
girl named Alexandra, an immigrant from Eastern Europe who has broken her arm picking apples.
In her, Roy sees an escape. They make a deal. He will tell her the most fantastic story imaginable
and she will steal morphine from the hospital pharmacy for him, just in case he cannot take it
anymore. So begins a most extraordinary tale featuring five heroes, each from a different corner
of the globe, all out to avenge the wrongs wrought by a powerful aristocrat.
The Fall, a visually innovative and astounding mix of warm-hearted period drama and
epic fantasy, is the labour of love from acclaimed videoclip and feature film director
Tarsem Singh ( The Cell ). It’s a stunning experience for its sheer originality, ambition
and concept. Shot in more than 23 different countries, from Turkey to Cambodia to
Chile to Prague, it dazzles the eye and enthrals the mind. From underwater shots of
elephants swimming and massed Sufi dancers to Brothers Quay-type animation,
The Fall is stuffed with amazing sights. This aesthetically sumptuous experience
stars Lee Pace ( The Good Shepherd ), Justine Waddell ( Mansfield Park, Dracula
2000, Thr3e ), Daniel Caltagirone ( The Beach, The Four Feathers, After ) and
Leo Bill ( 28 Days Later, The Living and the Dead )."
2008,movie,"The Night, 26th Fantastic Night",,BLACK WATER,"Andrew Traucki, David Nerlich",2007,Australia,Belgian,,"Diana Glen, Maeve Dermody, Andy Rodoreda",,,,,,,90',"Action, Adventure, Drama",,OK,"https:,,www.imdb.com,title,tt0816436,?ref_=nv_sr_srsg_2",,,,,"During their vacation, newly pregnant Grace, her boyfriend Adam and his litle sister Lee
decide to take a low-rent sight-seeing trip of Northern Australia’s mangrove swamps. Their
tour is interrupted when something overturns their boat and the guide disappears. After taking
refuge in some nearby trees, they discover that the cause of the accident is none other than
an enormous, ferocious crocodile. Surrounded by water and with nothing to eat, they face the
painful decision of how to cross the river in the overturned boat, knowing that the crocodile
lurks somewhere beneath the murky waters, waiting to turn them into lunch.
Anyone who has seen Wolf Creek, knows the remote outlying areas of Australia can
be a pretty frightening place. This is proven again in Black Water, a solid piece
of survival horror, reminiscent of Open Water, that has no need for any special
effects to raise tension to unsuspected limits. The crocodile, the villain of the
piece, is definitely one of the impressive things in Black Water. It looks highly
realistic, right down to the way it moves over and above water. Based on
a true story, directors Andrew Traucki and David Nerlich’s nerve-wrecking
adventure revolves around an all-too-real life-threatening dilemma. The
sudden reptilian attacks and the desperate attempts of the trio to get back
to their submerged boat raise potent apprehension and imaginatively
stretch the suspense to nail-biting levels. The stylish visuals, in
particular, a midnight nightmare, pay terrific shock dividends too."
2008,movie,"The Night, 26th Fantastic Night",,THE HOUSE,Monthon Arayangkoon,2007,Thailand,International,," Inthira Chaloenpura, Chamanun Wanwinwasara,
Chatcha Rujinanon, Komsun Nuntachit, Kongdej Jaturanrasamee,
Nuttawat Plengsiriwat, Worapong Nimwijitr",,,,,,,110',Horror,,OK,"https:,,www.imdb.com,title,tt1070750,?ref_=nm_flmg_dr_3",BAAN PHII SING,,,,"Chalinee, a young TV reporter, is making a documentary about a famous 6-years old murder
case in which a doctor killed his wife. It was big news at the time, because the murderer
was a well known professor working for a famous medical institute in Bangkok. As Chalinee
researches the case, she discovers two other murders that share many similarities to the
first one. 8 years before, a medical student killed his girlfriend in a fit of jealousy and sliced
her body into small pieces. In another case that happened forty years before, a nurse was
murdered by her own lover, a doctor. What made these men kill their loved ones ? Why
were they all medical professionals and why was there so much passion and hatred in
their relationships ? And the most disturbing question of all, why did all these murders
take place in the same house ?
The House by Monthon Arayangkoon, director of the Thai box-office smash The
Victim, is a refreshing addition to the ghost movie genre. Apparently based
on a true story, The House is crammed full of spectral appearances. It’s
got many clever twists and turns, good cinematography, an effective
soundtrack and lots of scary special effects. And let’s not forget
lead actress Inthira Chaloenpura ( The Unborn, The Legend of King
Naresuan ), who’s our guide in this chilling and thrilling ghost ride."
2008,movie,"The Night, 26th Fantastic Night",,INSIDE,"Alexandre Bustillo, Julien Maury",2006,France,Belgian,,"Béatrice Dalle, Nathalie Roussel, Alysson Paradis,
François-Regis Marchasson, Nicolas Duvauchelle",,,,,,,82',Horror,,OK,"https:,,www.imdb.com,title,tt0856288,?ref_=fn_tt_tt_2",INTERIEUR (A L'),,,,"Sarah, a young photographer, is by herself on Christmas Eve. She’s been alone since her husband
died tragically in a car accident. Today is the last day she has to spend at home before going to
hospital to induce labour. The calm is interrupted by a knock on the door. Confronted by a mysterious
woman, Sarah is immediately suspicious, and refuses to let her in. However, she will not leave. Sarah
suddenly feels afraid and calls the police. In the gloom outside, the woman watches her through the
picture windows. Yet, when the police shows up, she’s gone. With riots raging in the neighbouring
suburb, the distracted policemen confront her and leave. Sarah locks herself away in her house,
unaware that the woman is now inside. As Sarah feels her first contractions, she does all she can
to fight back this scissor-wielding madwoman hell bent on taking one thing... her baby.
A l’Intérieur is the terrific debut of young French directors-writers Alexandre Bustillo and
Julien Maury, that gives American torture porn like Saw or Hostel a run for its money. Editor
Baxter and composer François-Eudes Chanfrault, both also involved with Alexandre Aja’s
Haute Tension, deliver jack-knife edits and a pulsating score that hits nerve-shattering
notes. The insane menace of the madwoman, played by Beatrice Dalle ( Betty
Blue, Time of the Wolf, Clean ) and the determined survival of Sarah, a part
of Alysson Paradis ( The Last Day, Fracasses) , involve highly physical
and exhausting performances. They drive the narrative forward with
gut-wrenching force, tapping into a primal fright factor."
2008,movie,German Focus,,NEVERMORE,Toke Constantin Hebbeln,2006,"Germany, Denmark",Belgian,,"Leonard Proxauf, Rolf Becker, Sylvester Groth, Tom Lass,
Manni Laudenbach, Ursula Graef",,,,,,,63',Drama,,OK,"https:,,www.imdb.com,title,tt0886519,?ref_=nv_sr_srsg_0",NIMMERMEER,,,,"In his younger days, Helge Block was a skilful and respected fisherman. But nowadays he
hardly brings any fish home. The people in the village have turned their backs on him and
his beloved son Jonas. Nonetheless, they lead a happy life in a small fishing hut by the sea. One
stormy night Helge sets out to fulfil an old mysterious dream: To bring back “the silver of the
heavens”, a large catch for his starving son, but he never returns. Thereupon little Jonas Block
has to undergo the painful hardships of poverty, puritan austerity and loss. Slowly the little boy
loses his smile and starts to embitter. But then a little miracle happens at the magical place
where the heavens and the sea become one.
First-time feature director Toke Constantin Hebbeln has crafted a mysterious, magical fable
so classic in its telling that one might believe it based on an ancient myth. Rounding out
this fanciful tale are a pair of moving performances by young Leonard Proxauf and veteran
Rolf Becker ( The Lost Honour of Katherina Blum, Gloomy Sunday ) as his father. Capped by
beautiful cinematography by Felix Novo de Oliveira, Nevermore fits nicely in the vain of
recent pictures like The Illusionist and The Prestige. Nevermore encourages you to believe
that magic can happen when you need it most."
2008,movie,German Focus,,PRESENT,Harun Hazar,2007,Germany,International,,"Gesa Dreckmann, Yasar Cetin, Tim Seyfi, Tao Li Ma,
Thomas Kügel, Torsten Hamman",,,,,,,60',Drama,,OK,"https:,,www.imdb.com,title,tt5157322,?ref_=nm_knf_i2",,,,,"As a student, Tim was madly in love with Maruzzella. But she was the daughter of a gangster.
One day, a hitman kills her father and kidnaps the young couple. Tim is tortured, but manages to
escape, having to leave Maruzzella behind. She ends up loosing her memory and is brainwashed
by the assassin into believing that he’s her saviour. The man marries Maruzzella and trains her
to become a professional killer. Now, ten years later, while carrying out a mission, Maruzzella
and Tim cross paths again.
Harun Hazar graduated with honours from the Cologne Academy of Media Arts with his endwork
Present. The movie is a continuation of his short film Gift, which already told a part of the story.
Hazar has realised a remarkable homage to film noir. All the elements are there; the femme
fatale, the trapped man and the menacing atmosphere, but he takes the movie to a fantastic
level where dream and reality intertwine."
2008,movie,German Focus,,"RENT, NO UTILITIES",Gregor Buchkremer,2006,Germany,Belgian,,"Henny Reents, Matthias Schloo, Pippa Galli,
Julian Schmieder, Andreas Potulski, Max Engelke, Svenja Klein,
Benjamin Simon",,,,,,,48',"Horror, Mystery",,OK,"https:,,www.imdb.com,title,tt1181826,?ref_=nv_sr_srsg_0",KALTMIETE,,,,"For weeks now, their roommate with the broken heart has barricaded himself in his room in
their student house. Only at night does he sneak out to use the bathroom or to plunder the
fridge. During the day he constantly plays loud music, which drives Kathi, Nico and Tessa up
the walls. Now their patience has run out and they start a cold war against the hermit in their
midst. First, they cut off the power and if that doesn’t work, the heating is next. But he doesn‘t
even budge an inch. Having run out of options, they decide to enlist the help of a therapist;
with disastrous results.
Rent, No Utilities is another low-budget gem from a German film academy. Gregor Buchkremer
has made one hell of a calling card with this impressive mood piece. Each of the flat mates
has reasons to feel vexed by their fellow student, but the more he’s absent, the more he’s
present in their minds. With subttle use of stylistic means, Buchkremer creates an eerie
atmosphere and tops his tale with a brilliant surprise ending."
2008,movie,German Focus,,DARD DIVORCE,Olaf Ittenbach,2007,Germany,Belgian,,"Martina Ittenbach, Barrett Jones, Jaymes Butler,
Kami Esfahani, Daryl Jackson, Gideon Jackson, Henora Jackson,
Kamary Phillips",,,,,,,87',"Drama, Horror, Thriller",,OK,"https:,,www.imdb.com,title,tt0936468,?ref_=nv_sr_srsg_0",,,,,"Nathalie emigrated from Germany to the US. Even though she got pregnant at a young
age, she managed to become a lawyer. Tim, her good-for-nothing husband, was another
matter. He ruined the fast food chain which Nathalie had inherited from her father. Now,
they’re divorced and the two have fought a bitter battle for the custody over their two
children, Elisabeth and Jeremy, which Nathalie managed to win by using her skills as a
lawyer. But a disgruntled Tim doesn’t want to give up. He keeps the kids with him, then
pretends to be dead and puts all the evidence of a stolen one million dollar and a big
bunch of cocaine with Nathalie. Soon, a bunch of ruthless gangsters show up who want
their stuff back and they‘ll hesitate at nothing to get what they want. Nathalie is in
for the fight of her life.
Gorehounds all over Belgium will start to salivate when they hear Olaf
Ittenbach’s name. The German gore-master has already scored some
bloody points at the Bifff with Premutos : The Fallen Angel in 1999
and Legion of The Dead in 2001. Since then he has not only directed
four other long features, but has also honed his skills as a special
effects master on Uwe Boll’s Bloodrayne, Tunnel Rats and Seed. His
latest film, Dard Divorce, will not beat Premutos’ record of 137 victims,
but that’s amply compensated by a solid story, great photography, a
terrific nocturnal atmosphere and, of course, lots of bloody torture
and humour alike."
2008,movie,German Focus,,POSTAL ,"Uwe Boll, Brian C. Night",2006,"Canada, Germany",Belgian,,"Zack Ward, Dave Foley, Chris Coppola, Verne Troyer,
Ralf Moeller, Michael Benyaer",,,,,,,100',"Action, Comedy, Crime",,OK,"https:,,www.imdb.com,title,tt0486640,?ref_=nv_sr_srsg_3",,,,,"The small town of Paradise, USA. The Dude is a twenty-something trailer park dweller laid off from a
factory job and trying to find work while living off welfare with his grotesquely obese and chronically
unfaithful wife. Just outside of Paradise lives his uncle Dave, the con man leader of a fake religious
cult. Unknown to his faithful followers, uncle Dave hasn’t been paying his taxes and his private little
kingdom is now in danger of being shut down. Following an absurdly demeaning job interview and
a trip to the welfare office gone horribly and hysterically wrong, our hero agrees to help uncle
Dave on a scam to clear his financial sheet. At the same time, Osama Bin Laden and his
core of Al Quaeda members are hiding in Paradise. They’re preparing an attack even
more devastating than 9/11 and the key to their plan involves the same essential
ingredient as that of uncle Dave’s.
Postal might be based on a video game, but this is certainly not your typical Uwe Boll
film. Postal is one of the most vulgar and offensive comedies ever put to celluloid,
a crudely uproarious, positively hilarious satire of post 9/11 America, religious
extremism, conspiracy theories and much, much more. Besides offending and
entertaining its audience, the movie also features some pointed and accurate
moments of social satire. Nothing is too sacred or to crude for Boll, who also
mercilessly puts himself through the mangler. Postal, the mutant offspring of
the Farrelly Brothers, South Park and Troma, is a manic, tasteless comedy,
which alone for its opening and closing scene, will never be released
anywhere in the US of A."
2008,movie,,,THE DETECTIVE,Oxide Pang,2007,"Hong Kong, China",International,,"Aaron Kwok, Kai Chi Liu, Fui-On Shing, Tak-Bun Wong,
Yiu-Cheung Lai, Siu-Ming Lau, Tin-Ngoh Seung, Elle Choi,
Natthasinee Pinyopiyavid",,,,,,,109',"Drama, Thriller",,OK,"https:,,www.imdb.com,title,tt1107807,?ref_=nm_flmg_dr_16",C+ JING TAAM,,,,"Tam is an impoverished private detective. Business is very slow. Then a guy called Lung walks
into his office, looking terrified and asking for his help. He shows Tam a picture of a young
lady and tells the detective that she’s following him. Lung doesn’t know much about her, but
he’s convinced she’s out to kill him. When he also drops a large wad of cash on his desk, Tam
takes the case. He finds out that the picture was taken at a Mahjong parlor, where they tell him
that the girl is called Sum. She hasn’t been around much recently, but maybe her boyfriend
Ming might know her whereabouts. When Tam enters Ming’s apartment, he finds his
decayed body hanging from a noose. From then on, the body count rapidly rises.
Everybody who was involved with Sum, seems to die.
Directing brothers Danny and Oxide Pang seem to have a subscription to
the Bifff. After The Eye, The Tesseract, Ab-Normal Beauty, Re-Cycle and
The Messengers, they return with The Detective, a stylish and entertaining
mystery thriller starring Aaron Kwok ( The Stormriders, Divergence, After This
Our Exile ) as detective Tam. He’ll lead you through an investigative journey
with many smart twists and turns, accompanied by the Pang‘s impressive
array of visual tricks. Tight camera angles compliment the gorgeously
gritty, dirty surroundings, punctuated with excellent sound design that
builds perfect tension."
2008,movie,,,FUNNY GAMES,Michael Haneke,2007,"UK, USA, France",Belgian,,"Tim Roth, Naomi Watts, Michael Pitt, Linda Moran,
Devon Gearhart, Brady Corbet, Siobhan Fallon, Arno Frisch,",,,,,,,111',"Crime, Drama, Thriller",,OK,"https:,,www.imdb.com,title,tt0808279,?ref_=nv_sr_srsg_0",,,,,"The Farber family, dad George, mom Anna and son Georgie, are on their way to their
comfortable summer retreat. Stopping by their nearest neighbours, Fred and Betsy
Thompson, in the rich gated community, they notice the couple has two young male guests and
seem curiously distant. Fred comes around with one of his guests, Paul, whom he describes
as the son of a business associate, to help George launch his refitted boat. Meanwhile, the
other guest, Peter, comes to the house to ask Anna if he can borrow some eggs. Even though
both youths are extremely polite, they progressively stretch the unwritten rules of social
behavior to the limits. When George finally cracks and slaps one of them in the face, the
“games” begins in earnest.
Michael Haneke’s own remake of his controversial 1997 film, is as provocative and
deliberately manipulative as the original. The acclaimed director of The Piano
Player, The Time of the Wolf and Hidden has successfully transposed his
theme of the relationship between violence and the media from Europe
to the U.S. Funny Games is a horrifying and shocking exercise about
the desensitizing effects of violence on society. Tim Roth ( Reservoir
Dogs, Pulp Fiction, Planet of the Apes ) and a sensational Naomi Watts
( Mulholland Drive, King Kong, The Ring ) play the tortured couple,
while Michael Pitt ( Last Days ) and Brady Corbet ( Thunderbirds ) are
chillingly convincing as the two young psychopaths."
