edition,type,subtype,winner,title,director,year,country,premiere,competition,casting,distributor,producer,screenplay,soundtrack,subtitles,audio,length,genre,Fonction Guest,IMDB,Lien IMDB,original_title,URL Poster,text_fr,text_nl,text_en
2007,movie ,,,UNKOWN,Simon Brand,2006,USA,,,"James Caviezel, Joe Pantoliano, Jeremy Sisto, Peter Stormare,
Greg Kinnear, Bridget moynahan, Barry Pepper, Chris Mulkey",,,,,,,98',"Drama, Crime, Mystery",,,"https:,,www.imdb.com,title,tt0450340,?ref_=nm_flmg_dr_13",,,,,"Five men wake up in a dirty, heavily fortified warehouse somewhere in the California
desert, with no memory of who they are. Bound Man wakes up cursing like a sailor
when he discovers he’s tied to an office chair. Broken Nose is lying in a pool of blood.
Handcuffed Man is hanging by his wrist, which is handcuffed to a railing. Jeans Jacket
and Rancher shirt are unbound. Alternately partnering with each other or defiant of one
another according to vague recollection, superstition or speculative logic, the five try to
decipher which of them are victims and which are the bad guys.
In Unknown, a tremendous premise leads to a high tension guessing game and a Reservoir
Dogs style acting duel between seasoned performers such as James Caviezel ( Frequency,
The Passion of the Christ), Barry Pepper ( Saving Private Ryan, The Green Mile), Joe
Pantoliano ( Memento, The Matrix), Gregg Kinnear ( Auto Focus, Little Miss Sunshine) and
Jeremy Sisto ( May, One Point 0). Written by Matthew Waynee and directed by Simon Brand,
Unknown is a fast-paced, taut thriller with a shattering last-minute plot twist."
2007,movie ,International Competition,,BLACK SHEEP,Jonathan King,2006,New Zealand,,International Competition,"Nathan Meister, Danielle Mason, Oliver Driver,
Tammy Davis, Peter Feeney, Glenis Levestam",,,,,,,87',"Science-Fiction, Horror, Comedy",,,"https:,,www.imdb.com,title,tt0779982,?ref_=fn_al_tt_2",,,,,"Henry Oldsworth is coming back to the family farm, unaware that something bad is
going on; his brother’s reckless genetic engineering program. Angus is buying his
younger brother out, just hours ahead of the unveiling of his “ultimate” sheep. Terrified
of the animals and dosed up on therapy, Henry doesn’t want to hang around. But when a
pair of inept environmental activists release a mutant lamb from Angus’ laboratory into
the wild, thousands of sheep are turned into blood thirsty predators. Henry finds himself
stranded deep on the farm as his worst nightmare comes to life. Battling their way to
safety, Henry, farmhand Tucker and greenie girl Experience discover there’s worst to
come. One bite from an infected sheep transforms people into weresheep.
Black Sheep is a riotous mix of splatter-movie aesthetics, national dread and ecological
warning. Jonathan King’s debut feature is also a very funny horror film that makes you
think of Peter Jackson’s early work, especially Braindead. What makes the movie tick
is the juxtaposing of pastoral New Zealand landscapes against the perverse imagery
of rabid, genetically deformed sheep ravishing the locals. The gut-wrenching mutant
transformations are courtesy of Peter Jackson’s renowned Weta Workshop ( The Lord of
the Rings trilogy, King Kong ). You’d better make sure to reserve your seat for this goredrenched
crowd-pleaser."
2007,movie ,International Competition,,DAYWATCH,Timur Bekmambetov,2006,Russia,,International Competition,"Konstantin Khabensky, Mariya Poroshina, Vladimir
Menshov, Galina Tyunina, Viktor Verzhbitsky, Zhanna Friske,
Dmitry Martynov, Valeri Zolotukhin, Aleksei Chadov, Nurzhuman
Ikhtymbayev, Aleksei Maklakov, Aleksandr Samojlenko",,,,,,,132',"Fantasy, Action, Horror",,,"https:,,www.imdb.com,title,tt0409904,?ref_=fn_al_tt_1",DNEVNOY DOZOR,,,,"The 14th century. Mongol conqueror Tamerlan acquires the Chalk of Fate. Anyone
possessing the chalk is able to rewrite his own history and change events. Present
day Moscow. Paranormally gifted Anton Gorodensky is training Svetlana, the latest recruit
to Night Watch. Anton is a Light Other and Night Watch is dedicated to regulating the
activities of the Dark Others and trying to maintain the precarious balance between the
forces of Good and Evil. Answering a call about an attack on an old woman, Svetlana
discovers the perpetrator is Egor, Anton’s 12-year old son who has joined the Dark forces.
While Svetlana pursues the boy, Anton secretly tries to protect him, stealing back the
evidence that proves his guilt. However, this compromises the Night Watch. To rectify the
situation and save his son, Anton needs the Chalk of Fate.
Bursting with supernatural action, dizzying visuals and mind-boggling special effects,
Day Watch will delight fans of its predecessor Night Watch. The second adaptation of
writer Sergei Lukyanenko’s trilogy contains even bigger, better and more entertaining
wars, chases and fight scenes than its already impressive predecessor. Credits go
to the wild visual imagination of director Timur Bekmambetov, the camerawork of
cinematographer Sergei Trofimov and the amazingly expressive performance of
Konstantin Khabensky as Anton. Day Watch is a unique fantasy epic firmly rooted in
reality. It’s only flaw is that is will make you hunger for the final conclusion to the saga,
Dusk Watch, which will hopefully hit the theatres in 2008."
2007,movie ,"International Competition, European Méliès Competition",,DEAD IN 3 DAYS,Andreas Prochaska,2006,Austria,,"International Competition, European Méliès Competition","Laurence Rupp, Sabrina Reiter, Michael Steinocher,
Julia Rosa Stockl, Nadja Vogel, Julian Sharp, Andreas Kindl,
Karl Fischer, Michou Friesz, Amelie Jaromil, Susi Stach",,,,,,,95',"Horror, Thriller",,,"https:,,www.imdb.com,title,tt0808315,?ref_=fn_al_tt_1",IN 3 TAGEN BIST DU TOT,,,,"It‘s graduation day for Nina and her friends. They have passed their final high school
exams and head off to celebrate. That night, they all receive an identical text message :
“ In 3 days… you’re dead ! ” At first, they think it’s a sick practical joke. But no one is
laughing anymore when Nina’s boyfriend is found tied to a concrete block at the bottom
of a lake the next day. When another member of the group is savagely attacked, everyone
is paralysed with dread. They are all on the murderer’s list. But why ? Nina is the only
one who discovers a mysterious clue leading to the brutal killer’s identity. As the body
count rises and the slaying becomes more and more vicious, there‘s still no-one who
believes her and time is running out.
Dead in 3 Days is Austria’s first teen slasher and a good one it is, turning the country’s
placid, postcard-pretty landscape into a repository of fear and dread. Shot in cold
colours, tightly edited and with an effective use of close-up camerawork in the violence
scenes, the film moves with a sense of purpose that doesn’t leave the audience any
time to catch their breath. The atmospheric small town location and the authenticity and
energy of its young cast deliver many top class scares for us to enjoy."
2007,movie ,International Competition,,THE FERRYMAN,Chris Graham,2006,New Zealand,International,International Competition,"John Rhys Davies, Kerry Fox, Tamer Hassan, Amber
Sainsbury, Craig Hall, Julian Arahanga, Sally Stockwell,
Ben Fransham, Imogen Cassin, Lawrence Makoare, Robbie
Magasiva, Jessica Woods",,,,,,,96',"Horror, Thriller, Fantasy",,,"https:,,www.imdb.com,title,tt0808265,?ref_=fn_al_tt_2",,,,,"Out on a dead calm ocean, in a thick fog, a group of tourists on a pleasure craft cross
paths with an ancient and terrible evil. Sharing the same ocean, a sick, dying old Greek
man drifts alone on a stricken yacht. The Greek has been cheating death for countless
years, trading broken bodies for new ones over centuries. With him he carries a deadly
and powerful weapon, the Shifting Blade, that allows him to do this. But now is the time
of reckoning. The Ferryman, the ancient conveyor of death and the path to the afterlife is
close and he wants the Greek. The tourists and crew on board the yacht have rescued what
they think is a sick and dying man. They have no way of knowing what a dangerous man
the Greek is. There will be blood in the water by the time he’s finished, but will he escape
death again at the expense of the lives of everyone onboard ? Or will the Ferryman play
another game with everyone’s lives ?
From New Zealand comes a truly scary horror film, with a unique and original script and an
acclaimed international cast, headed by John Rhys-Davies ( Indiana Jones, The Lord of the
Rings ) as the Greek and Kerry Fox ( An Angel At My Table, Shallow Grave ), Craig Hall ( King
Kong, Perfect Creature ) and Lawrence Makoare ( Die Another Day, Lord of the Rings ) as his
unsuspecting victims. Director Chris Graham follows in the footsteps of the classic horrors
from the past such as The Shining and Dead Calm. You will love and hate its characters and
their classic one liners just before they are struck down by evil. The Ferryman will take you
on a journey dark enough to satisfy even the most hardcore horror fan."
2007,movie ,International Competition,,THE HOST,Bong Joon-ho,2006,South Korea,,International Competition,"Kang-ho Song, Hee-bong Byun, Hae-il Park, Doo-na Bae,
A-sung Ko",,,,,,,119',"Drama, Action, Horror",,,"https:,,www.imdb.com,title,tt0468492,?ref_=nv_sr_srsg_0",GUE MOOL,,,,"Gang-du is a dim-witted man working at his father’s tiny snack bar near the Han River
in Seoul. One day, his only daughter Hyun-seo comes back from school irritated. She’s
angry at her uncle, Nam-il, her guardian, for showing up at her school shamelessly drunk.
Ignoring his father’s excuses for Nam-il, she’s soon engrossed in her aunt Nam-joo’s archery
tournament on TV. Meanwhile, outside the snack bar, people are fascinated by an unidentified
object hanging onto a bridge. In an instant, the object reveals itself as a terrifying creature
turning the riverbank into a gruesome sea of blood. Amid the chaos, Hyun-seo is snatched up
by the creature right before her father’s eyes. Gyang-du and his family take up arms and try to
rescue their beloved Hyun-seo from the clutches of the monster.
From Joon-ho Bong, the director of Memories of Murder, comes the best monster movie
in decades. The Host is a superbly entertaining fusion of creature feature thrills and
genuine heartfelt human drama. By focusing on a family in crisis and adding a hefty
dose of pointed social and political satire, The Host rises far above its enthusiastically
embraced B-movie roots. Excellent effects and design work and a moving performances
from Kang-ho Song (Memories of Murder, Sympathy for Mr. Vengeance) as Gang-du,
complete the picture. The Host is both scary and tragic and will have you jumping with
fright and chuckle with pleasure."
2007,movie ,International Competition,,THE MESSENGERS,"Danny, Oxide Pang",2007,USA,,International Competition,"Kristen Stewart, Dylan McDermott, Penelope Ann Miller,
John Corbett, Evan Turner, Theodore Turner, Dusty Milligan,
William B. Davis, Brent Briscoe",,,,,,,91',"Drama, Thriller, Horror",,,"https:,,www.imdb.com,title,tt0425430,?ref_=fn_al_tt_2",,,,,"The Solomon family has left the fast paced life of Chicago for the secluded world
of a North Dakota farm. Amidst the tranquil sway of the farm’s field of sunflowers,
16-year old Jess soon realises how terrifying seclusion can be when she and her 3-year
old brother Ben begin to see ominous apparitions invisible to anyone else. When those
spectres become violent, Jess’ sanity is questioned; a double jeopardy for the tormented
teen. Her troublesome past comes face to face with the past of those that once lived in
the house, a perilous confrontation that leaves her believability in question with those
she desperately tries to warn before it’s too late.
The English language debut of the gifted horror specialists Oxide and Danny Pang is a
visually assured and moody ghost story with echoes to Stanley Kubrick’s The Shining.
The Pangs are masters of confined space, and they conjure up unsettling, jolting
examples of entrapment and collapse that reaches its sharpest expression inside the
home’s mysterious, dank cellar. The film-makers tap into a dark, almost forbidding
sense of nightmare and violation through their eerie camera movement and rapid
cutting. Starring Dylan McDermott ( TV’s The Practice, In The Line Of Fire ), Penelope Ann
Miller ( Carlito’s Way, The Relic ), Kristen Stewart ( The Panic Room ) and John Corbett
( Serendipity, My Big Fat Greek Wedding )."
2007,movie ,International Competition,,NIGHTMARE DETECTIVE,Shinya Tsukamoto,2006,Japan,,International Competition,"Ryuhei Matsuda, Hitomi, Shinya Tsukamoto, Ren Ohsugi,
Yoshio Harada, Masanobu Ando",,,,,,,106',"Horror, Thriller, Fantasy",,,"https:,,www.imdb.com,title,tt0852726,?ref_=nv_sr_srsg_0",AKUMU TANTEI,,,,"In a big city, a wave of suicides catches fire. The modus operandi is always the
same: the victims wildly stab themselves to death, cut their own throats and butcher
themselves beyond recognition, without any apparent reason. The only thing the dead
have in common is the phone number they call just before they perish at their own hand.
Keiko, a crack policewoman, takes it upon herself to solve the case. Soon enough she
reaches the conclusion that someone is entering the victims’ dreams and persuading
them to take their own lives. She appeals to Kyoichi, a man known as a nightmare
detective who can enter the dreams of others, to help. When Wakimaya, one of Keiko’s
colleagues, falls victim to the killer, Keiko takes the risk and dials the number, though she
knows that she may well be the next suicide on the list.
In his own, inimitable style, Shinya Tsukamoto will once again delight the Bifff audience
with this brutal, violent and nerve-racking horror slasher. Tsukamoto plays on the
old adage that there is nothing more unpleasant to gaze upon than other people’s
dreams, as well as the theme that, deep down, everyone has a powerful urge to exit
their disappointing temporary life for the eternity of death. Nightmare detective Kyoichi
Kagenuma is played by up and coming actor Ryuhei Matsuda, the star of Takashi Miike’s
Big Bang Love Juvenile A. Heroine Keiko Kirishima, a woman pushed to the brink of
insanity, is portrayed by Japanese popstar Hitomi. Masanobu Ando ( Battle Royale, Red
Shadow, Drive ) plays Wakamiya."
2007,movie ,International Competition,,RESTLESS,Cho Dong-ho,2006,South Korea,International,International Competition,"Jun-ho Heo, Woo-sung Jung, Kwang-il Kim, Tae-hae
Kim, Jeong-hak Park, Sang-wook Park, Ha-jun Yu",,,,,,,102',"Drama, Action, Adventure",,,"https:,,www.imdb.com,title,tt0929261,",JOONG-CHEON,,,,"The love between So-hwa and Yi-kwak comes to a tragic end when So-hwa is killed
by villagers after being falsely accused of witchcraft. Yi-kwak believes her death is
the result of his power to see ghosts and his talent leads him to join the royal guard of
ghost hunters in the Kingdom of Silla. When the guards rebel against the corruption of
the court, they are all killed except for Yi-kwak. While on the run, Yi-kwak is wounded. He
hides in a shabby temple, where he accidentally enters Middle Heaven, a place between
earth and heaven where the souls of the dead stay for 49 days to erase their memories
and prepare for reincarnation. In this intermediate world, he’s reunited with So-hwa.
She has become the Gatekeeper to Middle-Heaven and doesn’t remember him. He finds
out that the dead members of the royal guard are plotting to return to Earth to change
the rule of the world. Now his former colleagues are the biggest threat to So-hwa, and
Yi-kwak decides to fight for her.
The Restless is big budget epic fantasy at its best : visually superb and spectacular
action-scenes and large-scale battles, beautiful cgi-landscapes and buildings,
supernatural romance and acrobatic sword play. Established artists from Japan and
China took part in the production such as Academy award-winning costume designer
Emi Wada ( Ran, House of Flying Daggers ), art director Han Zhong ( Hero ), prop designer
Li Mingshan ( Crouching Tiger, Hidden Dragon ) and music producer Hiro Sagisu ( Neon
Genesis Evangelion ). Woo-sung Jung ( Musa The Warrior ) and Tae-hee Kim ( Stairway to
Heaven ) are the star-crossed lovers Yi-kwak and So-hwa."
2007,movie ,International Competition,,SILK,Su Chao-pin,2006,Taiwan,,International Competition,"Eguchi Yousuke, Karena Lam, Chang Chen, Barbie Hsu",,,,,,,116',"Science-Fiction, Horror, Mystery",,,"https:,,www.imdb.com,title,tt0486480,?ref_=nm_flmg_wr_5",GUISI,,,,"Armed with a newly invented material called the Menger Sponge, a team of
Taiwanese scientists led by the Japanese Hashimoto captures the energy of a ghost
child. In an effort to learn about the ghost’s past, they enlist the help of special agent
Ye, a member of the Joint Crime Crackdown Unit with an extraordinarily gifted eyesight.
Reluctant at first, Ye himself is haunted by guilt, not knowing how to let go of his dying
mother. He accepts the assignment to seek salvation from what the ghost child may
reveal about life, and life after death. Ye sees a single strand of silk connected from the
ghost to a mysterious power. Tracking the strand of silk, Ye learns the horrifying truth of
the child’s death. Fearing that the ghost child is dangerous, the team decides to isolate
the ghost but in doing so they unknowingly unleash the mysterious source on the other
end of the silk strand, a much more powerful and ferocious energy.
Silk is one of the best ghost movies in recent years, presenting an intriguing and
complex mix of sci-fi, actual science and heart-moving characters of flesh and blood.
At its core, Silk dwells on themes of existence, family, and the human emotions of love
and hate. Chang Chen ( Crouching Tiger, Hidden Dragon ), who plays Ye, gives a very
solid performance as both a cop and a son in distraught. There are many truly genuine
scary moments in Silk as well as sad and touching scenes which might even bring about
some tears. Editing and plot are superbly done, the art direction and special effects
are excellent and the camerawork and lighting are so well executed that you’ll get
goosebumps from the atmosphere alone."
2007,movie ,"International Competition, European Méliès Competition",,UGLY SWANS,Konstantin Lopushansky,2006,"Russia,France",,"International Competition, European Méliès Competition","Grigory Hlady, Rimma Sarkisyan, Leonid Mozgovoy,
Laura Pichelauri, Alexey Kortnev, Sergey Barkovskiy, Olga
Samoshina",,,,,,,105',"Drama, Science-Fiction, Mystery",,Enfants Admis,"https:,,www.imdb.com,title,tt0439581,?ref_=fn_al_tt_1",GADKIE LEBEDI,,,,"The near future. Writer Victor Banev travels to a remote Siberian town to see his
daughter, who’s a pupil in a boarding school for gifted children. Her teachers are
called “aquatters”. They could be mutants or aliens or something else altogether. The
climate has mysteriously changed in the town, flooded by endless rainfall. An eerie
infra-red light suffuses the city, coated by rain, fog and frost. Countless commissions
are formed to study this climatic anomaly. Victor Banev begins his own investigation.
He becomes involved in a battle not only for the lives and future of his daughter and the
other schoolchildren, but also for the kind of future that humanity shall create.
The Russian-French co-production The Ugly Swans is a stunningly beautiful and highly
atmospheric ecological sci-fi thriller based on the cult novel of the same name by
the Strugatsky brothers. Director Konstantin Lopushansky has realised a passionate
sermon against the xenophobia and hatred for people that are different that plagues
contemporary society. Those who have tried to raise humanity to a higher spiritual level,
have always been greeted with fierce resistance. In The Ugly Swans, the gifted children
are the new victims of humanity’s failure to understand. The brilliant musical score,
recorded before the shooting to inspire the makers, comes from Andrei Sigle, Alexander
Sokurov’s regular composer."
2007,movie ,7th Orbit Competition ,,"1, 2, 3 WHITEOUT",James June Schneider ,2007,"France,USA",,7th Orbit Competition ,"Lou Castel, Karine Adrover, Renaud Martinez, Edwidge
de Lestrange, Michaela Stella Bagnoli, Oleg Kornev, Rolande
Guery, Rivka Braun, Nicole Conannec, Erik Minkkinen",,,,,,,72',"Drama, Science-Fiction",,,"https:,,www.imdb.com,title,tt0831354,?ref_=fn_al_tt_1",,,,,"In a future present, Véronique finds herself employed by an inventor who has dedicated
himself to the cause of a “positive darkness”. He’s working to counter the tide of a
bright, diffuse and technologically oriented time. Through a series of experiments with
the inventor, Véronique learns to re-integrate the blinding light of the present back into
relation with its opposite, darkness. Her brother, government operative Alix, and his team
attempt to thwart the process.
1, 2, 3 Whiteout plays an original game with how we think about science and future and
refers with equally playful ease to portrayals of the future old and new. Partly thanks
to the unusual format of 16mm for a feature and the retro-setting, the film looks as if it
were made in the 1960s or 1970s. It does not only present a mixture of past and future in
its form, the story itself also seems to want to escape time. Alongside feature fragments,
1, 2, 3, Whiteout also comprises various kinds of vignettes and archive footage. Director
James June Schneider collected images himself at various places in the world over a
number of years, from the Gobi desert to New York’s Times Square. The use of music
is equally unusual and contributes to the intriguing and alienating mood of the film.
Véronique is a striking role by Karine Adrover while the inventor, a modern Dr Mabuse is
played by cult actor Lou Castel ( Fist in his Pocket, The American Friend )."
2007,movie ,7th Orbit Competition ,,THE 4th DIMENSION,"Tom Mattera, Dave Mazzoni",2006,USA,,7th Orbit Competition ,"Louis Morabito, Karen Peakes, Shannon Lambert-Ryan,
Miles Williams, Kate La Ross, Suzanne Inman",,,,,,,82',"Drama, Fantasy, Mystery",,,"https:,,www.imdb.com,title,tt0780461,?ref_=fn_al_tt_1",,,,,"Jack is a loner confined to a workbench in the back of an antique shop. When a
mysterious woman presents him with a broken antique clock, unexplainable events
begin to occur. After finding Albert Einstein’s journal on his still unsolved United Field
Theory, Jack becomes compulsive about analysing time and theorizing its connection
to his supernatural experiences, his surreal dreams and his perception of reality, only to
lead to the discovery of the biggest mystery of all; himself.
The 4th Dimension examines the complex themes of dreams, the supernatural and
Albert Einstein’s theories on the concept of time. Many of the dramatic and supernatural
elements in the script were inspired by actual events and experiences that occurred in
the lives of directors and writers Tom Mattera and Dave Mazzoni. In an intelligent and
creative way, stylistically channelling David Lynch and Darren Aronofsky, they explore the
very nature of existence and art. The 4th Dimension is a beautiful and strange head-trip
from two very promising young filmmakers."
2007,movie ,7th Orbit Competition ,,BRAND UPON THE BRAIN!,Guy Maddin,2006,"Canada,USA",,7th Orbit Competition ,"Sullivan Brown, Gretchen Krich, Maya Lawson, Erik Steffen
Maahs, Katherine E. Scharhon, Todd Jefferson Moore, Kellan
Larson, Cathleen O’Malley, Clayton Corzatte, Susan Corzatte",,,,,,,95',"Drama, Fantasy, Comedy",,,"https:,,www.imdb.com,title,tt0443455,?ref_=fn_al_tt_1",,,,,"House painter Guy Maddin arrives by rowboat at his childhood home of Black Notch
Island, having come to repaint the family lighthouse at the request of his dying
mother. But before Maddin can set his paint brush upon the lighthouse, he finds himself
awash in a tide of turbulent, long-suppressed memories. As an adolescent, Guy and
his teenage sister spend their days exploring the Black Notch wilds. The lighthouse
doubled as an orphanage, run by their domineering, puritanical mother. Mom rules with
an iron fist. She constantly calls her children with the Aerophone, a telephone-like devise
powered by human emotion. Meanwhile, Guy’s scientist father toils away in his basement
laboratory, concocting a potion composed of fluids harvested from the orphans. When
the brother and sister detective duo of Wendy and Chance Hale turn up to investigate
matters, things soon get out of hand.
Fans of the iconoclastic Canadian director Guy Maddin are in for a real treat. Brand
Upon The Brain! is a silent, black & white full length visual and thematic extravaganza
that makes his previous long feature, The Saddest Music In The World, look like a
conventional studio film. Maddin takes his feverish comic expression of his subconscious
to new heights. Sinister revelations, oedipal attractions, miraculous returns of the dead,
grainy images, a rich musical score and a fine ensemble cast will take you for a dazzling
ride through the inimitable universe of Guy Maddin."
2007,movie ,7th Orbit Competition ,,LE DERNIER HOMME,G. Salhab,2006,"France,Lebanon",,7th Orbit Competition ,"Carlos Chahine, Fayek Hmaisse, Aouni Kawas, May Sahab,
Fadi Abi Samra, Abla Khoury, Issam Abou Khaled, Zeina Layoun",,,,,,,101',Drama,,,"https:,,www.imdb.com,title,tt0867278,?ref_=fn_al_tt_3",ATLAL,,,,"Each morning, Beirut awakens to a new victim of what seems to be a serial killer.
Victims are found emptied of their blood with two small puncture marks in their
neck. Khalil, a forty year-old doctor, has just returned to the hospital after a long illness.
He’s often absent from work and suffers from strange fever attacks. His affliction starts
to destabilize him and transform his life. At the same time, there’s a connection between
Khalil and the victims of the elusive murderer.
Le Dernier Homme, the new film by Ghassan Salhab, is both a realistic and supernatural
fable about a city which seems destined to shed blood. Salhab paints an impressionist
portrait of Beirut and its inhabitants. Khalil could be a metaphor for Beirut, a mutant
city where even a slight fissure threatens to become a gaping abyss. He is neither alive,
nor truly dead. Khalil is a sort of ghost and in Beirut, there are many ghosts; of the past
and of the present. Le Dernier Homme is a prophetic, rich and impressive film, whose
sumptuous and fantastical images say a lot more than they show."
2007,movie ,7th Orbit Competition ,,THE GLAMOUROUS LIFE OF SASHIKO HANAI,Mitsuru Meike,2005,Japan,,7th Orbit Competition ,"Emi Kuroda, Takeshi Ito, Yukijiro Hotaru, Kyoko Hayami ,
Tetsuaki Matsue, Youta Kawase, Kanae Mizuhara",,,,,,,90',"Drama, Science-Fiction, Comedy",,,"https:,,www.imdb.com,title,tt0458227,?ref_=nv_sr_srsg_0",HANAI SACHIKO NO KAREINA SHOGAI,,,,"Sachiko Hanai works in a sexual role-play club, her speciality being the lusty private
home tutor. One day, she inadvertently stumbles into a coffee shop where some
suspicious-looking dealings are taking place between a North Korean and a Middle
Eastern-looking man. Suddenly the North Korean draws a pistol and Sachiko is hit in
the centre of her forehead. Remarkably, she gets up and wanders out into the street, not
noticing the clerk put a strange metal canister into Sachiko’s bag. When she pushes the
hole in her head, her mind is filled with strange visions. In an instant, Sachiko becomes
able to understand foreign languages and to solve complex mathematic formulas.
Meanwhile, the North Koreans are in search of the metal canister. It contains a replica of
George Bush’s finger, which is capable of unleashing a devastating nuclear apocalypse.
The Glamorous Life of Sachiko Hanai, an outrageously eccentric Japanese “Pinku”, could
rightly be called surreal softcore sexploitation cinema with a difference. Written by Takao
Nakano, the director of the ExorSister film series and starring cult icon Kei Mizutani
(Weather Woman), sex and politics have never been such close bed buddies. See Sachiko
getting horny whenever names of philosophers such as Noan Chomsky is mentioned. Or
watch the scene where she’s writhing around on a rooftop while a TV broadcasts footage
of a war ridden Iraq is intermingled with a speech where the president literally gives
Sachiko the finger and boasts how great his “Bush Technique” is. This is a curious and
strange piece of cult sex-propaganda."
2007,movie ,7th Orbit Competition ,,HOW TO GET RID OF THE OTHERS,Anders Rønnow Klarlund ,2007,Denmark,,7th Orbit Competition ,"Soren Pilmark, Louise Mieritz, Soren Fauli,
Lene Poulsen, Tommy Kenter, Lene Tiemroth, Poul Glargaard,
Marie Caroline Schjeldal, Rasmus Botoft",,,,,,,94',"Drama, Science-Fiction, Comedy",,,"https:,,www.imdb.com,title,tt0478365,?ref_=fn_al_tt_1",HVORDAN VI SLIPPER AF MED DE ANDRE,,,,"It’s the very, very, very near future. Denmark is ruled by the New Copenhagen Criteria, a
policy aimed at securing the nation’s survival. They target citizens who have received
more from society than what they have contributed. You have committed social fraud
or tax evasion. You’re a drug addict or an alcoholic. You can’t take care of your own
children. You put an excessive strain on the health system. You’re unemployed for an
unusually long time. You live on the edge of the law. In short, you’re an unproductive
member of society, a burden to the system. Unless you can prove you’ve contributed to
any kind of unselfish activity for the benefit of the common good, you’ll be rounded up by
the army and you’ll be exterminated.
How To Get Rid Of The Others might be first class political satire, it’s also frightfully
close to reality. The movie is just the logical consequence of a certain current political
discourse aimed at demonising everyone from cigarette smokers, immigrants, the
poor, the sick, the unemployed and the old to political radicals. Director Anders Ronnow
Klarlund also didn’t have to look far for inspiration, as Denmark has already been ruled
for two term by a minority rightwing government, supported from the opposition by the
extreme right. How To Get Rid Of The Others is painfully funny and uncomfortably right to
the point."
2007,movie ,7th Orbit Competition ,,ID,Kei Fujiwara,2006,Japan,,7th Orbit Competition ,"Kei Fujiwara, Kimihiko Hasegawa, Kenji Nasa, Baiken
Jukkanji, Yoshiaki Maekawa",,,,,,,104',"Drama, Horror, Mystery",,,"https:,,www.imdb.com,title,tt0498300,?ref_=nm_knf_t2",IDO,,,,"A bloodthirsty killer roams the forest. The sound of water flowing deep beneath
the earth, fills his mind. He hears an unknown voice, passing through the depths
of his unconscious, his id, emanating from the murmuring of an underground stream.
Captivated by this voice, the man descends and is swept away by raging river waters.
He’s rescued by the people of a small town steel mill. Soon, terrible incidents begin
occurring at the mill. The factory manager is found beaten to death. The perpetrator
is a female employee of the mill. It’s her voice that has summoned the killer here. The
combined hatred and sorrow of these two brings about the appearance of the foul
smelling human-hog monster. At that moment, the detective who has been pursuing the
man, arrives at the mill town as if summoned by fate.
Kei Fujiwara does not only star in ID, she also serves as screenwriter, production
designer, cinematographer and editor. Her second film is even more disturbing than her
debut, Organ, from 1996. The instinctive drive and unconscious desire is the basis of
what consists our self, our ego, our id. Fujiwara’s cosmic view of these hidden desires,
of life and death is sublime to the point of grotesque and is eccentrically and humorously
depicted in the film."
2007,movie ,7th Orbit Competition ,,LUNACY,Jan Svankmajer,2005,Czech Republic,,7th Orbit Competition ,"Pavel Liska, Anna Geislerova, Jan Triska, Pavel Novy,
Martin Huba, Jaroslav Dusek, Stano Danclak, Jiri Krytinar",,,,,,,118',"Drama, Animation, Comedy",,,"https:,,www.imdb.com,title,tt0407236,?ref_=fn_al_tt_1",,,,,"The 18th century. Jean Berlot is on his way to an insane asylum where his mother
has died. Plagued by recurring nightmares of men in white coats, Jean’s nocturnal
outbursts attract the attention of fellow traveller the Marquis, who offers the hapless
man a lift. Hesitantly accepting the strange aristocrat’s hospitality, Jean spies his host
conducting a debauched orgy in a chapel, with an obviously unwilling woman being forced
to participate. The following day the Marquis apparently expires in a fit of apoplexy and is
buried by his mute servant Dominic and Jean. But the following morning the master enjoys
a banquet in the crypt. The Marquis explains his theory of “purgative therapy”. Fearing of
being buried alive, he tries to rid himself of his phobia by having himself entombed. The
Marquis suggests Jean tries the same method to end his fears of madness.
From the legendary Czech filmmaker and animator Jan Svankmajer comes a truly
surrealist movie experience, full of his trademark shocking and inexplicable imagery that
is deeply troubling and at the same time compelling. His latest film Lunacy combines
live action with strange animation sequences, full of cavorting raw meat, pig’s trotters,
eyeballs and tongues skittering along surfaces and asks who is truly mad and who is
truly free. Edgar Allan Poe’s tale The Premature Burial serves as the key plot device, with
Svankmajer using it to explore Marquis De Sade’s questioning of good and evil. Fans
of Jan Svankmajer are in for a real treat. Everybody else will discover a truly unique
filmmaker at the height of his creative powers."
