edition,type,subtype,winner,title,director,year,country,premiere,competition,casting,distributor,producer,screenplay,soundtrack,subtitles,audio,length,genre,Fonction Guest,IMDB,Lien IMDB,original_title,URL Poster,text_fr,text_nl,text_en
1993,short,European short film competition,,SCREEN PLAY,Barry Purves,1993,UK,,European short film competition,Michael Maloney,,,,,,,11',Animation,,,"https:,,www.imdb.com,title,tt0105335,?ref_=nm_knf_t1",,,,,
1993,short,European short film competition,,SOMETHING WONDERFUL,Paul Carrington,1992,UK,,European short film competition,,,,,,,,,,,,,,,,,
1993,short,European short film competition,,SU PRIMER AMOR,"Fernando Escribano, Mercedes Gaspar",1993,Spain,,European short film competition,"Eva Luengo, Chema Mazo, Isabel Ordaz",,,,,,,16',,,,"https:,,www.imdb.com,title,tt0425486,?ref_=nm_flmg_dr_9",,,,,
1993,short,European short film competition,,SWAN SONG,Carolina Lopez-Caballero,1992,"UK, Spain",,European short film competition,"John Gielgud, Richard Briers",,,,,,,23',,,,"https:,,www.imdb.com,title,tt0105506,?ref_=fn_al_tt_3",,,,,
1993,short,European short film competition,,TH6,Michel Hanse,1992,Belgium,,European short film competition,"Philippe Brasseu, rKristien Jansegers, Eddy Lonse",,,,,,,12',,,,"https:,,www.imdb.com,title,tt0489406,?ref_=nm_knf_t1",,,,,
1993,short,European short film competition,,LES TRAQUEURS,Cristian Lazarescu,1992,Romania,,European short film competition,,,,,,,,,,,,,,,,,
1993,short,European short film competition,,LE TRIEUR,"Philippe Boon , Laurent Brandenbourger",1993,Belgium,,European short film competition,"Carry Goossens, Dirk Lavryssen, Stéphane Stubbe
",,,,,,,11',Science-Fiction,,,"https:,,www.imdb.com,title,tt0108390,?ref_=nm_knf_t1",,,,,
1993,short,European short film competition,,TROP PRES DES DIEUX,Jean-Michel Roux,1992,France,,European short film competition,"Tchéky Karyo, Richard Bohringer, Philippe Alexandre",,,,,,,25',Science-Fiction,,,"https:,,www.imdb.com,title,tt0309002,?ref_=nm_knf_t4",,,,,
1993,short,European short film competition,,DIE TUR,Alexander Wieser,1992,Austria,,European short film competition,,,,,,,,,,,,"https:,,www.imdb.com,title,tt0105672,?ref_=fn_al_tt_2",,,,,
1993,short,European short film competition,,"WORDS, WORDS, WORDS",Michaela Pavlátová,1991,Czechoslovakia,,European short film competition,,,,,,,,10',Animation,,,"https:,,www.imdb.com,title,tt0105224,?ref_=nm_flmg_dr_9","RECI, RECI, RECI...",,,,
1993,movie ,Opening ,,FORTRESS,Stuart Gordon,1992,"USA , Australia",,,"Christopher Lambert, Loryn Locklin, Kurtwood Smith, 
Clifton Collins Jr., Jeffrey Combs, Vernon Wells",,,,,,,95',"Action, Crime, Science-Fiction",,,"https:,,www.imdb.com,title,tt0106950,?ref_=nm_knf_t2",,,,,"Somewhere on Earth, year 2013. Acid rains and nuclear incidents seriously damaged the landscape. But the worst plague that this planet has ever known comes from the constant development of automation: robots are legion, and the survival of the humankind has become a real struggle. Captain John Brennick, former member of the Black Berets and his wife, Karen, broke the law. After the loss of their first child, Karen is pregnant again. The couple tries to cross the border, because they refuse to follow the government’s orders, which want to requisition every newborn, but their attempt failed. During the gunfight that follows, Karen manages to escape, but Brennick is taken prisoner and sent to the Fortress: the most sophisticated prison ever built. This high-tech prison of thirty gigantic floors buried in the ground defies every boundary of the imagination. Prisoners are constantly supervised by computers and discipline is maintained through particularly cruel procedures. When they arrive, Brennick and the other prisoners meet Poe, the Fortress’s supervisor, who clearly warns them of the definitive form of the punishment if they violate the rules, but Brennick remains determined to reunite with Karen…

The director of RE-ANIMATOR, DOLLS, THE PIT & THE PENDULUM and FROM BEYOND – based on H.P. LOVECRAFT’s work – transports us through FORTRESS in a spectacular and futuristic adventure featuring stunning sets. Stuart GORDON, the screenwriter of HONEY, I SHRUNK THE KIDS and its sequel, chose CHRISTOPHE LAMBERT (GREYSTOKE, HIGHLANDER, KNIGHT MOVES and more recently MAX AND JEREMIE, with P. NOIRET and J.P. MARIELLE) to play the role of Brennick. JEFFREY COMBS (THE PIT AND THE PENDULUM, RE-ANIMATOR), the fetish actor of STUART GORDON and invited to the Festival in 1990, shares the screen with LAMBERT, KURTWOOD SMITH and LORYN LOCKLIN."
1993,movie ,Closing ,,ACCIÓN MUTANTE,Álex de la Iglesia,1993,"Spain , France",,,"Antonio Resines, Álex Angulo, Frédérique Feder",,,,,,,90',"Comedy, Fantasy, Science-Fiction",,,"https:,,www.imdb.com,title,tt0106215,?ref_=nm_flmg_dr_24",,,,,"Madrid, in the future. The world is dominated by stylists and golden boys. The terrorist group Accion Mutante fights the system alone and demands the right to ugliness. Ramon, the group’s leader, gets out of jail with an amazing idea: to kidnap Patricia Orujo, the daughter of the King of Fast Food. Accion Mutante decides to strike on her wedding day. The terrorists appear suddenly from the wedding cake, in front of the horrified guests and after bloody gunshots, they take their captive away on their spaceship. The exchange for the ransom must take place in the only bar of the planet Axturias, whose inhabitants are all miners who have not seen a woman for twenty years.
On their way, Ramon betrays and kills his companions from Accion Mutante. While the ship crashes on Axturias, Ramon ends up alone with Patricia, who has, in the meantime, fallen in love with him, because of Stockholm syndrome. However, their tranquility will quickly end: Orujo is furious and determined to get his daughter back.

For his first feature, Alex de la IGLESIA benefited from the support of a renowned producer: Pedro ALMODOVAR (HIGH HEELS, MATADOR, WOMEN ON THE VERGE OF A NERVOUS BREAKDOWN…), whose personality leaves a visible mark in the film. He describes ACCION MUTANTE as «a gore parody, between HARDWARE and DELICATESSEN"". Besides, the ""cocktail"" of special effects is a creation of the French team of this last film. For the rest: apocalyptic settings, satirical and highly corrosive scenario and tone, and everything is surrounded by violence and a highly pleasing bad taste. For this production, the ALMODOVAR brothers, both producers, associated with Ciby 2000, Francis Bouygues’s company. As a result, the film received a budget particularly significant (for a first feature), as well as exceptional special effects."
1993,movie ,International Competition,,ARMY OF DARKNESS,Sam Raimi,1992,USA,,International Competition,"Bruce Campbell, Embeth Davidtz, Marcus Gilbert",,,,,,,81',"Comedy, Horror ",,,"https:,,www.imdb.com,title,tt0106308,?ref_=nv_sr_srsg_0",,,,,"Ash, the moron with a chainsaw replacing his right hand, has just been sent back to the medieval era because of a spell that went wrong. Knights in armor take him prisoner and bring him to King Arthur’s castle. Once there, Ash must fight a hairy and disgusting monster, which is nevertheless an expert in martial arts. After defeating it, Ash is freed. However, in order to go back to his time, he must find the Necronomicon, a grimoire made of human skin that resurrects the dead. His chainsaw is replaced by a wonderful mechanical hand, and Merlin the magician teaches him a magic formula that will protect him from the army of darkness. After a journey full of unexpected turns of events, Ash reaches the cemetery where the cursed book should be. He manages to tear it from the pedestal it lies on, but forgets to recite the formula Merlin taught him earlier. While Ash claims victory, the dead rise from their graves and get ready to attack Arthur’s fortress…!

For this third part of the EVIL DEAD’s saga, Sam RAIMI chose to distance himself from gore: ARMY OF DARKNESS has much more in common with THE SEVENTH VOYAGE OF SINBAD than with the NIGHT OF THE LIVING DEAD. Comedy is also omnipresent, and the action scenes come after one another at the speed of a good old TEX AVERY. In fact, the dynamism of Ash, interpreted by Bruce CAMPBELL (EVIL DEAD, EVIL DEAD II) contributes a lot to it: he is constantly moving, gets his ass kicked through the whole film and smashes an incredible number of skeletons, zombies, and other demons. EVIL DEAD III is also (and above all) a genuine festival of special effects: apart from TERMINATOR 2, no other film contains so many special effects."
1993,movie ,International Competition,,AS IN HEAVEN,Kristín Jóhannesdóttir,1992,Iceland,,International Competition,"Álfrún Örnólfsdóttir, Tinna Gunnlaugsdóttir, Helgi Skúlason",,,,,,,122',"Drama, History ",,,"https:,,www.imdb.com,title,tt0105504,?ref_=nv_sr_srsg_0",SVO A JÖRDU SEM A HIMNI,,,,"The story begins on the west coast of Iceland, at the end of summer 1936. A little girl named Hrefna, walks on the beach. Her family lives in a dilapidated farm and survives somehow, especially because, according to Hrefna’s grandmother, the farm and the surrounding area are cursed by a malediction from the 14th century!
This thought appeals to the fertile imagination of the young girl, who then begins to oscillate between present and past. One day, a ship of the French navy, the “Pourquoi Pas?”, grounds just in front of the farm: for Hrefna, this is a direct consequence of the malediction. Using the whole imaginative power of childhood, she goes back with her family to the 14th century, determined to change the course of destiny.

Kristin JOHANNESDOTTIR is nowadays one of the most talented and original directors from Iceland. She studied filmmaking for a long time in France before coming back to her homeland, where she started her own production company. AS IN HEAVEN, directed and written by her, is to date her second feature after RAINBOW'S END in 1983. Her film makes us feel tragedies and passions through the eyes of a little girl. It shows us how the inventive mind of Hrefna uses the events she goes through to overcome her deepest terrors."
1993,movie ,International Competition,,BRAINDEAD,Peter Jackson,1992,New Zealand,,International Competition,"Timothy Balme, Diana Peñalver, Elizabeth Moody",,,,,,,104',"Comedy, Fantasy, Horror",,,"https:,,www.imdb.com,title,tt0103873,?ref_=nm_flmg_dr_20",,,,,"In the lost jungle of Sumatra, a zoologist captures a strange animal, a hybrid creature between a monkey and a rat. This sacrilegious act focuses the fury of an indigenous tribe on him. A wild pursuit then begins and ends tragically for our reckless explorer. Meanwhile, in a small town in New Zealand, the poor Lionel struggles with his old mother, who is so possessive that he has to arrange secret dates with the beautiful Paquita. One evening, during one of these clandestine dates, the two lovers meet at the zoo. While spying on them, Lionel’s mother is bitten by the demonic monkey-rat that happened to be wandering there. Lionel takes her home. Her wounds explode, covering the wall with a purulent liquid. The old lady quickly turns into a zombie and develops an excessive desire for human flesh. Anyone who approaches her will pay the price, starting with her nurse and the priest who came to administer the Anointing of the Sick.

After BAD TASTE and MEET THE FEEBLES, the New Zealander king of gore, Peter Jackson, is back with BRAINDEAD. As expected, hemoglobin and bad taste are more than present. Blood, pus, puke and other liquids squirt everywhere, thanks to the work of Richard Taylor, the special effects director. As always with Jackson, second degree parody and clichés are not lacking: starting from the parody of INDIANA JONES to an ending worthy of an ancient tragedy. But BRAINDEAD is not only a masterpiece of the splatter genre: it also offers a very funny, if not caustic, view of the contemporary New Zealand society. The film won the Grand Prix at the Avoriaz and Porto Festivals in 1993."
1993,movie ,International Competition,,A CHINESE GHOST STORY 3,Tung Ch siu,1992,Hong Kong,,International Competition,"Tony Chiu-Wai Leung, Joey Wang, Jacky Cheung",,,,,,,104',"Action, Comedy, Fantasy",,,"https:,,www.imdb.com,title,tt0102932,?ref_=nm_flmg_stn_36",SIEN LUI YAU WAN III: DOU DOU DOU,,,,"In the heart of the forests of China stands the solitary Orchid Temple, which has been a cursed place for generations. Only a few travelers, careless or lost, seek shelter there, but disappear forever. A venerable master and his disciple named Fang, a shy and clumsy young man, are on their way to the imperial palace to bring a solid gold statue of Buddha. As they are chased by mobsters, their only way out is to hide in the Temple. An enviable but also risky decision for those who know the fate reserved to whoever is caught by the claws of Lotus (Hsu-Hsien WANG) and Jade, two splendid ghost women serving Lau-Lau (Siu-Ming LAU), the Tree Devil and master of the Temple, and bringing him his daily human flesh ration! The next mission of Lotus and Jade will consist of seducing the two monks who took refuge in the sanctuary...

Siu-Tung CHING directed the first A CHINESE GHOST STORY in 1987, a success greeted by the Special Prize of the Jury at the Avoriaz and Paris Festivals in 1988. He waited until 1990 to come back with the sequel, presented during a preview showing at the Festival in 1991, and win the Prize for Special Effect the next year at Avoriaz. A CHINESE GHOST STORY III, three in a row for CHING: after a first film putting romanticism in the spotlight and a second one filled with rage, noises and astonishing special effects, he comes up, with the help of his scriptwriter and producer Tsui HARK, with a third part that seems more delicate, slower, and naughtier than the previous films. For that, all you need to do is stick to the basic recipe, which consists of a romance between the hero and a beautiful ghost, a Buddhist, some aerial combats, and a real villain ready for anything to get what he wants. You add some new features, such as a hint of erotism and oriental mysticism and a very esoteric ending. If you have the talent of CHING, you will get A CHINESE GHOST STORY III."
1993,movie ,International Competition,,DOPPELGANGER by Avi Nesher,Avi Nesher,1993,USA,,International Competition,"Drew Barrymore, George Newbern, Dennis Christopher",,,,,,,104',"Horror, Romance, Thriller ",,,"https:,,www.imdb.com,title,tt0106753,?ref_=nm_flmg_dr_14",,,,,"When Patrick Highsmith, a young writer at the beginning of his career, agrees to rent a room of his apartment to Holly Gooding, he is immediately attracted by the stunning beauty of this young woman. However, he also feels that something is wrong with her. Holly’s temperament is actually unstable and unpredictable: the pretty girl can be shy and innocent at one time and the second after aggressive and provocative. One night, Patrick and Holly make love, but the morning after, she swears that she is not the one who slept with him… Holly is convinced that she is stalked by a doppelganger, a creature that is her perfect copy. The only desire of this maleficent entity is to kill Holly in order to take her place. Patrick, astonished, finds it hard to believe her story; is Holly crazy? Is she really pursued by such a demon ? Torn between what his reason and his heart are telling him, the young man will have to make a choice…

Directed by Avi NESHER (TIME BOMB, RAGE AND GLORY), DOPPELGANGER could be compared to a female version of DR. JEKYLL AND MISTER HYDE. The doppelganger is much more ""a spirit monster"" than a personified demon: it represents the dark side of the human being, the personification of our pernicious passions. If we are not careful enough, it can destroy us and spirit our place away. It is therefore a very old theme of which Avi NESHER proposes a modern interpretation, represented by excellent actors, in particular Drew BARRYMORE (GUN CRAZY, POISON IVY) playing Holly Gooding and George NEWBERN (FATHER OF THE BRIDE) interpreting the writer Patrick Highsmith."
1993,movie ,"International Competition, The Night, 11th Fantastic Night",,DR. GIGGLES,Manny Coto,1992,USA,,International Competition,"Larry Drake, Holly Marie Combs, Cliff De Young",,,,,,,95',"Comedy, Drama, Horror",,,"https:,,www.imdb.com,title,tt0104139,?ref_=nm_knf_t2",,,,,"Evan Rendell, from the small town of Moorehigh, has always dreamt of being a doctor like his esteemed father, but when this respectable practitioner finds out that his beloved wife suffers from an incurable heart disease, he falls completely into madness. To save her, Evan’s father does not hesitate to carry out daring attempts of transplants from living donors, who, of course, did not consent. When the inhabitants of Moorehigh find out what is going on, they dispense justice themselves and lynch him. Evan, who is eight years old, escapes them by hiding in the eviscerated body of his mother and disappears into the wild. As he too falls into madness, he ends up in a psychiatric hospital where his obsession with medicine and his strange giggle make him known as Dr. Giggles. He manages to escape from the hospital and goes back to his hometown, craving for revenge and disguised as… a doctor.

Directed by Manny Coto, Dr. GIGGLES, which received the Special Jury Award at Avoriaz, is a horror film peppered with black humor and impressive gory scenes (such as the one where Evan clears his path with a scalpel through the abdomen of his deceased mother) thanks to the talent of the K.N.B. team. This mad doctor is remarkably interpreted by Larry Drake (the bad guy in DARKMAN by Sam Raimi), chosen for his imposing stature, ability to inspire trust, and to transform in the blink of an eye into a terrifying and cruel character. As for the young and pretty Campbell, subject of the Machiavellian experiments, she is played by Holly Marie Combs, and it is Glenn Quinn who interprets marvelously the fiancé of our young heroine, another victim of the terrible Dr.Giggles. The music is masterfully composed by the unmatched Brian May (guitarist of Queen), who is already the author of numerous films soundtracks such as those for MAD MAX, FREDDY'S DEAD, THE DAY AFTER, HALLOWEEN..."
1993,movie ,International Competition,,DUST DEVIL,Richard Stanley,1992,UK,,International Competition,"Robert John Burke, Chelsea Field, Zakes Mokae",,,,,,,87',"Horror, Mystery, Thriller ",,,"https:,,www.imdb.com,title,tt0104155,?ref_=nm_knf_t4",,,,,"In the Namib Desert, burning under the sun’s rays, a hellish breeze is blowing. A man is walking, and his dark silhouette rises on the horizon. He is wearing a black hat, worn-out boots, and his long, tattered coat floats like the wings of the devil. No one knows who he is or where he comes from. He has been wandering for so long and embodying so many characters that he has himself forgot his identity. He is a magician, a soldier, and a saint at the same time, but he is above all a merciless killer, bringing death wherever he goes. He seems to be driven by the desert’s wind and an unstoppable force. His destination: Bethany, a town where voodoo myth and reality merge, a man collects the souls of his victims through the lens of his Polaroid and different fates will meet, oppose each other and join the same fight. In this devilish and bloody hell, constantly swept by sandstorms, only the love of a woman can save his lost soul.

Second film by the South African director and now living in Great Britain, Richard STANLEY, brilliant author of HARDWARE (a stylized cyberpunk film). DUST DEVIL follows the same path with stunning images of the hero walking in the desert, paced with the violent and gliding music of Simon Boswell. Garnished with ancient mythologies, a hint of western and exceptional gory effects, this film is a fantasy on the big screen, a bloody road movie on a fantastic background, and an aesthetic descent into hell. This combination of genres goes right to Stanley and makes him a master of the horror, with a strong and very personal visual style, that you will not forget anytime soon."
1993,movie ,International Competition,,DARK AT NOON,Raoul Ruiz,1992,"France , Portugal , Spain",,International Competition,"John Hurt, Didier Bourdon, Lorraine Evanoff",,,,,,,100',"Comedy, Fantasy",,,"https:,,www.imdb.com,title,tt0105045,?ref_=nv_sr_srsg_0",L'OEIL QUI MENT,,,,"The story takes place a few years after the Phoney War. Felicien, a young Parisian doctor and expert in miraculous healings and other unexplainable phenomena, discovers by accident that his late father invested the family fortune in a small remote village in Portugal. Tired of his medical duties and intrigued by this mystery, he decides to go to the village and learn more about it. But curiosity is a bad thing and Felicien will soon start to know why. As soon as he arrives, he witnesses mind-blowing phenomena: the Blessed Virgin appears multiple times and miscellaneous objects fall from the sky on the village. However, the villagers do not seem to be concerned by all of this. What could be more normal, in fact, for those people living at night and sleeping the day, and whose dogs – to which they devote a real cult – feed on corpses? Felicien, still shaken, meets Anthony, one of his father’s friends and engaged to Ines, a beautiful young woman.

Raoul RUIZ is an unusual director. Since his debut as a filmmaker (THREE SAD TIGERS) in 1968, he has never stopped filming. For his last film, the director called on professional actors. John HURT (ALIEN, 1984, HEAVEN'S GATE and the unforgettable ELEPHANT MAN) plays the double role of Anthony and Le Marquis. The casting, let’s be clear, is like RUIZ’s films: surprising. Didier BOURDON (from LES INCONNUS) obtained the role of the meticulous doctor and Daniel PREVOST (LAISSE ALLER… C'EST UNE VALSE, I DON’T KNOW MUCH, BUT I’LL SAY EVERYTHING) perfectly plays the role of the bored priest. The beautiful Ines is interpreted by Lorraine VANOFF (UN PÈRE ET PASSE, THE DOUBLE LIFE OF VÉRONIQUE). DARK AT NOON was in competition at CANNES and CHICAGO. The film also won the awards for Best Music and Best Photography at the International Fantastic Film Festival of SITGES in 1992."
1993,movie ,International Competition,,MATINEE,Joe Dante,1993,USA,,International Competition,"John Goodman, Cathy Moriarty, Simon Fenton, Robert Picardo",,,,,,,99',"Comedy, Drama ",,,"https:,,www.imdb.com,title,tt0107529,?ref_=nm_flmg_dr_24",,,,,"In Florida during the 1960s, Gene, a 14-year-old boy, lives happily with his family and friends. These teenagers will be confronted with two events that will make them move from childhood to adulthood. The famous horror film producer, Lawrence Woolsey, arrives in town for the preview of his new feature: MANT (a tribute by J. DANTE to the cult film THE DEADLY MANTIS by Nathan Juran). The fact that they discover fear and fantastic on Saturday morning screenings could be completely ordinary. However, it takes place during the Cuban missile crisis, which causes the psychological troubles that we imagine, reaches unexpected dimensions, and hits the headlines of every media. For Gene and his loved ones, from now on, nothing will ever be the same again…

For his new film, Joe DANTE (GREMLINS, INNERSPACE) gathered only talented people: Charlie HAAS (GREMLINS 2), Jerico STONE (MY STEPMOTHER IS AN ALIEN) and Ed NAHA (HONEY, I SHRUNK THE KIDS). This dark humor, diabolically orchestrated by John GOODMAN (ALWAYS, BARTON FINK, SEA OF LOVE), has the particularity to rely on a mise en abyme (a film into a film) that leads the spectator into a universe of illusions, where the (fake) reality of the cinema confronts the (true) reality of major stories such as the radio adaptation of “The War of the Worlds” by Orson WELLES. MATINEE is the perfect opportunity to rediscover John AGAR (REVENGE OF THE CREATURE), Robert CORNTHWAITE (THE THING FROM ANOTHER WORLD), William SCHALLERT (THE INCREDIBLE SHRINKING MAN) and other actors from the good old 1950s sci-fi films, to which DANTE pays tribute in a thrilling way during several scenes shot in black and white."
1993,movie ,International Competition,,NEMESIS,Albert Pyun,1992,USA,,International Competition,"Olivier Gruner, Tim Thomerson, Cary-Hiroyuki Tagawa",,,,,,,95',"Action, Science-Fiction, Thriller ",,,"https:,,www.imdb.com,title,tt0107668,?ref_=nm_flmg_dr_40",,,,,"Year 2020 of our era, in a world where mercy does not exist anymore, a lot of things changed on our good old planet. The Earth is nothing but an open wound where violence is at its peak. Chaos and crime prevail. From this turmoil a new generation emerged: the cyborgs, synthetic entities that threaten to take over the power by their superiority over human beings… Alex Rain is an elite cop from the L.A.P.D. (Los Angeles Police Department), but he is not like the others, he is a superior being, a human “enhanced” thanks to the new cybernetic technologies. After a mission that went (very) bad, he finds refuge in Mexico City in order to vanish for a while. But he realizes soon that there is a price on his head because the government decided to get rid of him. He then discovers that an extremely confidential program in a computer chip was activated and aims at replacing the heads of states by “replicants”. Alex must find and destroy it at all costs. A wild race then begins, on which depends the survival of the human race.

The Hawaiian Albert PYUN (THE SWORD AND THE SORCERER, CYBORG, DANGEROUSLY CLOSE, …), who was a former student of the master KUROSAWA, leads us this time in a heavily qualitative and futuristic adventure, frightening and mind-blowing. The unusual universe of NEMESIS is a subtle mix of the works of John WOO (THE KILLER, HARD BOILED), James CAMERON (TERMINATOR) and the glorious film by Richard STANLEY, HARDWARE. In addition to a delirious and sordid setting, NEMESIS is a well-paced film where the action is almost permanent and transports the spectator in the middle of a world, which fate depends on a single man in the grip of the final countdown. For the role of Alex Rain, PYUN chose the French Olivier Gruner. This expert in kickboxing made his debut - and proved his talent - in ANGEL TOWN."
1993,movie ,International Competition,,NERO,Giancarlo Soldi,1992,Italy,,International Competition,"Sergio Castellitto, Chiara Caselli, Carlo Colnaghi",,,,,,,100',"Comedy, Crime ",,,"https:,,www.imdb.com,title,tt0104983,?ref_=nm_knf_t1",,,,,"Francesca broke up with Zardo and moved in with Sergio, her new lover. But as soon as she arrives in her new house, she realizes that she forgot her anti-cellulite cream at Zardo’s house. Since this cream cannot be purchased anywhere in town, she urges that Sergio brings in back. Reluctant at first, he eventually accepts. Sergio visits Zardo but finds the corpse of the latter lying in his blood with his throat slit. Someone rings at the door. The neighbors, concerned by strange noises, called the police. Sergio pretends to be Zardo. After a quick inspection, the officers leave the place, reassured. Sergio then decides to leave the town in order to get rid of this bulky package, but he is bothered in his efforts by a farmer too curious and his big black dog. When he comes back to his car, he discovers that the corpse disappeared! He comes back home, but Francesca is not there. Instead, Sergio faces a strange man, to whom he says that he is Zardo. The man, called Ambrosio, is actually a private detective hired by the mother of (the real) Zardo. As having broken into Sergio’s house does not seem to satisfy the detective, he blackmails him by offering to trade the corpse in exchange for a large amount of money.

The story of this dark comedy is inspired, with a hint of irony and horror, by the theme of the ""diabolical lovers"" and is the work of an Italian not very well known here. Nevertheless, GIANCARLO SOLDI has been shooting films for more than ten years and – it is true – mainly for the television. Zardo is remarkably played by SERGIO CASTELLITO, one of the rising stars of the Italian cinema and whose career is already very impressive (MAGIC MOMENTS with Stefania Sandrelli, THE BIG BLUE, THE FLESH, ALBERTO EXPRESS). Francesca, the undecided woman with an androgynous look, is interpreted by CHIARA
CASELLI (L'ANNÉE DE L'ÉVEIL, SENSO, MY OWN PRIVATE IDAHO), who seems to enjoy this ambiguous role. A curiously sensual ballet..."
1993,movie ,International Competition,,SIMEON,Euzhan Palcy,1992,"France , Martinique , Guadeloupe",,International Competition,"Jean-Claude Duverger, Jacob Desvarieux, Jocelyne Béroard",,,,,,,115',"Fantasy, Musical ",,,"https:,,www.imdb.com,title,tt0105412,?ref_=nm_flmg_dr_7",,,,,
