edition,type,subtype,winner,title,director,year,country,premiere,competition,casting,distributor,producer,screenplay,soundtrack,subtitles,audio,length,genre,Fonction Guest,IMDB,Lien IMDB,original_title,URL Poster,text_fr,text_nl,text_en
1996,movie ,"Kultuurkaffee VUB, ULB",,OZONE,J.R. Bookwaiter,1995,USA,,,"James Black, Tom Hoover, Bill Morrison",,,,,,,83',Horror ,,,"https:,,www.imdb.com,title,tt0107764,?ref_=fn_al_tt_2",,,,,
1996,movie ,"Kultuurkaffee VUB, ULB",,THE ROCKY HORROR PICTURE SHOW,Jim Sharman,1975,USA,,,"Tim Curry, Susan Sarandon, Barry Bostwick",,,,,,,100',"Comedy, Musical ",,,"https:,,www.imdb.com,title,tt0073629,?ref_=fn_al_tt_1",,,,,
1996,guest,President,,International Competition,"Patrick, McNee ",,UK,,,,,,,,,,,,"Chairman, Actor",,"https:,,www.imdb.com,name,nm0001495,?ref_=fn_al_nm_1",,,,,
1996,guest,jury,,International Competition,"John, Badham",,USA,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0000824,?ref_=fn_al_nm_1",,,,,
1996,guest,jury,,International Competition,"Gérard, Corbiau",,Belgium,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0179216,?ref_=nv_sr_srsg_0",,,,,
1996,guest,jury,,International Competition,"Marc, Didden",,Belgium,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0225769,?ref_=nv_sr_srsg_0",,,,,
1996,guest,jury,,International Competition,"Bob, Swaim",,USA,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0841456,?ref_=nv_sr_srsg_0",,,,,
1996,guest,jury,,International Competition,"Jan, Verheyen",,Belgium,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0894178,?ref_=fn_al_nm_1",,,,,
1996,guest,jury,,European Méliès Competition,"Claude, Diouri",,Belgium,,,,,,,,,,,,Distributor,,"https:,,www.imdb.com,name,nm1848082,?ref_=fn_al_nm_1",,,,,
1996,guest,jury,,European Méliès Competition,"Eva, Houdova",,Belgium,,,,,,,,,,,,Screenwriter,,"https:,,www.imdb.com,name,nm0396383,?ref_=fn_al_nm_1",,,,,
1996,guest,jury,,European Méliès Competition,"Holde, Lhoest",,Belgium,,,,,,,,,,,,College Professor,,,,,,,
1996,guest,jury,,European Méliès Competition,"Geert, Bert",,Belgium,,,,,,,,,,,,Cinema Owner,,"https:,,www.imdb.com,name,nm0077790,?ref_=fn_al_nm_1",,,,,
1996,guest,jury,,European Méliès Competition,"Louis, Danvers",,Belgium,,,,,,,,,,,,Film Critic,,"https:,,www.imdb.com,name,nm4405143,?ref_=fn_al_nm_1",,,,,
1996,guest,jury,,European Méliès Competition,"Walter, Lerouge",,Belgium,,,,,,,,,,,,Flemish Community,,,,,,,
1996,guest,jury,,European Méliès Competition,"Luc, Serré",,Belgium,,,,,,,,,,,,Public Broadcaster,,,,,,,
1996,guest,jury,,European Méliès Competition,"Hubert, Toint",,Belgium,,,,,,,,,,,,Producer,,"https:,,www.imdb.com,name,nm0865651,?ref_=fn_al_nm_1",,,,,
1996,guest,jury,,European short film competition,"Véronique, Franssen",,Belgium,,,,,,,,,,,,RTBF,,,,,,,
1996,guest,jury,,European short film competition,"Frank, Boel",,Belgium,,,,,,,,,,,,BRT,,,,,,,
1996,guest,jury,,European short film competition,"Anne-Chantal, Mahaux",,Belgium,,,,,,,,,,,,Canal+ TVCF,,,,,,,
1996,guest,jury,,European short film competition,"Patty, Colement",,Belgium,,,,,,,,,,,,Filmnet,,,,,,,
1996,guest,jury,,European short film competition,"William, Harpur",,Ireland,,,,,,,,,,,,RTE,,,,,,,
1996,guest,jury,,European short film competition,"Michael, Spitzer",,UK,,,,,,,,,,,,BBC,,"https:,,www.imdb.com,name,nm10639613,?ref_=fn_al_nm_1",,,,,
1996,guest,jury,,European short film competition,"Michel, Schopfer",,Switzerland,,,,,,,,,,,,TV Suisse Romande,,"https:,,www.imdb.com,name,nm1277375,?ref_=fn_al_nm_1",,,,,
1996,guest,jury,,European short film competition,"Andreas, Antoniadis",,Greece,,,,,,,,,,,,Greek Television,,"https:,,www.imdb.com,name,nm5460225,?ref_=nv_sr_srsg_0",,,,,
1996,guest,jury,,European short film competition,"Hanne, Lindemann",,Denmark,,,,,,,,,,,,Danish Television,,,,,,,
1996,guest,jury,,European short film competition,"Piet, Bijlholt",,Netherlands,,,,,,,,,,,,KRO,,"https:,,www.imdb.com,name,nm2885884,?ref_=fn_al_nm_1",,,,,
1996,guest,jury,,European short film competition,"Patrice, Bauchy",,France,,,,,,,,,,,,Canal+,,"https:,,www.imdb.com,name,nm1568913,?ref_=fn_al_nm_1",,,,,
1996,guest,Guest of Honor,,,"Lewis, Gilbert",,UK,,,,,,,,,,,,Director,,"https:,,www.imdb.com,title,tt0113269,?ref_=nm_flmg_dr_2",,,,,
1996,guest,Guest of Honor,,,"Clive, Barker",,UK,,,,,,,,,,,,Director,,"https:,,www.imdb.com,title,tt0113690,?ref_=fn_al_tt_1",,,,,
1996,guest,Guest of Honor,,,"Victoria, Abril",,Spain,,,,,,,,,,,,Actress,,"https:,,www.imdb.com,title,tt0113918,?ref_=fn_al_tt_1",NADIE HABLARÁ DE NOSOTRAS CUANDO HAYAMOS MUERTO,,,,
1996,guest,Guest of Honor,,,"Bob, Hoskins",,UK,,,,,,,,,,,,Director,,"https:,,www.imdb.com,title,tt0114228,?ref_=nm_flmg_act_58",,,,,
1996,guest,Guest of Honor,,,"Asia, Argento",,Italy,,,,,,,,,,,,Actress,,"https:,,www.imdb.com,title,tt0117658,?ref_=fn_al_tt_1",,,,,
1996,guest,Guest of Honor,,,"Dario, Argento",,Italy,,,,,,,,,,,,Director,,"https:,,www.imdb.com,title,tt0117658,?ref_=fn_al_tt_1",,,,,
1996,guest,Guest of Honor,,,"Terry, Gilliam",,USA,,,,,,,,,,,,Director,,"https:,,www.imdb.com,title,tt0114746,?ref_=nv_sr_srsg_0",,,,,
1996,guest,,,,"Yves, Domenjoud",,France,,,,,,,,,,,,SFX artist,,"https:,,www.imdb.com,name,nm0231404,?ref_=fn_al_nm_1",,,,,
1996,guest,"1st Workshop ""Brussels Fantastic""",,,"Dick, Maas",,Netherlands,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0530975,?ref_=fn_al_nm_1",,,,,
1996,guest,movie,,12 MONKEYS,"Terry, Gilliam",,USA,,,,,,,,,,,,Director,,"https:,,www.imdb.com,title,tt0114746,?ref_=nv_sr_srsg_0",,,,,
1996,guest,movie,,CASTLE FREAK,"Stuart, Gordon",,USA,,,,,,,,,,,,Director,,"https:,,www.imdb.com,title,tt0112643,?ref_=fn_al_tt_1",,,,,
1996,guest,movie,,CASTLE FREAKI,"Dennis, Paoli",,USA,,,,,,,,,,,,Screenwriter,,"https:,,www.imdb.com,title,tt0112643,?ref_=fn_al_tt_1",,,,,
1996,guest,movie,,COPYCAT,"Jon, Amiel",,UK,,,,,,,,,,,,Director,,"https:,,www.imdb.com,title,tt0112722,?ref_=fn_al_tt_1",,,,,
1996,guest,movie,,CRYING FREEMAN,"Christophe, Gans",,France,,,,,,,,,,,,Director,,"https:,,www.imdb.com,title,tt0112750,?ref_=nv_sr_srsg_0",,,,,
1996,guest,movie,,CRYING FREEMAN,"Samuel, Hadida",,France,,,,,,,,,,,,Producer,,"https:,,www.imdb.com,title,tt0112750,?ref_=nv_sr_srsg_0",,,,,
1996,guest,movie,,THE DAY OF THE BEAST,"Alex, Angulo",,Spain,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,title,tt0112922,?ref_=nv_sr_srsg_0",EL DÍA DE LA BESTIA,,,,
1996,guest,movie,,THE DAY OF THE BEAST,"Santiago, Segura",,Spain,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,title,tt0112922,?ref_=nv_sr_srsg_0",EL DÍA DE LA BESTIA,,,,
1996,guest,movie,,HAUNTED,"Lewis, Gilbert",,UK,,,,,,,,,,,,Director,,"https:,,www.imdb.com,title,tt0113269,?ref_=nm_flmg_dr_2",,,,,
1996,guest,movie,,LORD OF ILLUSIONS,"Clive, Barker",,UK,,,,,,,,,,,,Director,,"https:,,www.imdb.com,title,tt0113690,?ref_=fn_al_tt_1",,,,,
1996,guest,movie,,NOBODY WILL SPEAK OF US WHEN WE'RE DEAD,"Victoria, Abril",,Spain,,,,,,,,,,,,Actress,,"https:,,www.imdb.com,title,tt0113918,?ref_=fn_al_tt_1",NADIE HABLARÁ DE NOSOTRAS CUANDO HAYAMOS MUERTO,,,,
1996,guest,movie,,NOBODY WILL SPEAK OF US WHEN WE'RE DEAD,"Agustin, Diaz Yanes",,Spain,,,,,,,,,,,,Director,,"https:,,www.imdb.com,title,tt0113918,?ref_=fn_al_tt_1",NADIE HABLARÁ DE NOSOTRAS CUANDO HAYAMOS MUERTO,,,,
1996,guest,movie,,PIRANHA,"Scott, Levy",,USA,,,,,,,,,,,,Director,,"https:,,www.imdb.com,title,tt0114137,",,,,,
1996,guest,movie,,RAINBOW,"Bob, Hoskins",,UK,,,,,,,,,,,,Director,,"https:,,www.imdb.com,title,tt0114228,?ref_=nm_flmg_act_58",,,,,
1996,guest,movie,,SEMAFORO ROSSO,"Riccardo, Cucciolla",,Italy,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,title,tt0071275,?ref_=fn_al_tt_1",,,,,
1996,guest,movie,,THE STENDHAL SYNDROME,"Asia, Argento",,Italy,,,,,,,,,,,,Actress,,"https:,,www.imdb.com,title,tt0117658,?ref_=fn_al_tt_1",,,,,
1996,guest,movie,,THE STENDHAL SYNDROME,"Dario, Argento",,Italy,,,,,,,,,,,,Director,,"https:,,www.imdb.com,title,tt0117658,?ref_=fn_al_tt_1",,,,,
1996,guest,movie,,TOKYO FIST,"Kohji, Tsukamoto",,Japan,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,title,tt0114690,?ref_=nv_sr_srsg_0",,,,,
1996,guest,movie,,TOKYO FIST,"Shinya, Tsukamoto",,Japan,,,,,,,,,,,,Director,,"https:,,www.imdb.com,title,tt0114690,?ref_=nv_sr_srsg_0",,,,,
1996,guest,movie,,THE YOUNG POISONER'S HANDBOOK,"Graham Hugh, O'Connor",,UK,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,title,tt0115033,?ref_=fn_al_tt_1",,,,,
1996,palmares,Golden Raven,winner,THE DAY OF THE BEAST,"Alex, de la Iglesia",1995,Spain,,International Competition,,,,,,,,103',"Action, Comedy, Crime ",,,"https:,,www.imdb.com,title,tt0112922,?ref_=fn_al_tt_1",EL DÍA DE LA BESTIA,,,,
1996,palmares,Silver Raven,,ANGELA,Rebecca Miller,1994,USA,,International Competition,,,,,,,,99',Drama ,,,"https:,,www.imdb.com,title,tt0112364,?ref_=fn_al_tt_3",,,,,
1996,palmares,Silver Raven,,HAUNTED,Lewis Gilbert,1995,UK,,International Competition,,,,,,,,108',"Drama, Horror ",,,"https:,,www.imdb.com,title,tt0113269,?ref_=nm_flmg_dr_2",,,,,
1996,palmares,Audience Award,winner,THE DAY OF THE BEAST,Alex de la Iglesia,1995,Spain,,,,,,,,,,103',"Action, Comedy, Crime ",,,"https:,,www.imdb.com,title,tt0112922,?ref_=fn_al_tt_1",EL DÍA DE LA BESTIA,,,,
1996,palmares,Silver Méliès,winner,OVER MY DEAD BODY,Rainer Matsutani,1995,Germany,,European Méliès Competition,,,,,,,,104',"Comedy, Fantasy, Romance",,,"https:,,www.imdb.com,title,tt0114019,?ref_=nm_flmg_dr_23",NUR ÜBER MEINE LEICHE,,,,
1996,palmares,Prize of the European Television Stations,winner,DADA by Piet Kroon,Piet Kroon,1994,Netherlands,,European short film competition,,,,,,,,10',Animation,,,"https:,,www.imdb.com,title,tt0112773,?ref_=nm_flmg_anm_4",,,,,
1996,palmares,Laser Title Industry Award,,SURPRISE!,Veit Helmer,1995,Germany,,European short film competition,,,,,,,,6',"Drama, Thriller",,,"https:,,www.imdb.com,title,tt0114583,?ref_=fn_al_tt_1",,,,,
1996,palmares,Ciné & FX Award,,DEPTH SOLITUDE,"Joachim Solum, Thomas Lien",1995,Norway,,European short film competition,,,,,,,,7',Drama,,,"https:,,www.imdb.com,title,tt0112920,?ref_=fn_al_tt_1",DYPETS ENSOMHET,,,,
1996,palmares,Audience Award,,EXTINCT,Michael Pohl,1995,Germany,,European short film competition,,,,,,,,15',Science-Fiction,,,"https:,,www.imdb.com,title,tt0131319,?ref_=nm_flmg_wr_7",AUSGESTORBEN,,,,
1996,palmares,Canal + Award,,NO FILM,Pacal Rocteur,1995,Belgium,,European short film competition,,,,,,,,,,,,"https:,,www.imdb.com,title,tt0285792,?ref_=fn_al_tt_1",,,,,
1996,location,,,AUDITORIUM PASSAGE 44,,,,,,,,,,,,,,,,,,,,,,
1996,edition,Poster,,Poster 1996,"Mézières,",,,,"Under its poetic appearances, the series of Jean-
Claude Mézières can be read as a
particularly harsh criticism on
humanity, passed, present
and to come. Isn’t humanity,
rightly, expelled from Point
Central, the City in the Stars,
and banned forever from the
cosmic concert ? As true pariahs
of the Universe, the human race
is even less sympathetic than the
Shingouz.",,,,,,,,,,,,,,,,,
1996,edition,"Edito, Edito 1996",,Edito 1996,,,,,,,,,,,,,,,,,,,,,,
1996,event,"Fantastic Night, 14th Fantastic Night",,14th Fantastic Night,,,,,,,,,,,,,,,,,,,,,,
1996,event,Fantastic Nights in Belgium,,1st Fantastic Nights in Belgium,,,,,"The 7th “Nights of Fantasy Film”
Brussels, Friday 16 March 2001, 23h00 :
like every other second Friday of the Festival, a legion
of fantasy fans storms the stairs of the Auditorium to
participate in a delirious marathon of frights and
shivers, laughter and amazement, surprises and
discoveries. And as always at the end, the valiant
survivors are treated to a hearty, recuperating
breakfast.
But the Festival, being its magnanimous and generous
self, also offers hungry fantasy fans in other cities the
opportunity to a Night with their favourite genre.
They’ll be spoiled with an outstanding selection of
four films from our 2001 programme, accompanied, of
course, by the inevitable breakfast in the early
morning.
This year, four cities will be exposed to our special
BIFFF 2001 cocktail.
On Friday 23 March :
• at Liège, cinéma Le Parc
(22 rue Carpay, 4020 Liège, tel: 04/222.27.78.) at
22h00.
• at Namur, Cinéma Caméo
(49 rue des Carmes, 5000 Namur, tel: 081/22.26.19.
website: www.cameo.be, e-mail: cameo@cameo.be)
at 23h59 ! !
On Saturday 24 March :
• at Mons, Plaza Art
(rue de Nimy 12, 7000 Mons) at 22h00.
On Friday 30 March :
• at Luxembourg, Utopolis
(45 avenue J.F. Kennedy, 1855 Luxembourg-
Kirchberg, tel: +352/429511-1) at 23h00.",,,,,,,,,,,,,,,,,
1996,event,"Workshop, 1st Workshop ""Brussels Fantastic""",,"1st Workshop ""Brussels Fantastic""",,,,,,,,,,,,,,,,,,,,,,
1996,event,Vampire Ball,,13th Make Up Contest,,,,,,,,,,,,,,,,,,,,,,
1996,event,Make Up,,9th International Body Painting Contest,,,,,,,,,,,,,,,,,,,,,,
1996,event,Body Painting,,10th Vampire Ball,,,,,,,,,,,,,,,,,,,,,,
1996,event,Unusual Fashion Show,,2nd Unusual Fashion Show,,,,,,,,,,,,,,,,,,,,,,
1996,event,Show,,2nd Rafting on Human sea,,,,,,,,,,,,,,,,,,,,,,
1996,event,"Special Event, Kultuurkaffee VUB, ULB",,"Kultuurkaffee VUB, ULB",,,,,,,,,,,,,,,,,,,,,,
1996,event,Art Exhibition,,,"Michel, Devillers",,,,,,,,,,,,,,,,,,,,,
1996,event,Art Exhibition,,,Art-Cadia,,,,,,,,,,,,,,,,,,,,,
1996,event,Art Exhibition,,,"Jorge, Castro",,,,,,,,,,,,,,,,,,,,,
1996,event,Art Exhibition,,,"Laure, Frankinet",,,,,,,,,,,,,,,,,,,,,
1996,event,Art Exhibition,,Monstres et Compagnies,"Marc, Mauve",,,,,,,,,,,,,,,,,,,,,
1996,event,Art Exhibition,,,"Jiji, Nootens",,,,,,,,,,,,,,,,,,,,,
