edition,type,subtype,winner,title,director,year,country,premiere,competition,casting,distributor,producer,screenplay,soundtrack,subtitles,audio,length,genre,Fonction Guest,IMDB,Lien IMDB,original_title,URL Poster,text_fr,text_nl,text_en
2010,short,"Belgian Short Film Competition, 6th Belgian Fantastic Film Day",,LA TERRIBLE MALEDICTION,Stéphane Papet,,Belgium,,Short film competition,"Julie Basecqz, Serge Baudoux",,,,,,,11',,,,,,,,,"Lea’s car breaks down in the middle of the woods.
Alone and clearly lost, she decides to look for help.
But a terrible curse will find her first."
2010,movie ,Opening,,THE FOURTH KIND,"Olatunde Osunsanmi, Terry Robins",2009,USA,,,"Milla Jovovich, Will Patton, Hakeem Kae-Kazim, Corey Johnson",,,,,,,98',"Horror, Mystery, Science-Fiction",,,"https:,,www.imdb.com,title,tt1220198,?ref_=nv_sr_srsg_0",,,,,"Nome, a small village in the Alaskan wilderness.
Since the 60ties, the community has been struck
by an unusually high number of disappearances. Psychologist
Abigail Tyler becomes intrigued by the similar testimonies
of inhabitants with sleeping problems. They all
claim to dream about a white owl on their window ledge.
When Abigail hypnotises one of her patients to find out
more, he completely freaks out. After the session, he goes
home to kill his wife. The local sheriff warns her to let
sleeping dogs lie. But Abigail persists in her enquiries,
especially when she discovers a recording of herself
shouting in an unknown language. An expert deciphers
her words as ancient Sumerian. When another of Abigail’s
patients dies, the sheriff puts her under house arrest. This
will not stop the mysterious forces at work in Nome.
Starting from the fifties, people all over the world began to
claim that they had seen extraterrestrial beings. In 1972,
a scale was established to categorize these contacts.
Observation of a UFO was an encounter of the first kind.
Gathering evidence qualified as an encounter of the second
kind. A meeting with alien visitors was an encounter
of the third kind. When someone was abducted by
aliens, it was considered an encounter of the fourth kind.
The Fourth Kind, the debut feature of
Olatunde Osunsamni, is a scary
and exciting blend of fiction,
archive material and “real”
testimonies, starring Milla
Jovovich ( The 5th Element,
Resident Evil ) as Abigail
Tyler and with Will Patton
( Armageddon, The Punisher )
and Elias Koteas ( God’s Army,
The Thin Red Line )."
2010,movie ,Closing,,KICK-ASS,Matthew Vaughn,2010,"USA, UK",,,"Nicolas Cage,
Mark Strong, Chloe Moretz, Aaron Johnson, Christopher Mintz-Plasse, Jason Flemyng, Lyndsay Fonseca, Clark Duke, Xander Berkeley, Tamer Hassan, Yancy
Butler, Michael Rispoli, Evan Peters, Omari Hardwick",,,,,,,117',"Action, Comedy, Crime",,,"https:,,www.imdb.com,title,tt1250777,?ref_=nv_sr_srsg_0",,,,,"Dave Lizewski, a typical high school nerd in love
with comic books and out of luck with girls, is
tired of getting harassed and robbed all the time. He decides
to become a superhero. Dave makes a costume
out of an old green wet suit and some work boots, calls
himself Kick-Ass and starts hitting the streets… literally.
But Dave is not the only self-styled vigilante in town. Big
Daddy and Hit Girl, a father and daughter team, are already
getting tough on crime. Compared to this paramilitary
version of Batman and Robin, Dave is an amateur,
even though Big Daddy’s caped crusader adheres more to
old-school Adam West antics than to the tough and dark
Christian Bale style. Hit Girl is a spunky little assassin with
a foul mouth who dispenses justice without mercy. There
are no heroes without villains of course. And the nemesis
of our three avengers is Frank D’Amico, a ruthless gangster
kingpin who wants to monopolize crime in the city.
Kick-Ass is an ultra-violent superhero homage from Stardust
director Matthew Vaugn that really lives up to its
name. The movie has an energy that just keeps building
and building, exploding on the screen in an avalanche of
action and mayhem. Vaughn layers the film with numerous
references to superhero movies, action flics and
even spaghetti westerns and provides it with a soundtrack
of driving rock, pumping beats and some classic
tunes. Chloe Moretz ( The Amityville
Horror ) is sensational as the
miniature killing machine Hit
Girl. Nicolas Cage ( The rock,
Adaptation ) provides comic
relief as Big Daddy. Sherlock
Holmes villain Mark
Strong sticks to the bad side
as Frank D’Amico and young
Aaron Johnson ( The Illusionist )
steals the show as Kick-Ass."
2010,movie ,7th Japanimation Day,,THE BLACK BUTLER,Hirofumi Ogura,,Japan,,,,,,,,,,,"Animation, Action, Comedy",,,"https:,,www.imdb.com,title,tt1316554,?ref_=nv_sr_srsg_0",,,,,"The Black Butler is based on Toboso
Yana’s manga by the same name. The
story follows Ciel Phantomhive, a 12-
year old English aristocrat from the 19th
century. Ciel has lost his parents in a
mysterious fire and has become heir to a toy factory.
He lives in an old castle with his eccentric servants,
among whom his loyal butler Sebastian, who has
made a pact with the Devil"
2010,movie ,7th Japanimation Day,,FULLMETAL ALCHEMIST: BROTHERHOOD,Hiromu Arakawa,,Japan,,,,,,,,,,,"Animation, Action, Adventure",,,"https:,,www.imdb.com,title,tt1355642,?ref_=nv_sr_srsg_0",,,,,"Fullmetal Alchemist: Brotherhood is a new adaptation
of Hiromu Arakawa’s manga. Edward and Alphonse
Elric are two brothers in search of the legendary stone
of wisdom. In their country, where the use of alchemy
is regulated by law, they’ve tried to illegally resurrect
their dead mother. For punishment, one gets his arm
amputated and the other his entire body ! With the
help of their magic armour, they try to overcome their
handicap and take up the search for the famous stone."
2010,movie ,7th Japanimation Day,,DANCE IN THE VAMPIRE BUND,Akiyuki Shinbo,,Japan,,,,,,,,,,,"Animation, Action, Drama",,,"https:,,www.imdb.com,title,tt1586814,?ref_=nv_sr_srsg_0",,,,,"When Masahiro Sonoda and Naoyuki Konno ( Kenshin
the Drifter, Gantz, Hakkenden ) join forces to realize
an anime, the result is : Dance in the Vampire Bund.
Mina Tepes, Princess of the Vampires, decides to
end the conflict between humans and vampires by
proposing to live together. But there are many among
the two species who oppose this peace treaty and
Princess Mina soon becomes their target."
2010,movie ,7th Japanimation Day,,DURARARA !!,Ryôgo Narita,,Japan,,,,,,,,,,,"Animation, Comedy, Crime",,,"https:,,www.imdb.com,title,tt1584000,?ref_=nv_sr_srsg_0",,,,,"This mysterious series is ruled by a sombre atmosphere.
It takes place in the colourful neighbourhood of
Ikebukuro, one of Tokyo’s biggest districts. Mikada, a
young student, is convinced by a childhood friend to
come live in Ikebukuro. But he soon discovers that the
neighbourhood is riddled with traps such as thieves,
bandits, street gangs and quite a few urban legends."
2010,movie ,"The Night, 28th Fantastic Night",,DAYBREAKERS,Spierig Brothers,2009,"Australia, USA",,,"Isabel Lucas, Sam Neill, Ethan Hawke, Willem Dafoe",,,,,,,98',"Action, Adventure, Fantasy",,,"https:,,www.imdb.com,title,tt0433362,?ref_=nv_sr_srsg_0",,,,,"2019, a virus has transformed 95 % of the
population into vampires. All of society has
been reorganized to allow a nocturnal existence, while
avoiding daylight. But a serious crisis threatens its
very existence. What remains of humanity has almost
been hunted to extinction. Blood has become a rare
and expensive commodity. Those who cannot obtain
it, degenerate into fierce, primitive creatures. Edward
Dalton works as a haematologist for Bromley Marks, the
multinational that controls the international blood supply.
Dalton desperately tries to find an artificial blood
replacement to avoid the coming catastrophe. When he
meets one of the few surviving humans, he makes an
astounding discovery.
In 2004 the Australian brothers Peter and Michael
Spierig made quite an impression at the BIFFF with
their extraterrestrial zombiefest Undead. Six years later
they strike even harder with a stylish, visually impeccable
futuristic vampire thriller. Daybreakers is a smart
and refreshingly original big budget spectacle. We
finally get an answer to the question that is haunting
so many genre lovers : if vampires would take over the
world, how in the hell would they survive without human
blood ? Lets also not forget all that assembled acting
talent, with fangs or without : Ethan Hawke ( Gattaca ),
Sam Neil ( The Piano ), Claudia Karvan ( Star Wars III ) and
Willem Dafoe ( Spiderman )."
2010,movie ,"The Night, 28th Fantastic Night",,GHOST MACHINE,Chris Hartwill,2009,UK,International,,"Sean Faris, Rachael Taylor, Joshua Dallas, Luke Ford",,,,,,,105',"Action, Science-Fiction, Thriller",,,"https:,,www.imdb.com,title,tt1286147,?ref_=nv_sr_srsg_0",,,,,"A note to all those Wolfenstein and Doom
nostalgics. Do you remember those videogames
which were played on a three ton machine
with joysticks that looked like handbrakes ? Remember
how we blasted away in every direction ? Big fun
and zero risks. We always had our friends esc and
ctrl-alt-del who were keeping an eye on us. That was
all a long time ago. Tom is a young gamer enthousiast
and IT engineer who wants to share the lastest technological
discovery with his army buddies : a battle
simulation that turns an abandoned jail building into
a video game. A beer, a joint and a dead body later,
this virtual paintball has turned deadly. There’s a surprise
guest who’s transforming the participants into
vegetables. A vengevul spectral entity has exchanged
its white shroud with the ball and chain for a more
modern outfit. As you might think, Tetris and Pacman
weren’t so bad after all.
Former Numb3rs director Chris Hartwill makes his
move to the big screen with this smart and effective
technoslasher. Ghost Machine is kind of a date
between The Ring and The Matrix with a final twist
that Cronenberg would have loved. As for you videogame
purists, one thing is certain : Rachael Taylor in
combat uniform makes you wanna take your joystick
in your hand."
2010,movie ,"The Night, 28th Fantastic Night",,MACABRE,"Kimo Stamboel, Timo Tjahanto",2009,"Singapore, Indonesia",,,"Ario Bayu, Shareefa Daanish, Julie Estelle, Ruly Lubis",,,,,,,95',"Drama, Horror, Thriller",,,"https:,,www.imdb.com,title,tt1447791,?ref_=fn_al_tt_2",,,,,"With its 18.000 islands, Indonesia is the
world’s biggest archipelago. During the first
centuries of our era, it was a trade region between
India and China. It’s only in the 16th century that the
European nations reached the Moluccas for the spice
business. Hey, are we getting up your nose ? What
do you want ? The pitch ? Well… The story is pretty
simple: imagine a bunch of friends who decide to play
the Good Samaritan by driving home a young girl +
a mom as warm as a frozen foods department who
invites them to grab a bite + a shack lost in the middle
of the woods with walls full of very sharp tools =
drama and dismemberment, blood and gore geysers,
heroic victims and diabolical villains. In short ; first
class grand guignol butchery, proving that the Texas
chainsaw massacre was a massive hit in Jakarta’s
video stores. And for those who care, Indonesia’s GDP
was estimated at 408 billion dollars in 2007.
Macabre, first release of the Singaporean label Gorylah
Pictures, is Kimo Stamboel’s and Timo Tjahjanto’s
( that’s what the Mo stands for ) long version of their
short movie Dara. Faithful to the first draft, they hired
the creepily charismatic Shareefa Daanish again for the
part of the mad mother. It wouldn’t
surprise us if if Macabre would
join the pantheon of slasher
classics in the big butcher
shop in the sky."
2010,movie ,"The Night, 28th Fantastic Night",,VAMPIRE GIRL VS FRANKENSTEIN GIRL,"Yoshihiro Nishimura, Naoyuki Tomomatsu",2009,Japan,,,"Yukie Kawamura, Elly Otoguro, Takumi Saito, Jiji Bu",,,,,,,85',"Action, Comedy, Horror",,,"https:,,www.imdb.com,title,tt1425928,?ref_=nv_sr_srsg_0",KYUUKETSU SHOUJO TAI SHOUJO FURANKEN,,,,"Tokyo High School looks like any other Japanese
high school with its usual subcultures. You’ve got
the trendy Harajuku girls, with Keiko, the spoilt daughter
of the chemistry teacher as their leader. There’s a club
of girls that are preparing for the world championship in
wrist cutting and you’ve got a bunch of Ganguro girls, who
want to be black and cool like Obama. A new addition to
this mix is Monami, a transfer student who hopelessly
falls in love with school heartthrob Jyongo. Her valentine’s
present to him is a chocolate filled with her blood…
her vampire blood ! Keiko, who also had her heart set on
Jyongo, tries to find comfort with her father, but he’s too
busy conducting Frankenstein-like experiments in the
school’s basement. When Monami literally reduces her
rival to pieces, her father succeeds in bringing Keiko back
to life with Monami’s blood. The stage is set for an epic
duel between two demonic furies.
Prepare yourselves for a feast of spurting blood fountains
and cut off limbs equipped with all kinds of deadly
weapons, hilariously eccentric subcultures, loads of overthe-
top humour and a body count that would make The
Terminator blush. Vampire Girl vs Frankenstein Girl is by
far the best of this year’s Japanese splatter harvest. Not
really a surprise, because its director,
Yoshihiro Nishimura, previously
gave us Tokyo Gore Police and is
also responsible for the sfx of
Machine Girl, Hard Revenge
Milly and Robo Geisha.
Watch out for the cameo by
The Grudge director Takashi
Shimizu as a chain smoking
Chinese language teacher."
2010,movie ,International Competition,,5150 RUE DES ORMES,Eric Tessier,2009,Canada,,International Competition,"Marc-André Grondin, Normand D'Amour, Sonia Vachon, Mylène St-Sauveur",,,,,,,106',"Drama, Horror, Thriller",,,"https:,,www.imdb.com,title,tt1331291,?ref_=nv_sr_srsg_0","5150, ELM'S WAY",,,,"Film student Yannick is making a documentary
about his new surroundings. While avoiding
a cat on the road, he crashes his bicycle. Bruised and
battered, he rings at number 5150, Elms Way and end
up in the home of taxi driver Jacques Beaulieu and his
deeply religious family. Yannick soon discovers that
Jacques has some special ideas about justice when he
stumbles upon him killing a drug dealer. Jacques sees
no other solution than to lock Yannick in a room, three
meals a day and some literature included. His hostage
being an innocent, he cannot be killed. Jacques’ eldest
daughter has some other ideas. Seeing herself as her
father’s anointed successor, she thinks Yannick is ideal
for target practice. He won’t get any help either from the
autistic youngest daughter and the docile mother. When
Yannick discovers that Jacques is a chess fanatic, he
sees a way out of his desperate situation.
French Canadian director Eric Tessier is no unknown to
the Bifff. In 2004 he came to Brussels with lead actor
Patrick Huard to present his supernatural nightmare Sur
le seuil. 5150 Rue des Ormes is a devilishly ingenious
horror thriller. Yannick’s increasingly fragile state of
mind is visualised by Tessier in some impressive surreal
images, while he uses the smart script to pose
some intriguing questions about the balance between
justice and injustice. Normand D’Amour plays one of the
most original serial killers in recent years. Prepare yourselves
for a shock when you’ll discover to what purpose
Jacques has used his victims."
2010,movie ,International Competition,,CHRISTOPHER ROTH,Max Sender,2010,"Belgium, Italy",,International Competition,"Joaquim de Almeida, Anna Galiena, Francesco Guzzo, Inigo Lezzi",,,,,,,90',"Horror, Thriller",,,"https:,,www.imdb.com,title,tt1484942,?ref_=nv_sr_srsg_0",,,,,"To say that Christopher Roth is a successful
writer, would be an understatement. Every
time a new book comes out, sales go through the
roof, while the critics drip their pencils in acid. You
see, Roth writes about serial killers and the like and
that is not something that is very much appreciated in
those highbrow literary circles. So Roth tells his editor
that he wants to switch genres, since he has the
strange feeling of being slowly eaten alive by his paper
nightmares. Sensing the troubled mind of his goose
with the golden eggs, his editor suggests a delightful
little holiday to Italy with the wife to get some fresh
air and inspiration. But even here, Christopher Roth
cannot shake off his reputation as one of the greatest
horror writers, especially when a local groupie starts
to execute the macabre stories of his books.
Maxime Alexandre aka Max Sender, encouraged by
his experience as a DOP in the States ( The Hills have
Eyes 1, Mirrors and The crazies – also presented at
BIFFF 2010 ), delights us with a tense and schizophrenic
script that brings some fresh air to the genre.
Christopher Roth is served by a three stars cast (Ben
Gazzara, Joaquim de Almeida, Anna Galiena), and a
smart mix of drama, thriller and horror that does not
take the audience for idiots."
2010,movie ,International Competition,,COLD SOULS,Sophie Barthes,2009,"USA, France",,International Competition,"Paul Giamatti, Dina Korzun, Emily Watson, David Strathairn",,,,,,,101',"Comedy, Drama",,,"https:,,www.imdb.com,title,tt1127877,?ref_=nv_sr_srsg_0",,,,,"Actor Paul Giamatti ( played by Paul Giamatti
) has difficulties with his part in Chekhov’s
Uncle Vania on Broadway. He just can’t seem
to connect with his character. Desperate, he visits
an alternative clinic that can extract souls and give
you some rest from the existential anxieties of life.
At first, Paul is satisfied with his inner being stored
in an icebox, but he soon starts to feel a little… stupid.
Fortunately, the clinic has foreseen everything :
he can rent somebody else’s soul. Unfortunately, it’s
that of a profoundly melancholic Russian poet. Even
worse, his own soul has been stolen and sold to the
girlfriend of a mobster in Sint-Petersburg who thinks
she’s gotten what makes Al Pacino tick.
French-born, American trained Sophie Barthes’ first
feature has nothing but lofty references and influences.
Think about the nutty world of Charlie Kauffman,
the neurotic characters of Woody Allen, the surreal
tales of Bunuel and Cortazar. And let’s certainly not
forget Gogol’s Dead Souls."
2010,movie ,International Competition,,HIDDEN,Pål Øie,2009,Norway,,International Competition,"Athur Berning, Knut Morten Brekke, Gabriel August Gjonnes, Agnes Karin Haaskjold",,,,,,,96',"Horror, Thriller",,,"https:,,www.imdb.com,title,tt1347007,?ref_=nm_flmg_dr_6",SKJULT,,,,"1989. Young Kai is being abused by his mother.
He runs through the woods to the nearby
road and involuntary causes an accident that costs
the life of a couple. Their surviving son Peter sees
it all happening before his own eyes. 19 years later
Kai returns to his native village after he’s informed
of his mother’s death. His homecoming puts a series
of strange events in motion around the spooky old
house in the woods where he used to live. A masked
figure emerges from the shadows and starts attacking
everybody in Kai’s vicinity. He suspects that Peter
is behind the assaults, but the villagers are hiding
something else, a mystery that Kai has to solve to
heal old traumas and new wounds.
Pal Oie, director of Dark Woods ( BIFFF 2004 ), uses
the sumptuous Norwegian woods, waterfalls and
mountains to maximum effect, creating a dreamlike
landscape full of unnameable tension. Stylistically
and visually, his second film is a big step ahead.
We’re immediately swept into the story thanks to the
hypnotic performance of Kristoffer Joner ( Next Door,
The Man Who Loved Yngve ) as Kai, a man having to
come to terms with the demons of his past. Hidden is
atmospheric Scandinavian horror at its best."
2010,movie ,International Competition,,INK,Jamin Winans,2009,USA,International,International Competition,"Chris Kelly, Quinn Hunchar, Jessica Duffy, Jennifer Batter",,,,,,,107',"Action, Drama, Fantasy",,,"https:,,www.imdb.com,title,tt1071804,?ref_=nv_sr_srsg_3",,,,,"When night falls and everybody goes to sleep,
two completely opposite forces appear. They
are invisible to us, but the power they have over our
dreams is real. Every night a battle takes place for our
soul. One force gives us hope and strength through our
dreams. The other side infuses us with desperation and
despair through nightmares. John is a merciless businessman,
whose family got sacrificed on the altar of his
career. When his wife dies in a car crash, his parents-inlaw
are awarded custody of their daughter Emma. One
night, Emma is kidnapped by Ink, a shadowy figure who
wants to join the ranks of the nightmare bringers. What
follows is a race against time to save John’s soul and to
rescue Emma from an eternal nightmare.
Ink is a contemporary fairytale that weaves an impressive
web between our reality and the world of dreams.
Even though the film finds inspiration in classics such
as Brazil, Donnie Darko, The Matrix, Dark City and Pan’s
Labyrinth, director Jamin Winans and his devoted cast
and crew succeed in creating a unique universe with
enchanting images and unforgettable characters. Years
of work were put into this little Indie pearl. Ink’s success
and popularity does not come from an expensive publicity
campaign, but from the word
of mouth recommendations of its
many enthusiastic fans."
2010,movie ,"International Competition, European Competition",,ONDINE,Neil Jordan,2009,"Ireland, USA",European,"International Competition, European Competition","Colin Farrell, Alicja Bachleda-Curus, Tony Curran, Stephen Rea",,,,,,,111',"Drama, Mystery, Romance",,,"https:,,www.imdb.com,title,tt1235796,?ref_=nv_sr_srsg_0",,,,,"One day, a simple fisherman finds a beautiful
and mysterious woman in his nets off the Irish
coast. She seems to be death, but comes miraculously
back to life before his eyes. The fisherman, Syracuse, is
an irresponsible loner. He’s divorced from his wife and
estranged from his wheelchair-bound daughter Annie.
The arrival of Ondine turns his world upside down. Annie
believes in local folklore and after a while the cynical
Syracuse also starts to think that Ondine is a myth
that has become reality : a woman full of love and hope,
sent to change his life. Syracuse becomes enchanted
by Ondine and sees the same magical transformation
in his daughter. Life, which seemed so hard, is now full
of possibilities. Will the confrontation with reality turn
out to be a hard landing or does such a thing as magic
really exist ?
With Ondine, the director of The Company of Wolves, The
Crying Game and Interview With The Vampire returns to
his Irish roots. Neil Jordan’s Ondine is a lyrical fairytale
that effortlessly blends myth and fantasy with the hard
life of an Irish fishing community. This contemporary fable
is beautifully captured through the lens of renowned
DOP Christopher Doyle ( Hero, In The Mood for Love ).
The performances of Colin Farrell
( In Bruges, Miami Vice ), Stephen
Rea ( The Crying Game, V For
Vendetta ) and the beautiful
Alicja Bachleda as Ondine
bring magic and chemistry
to the screen."
2010,movie ,International Competition,,ORPHAN,Jaume Collet-Serra,2009,"USA, Canada, Germany, France",,International Competition,"Vera Farmiga, Peter Sarsgaard, Isabelle Fuhrman, CCH Pounder",,,,,,,123',"Horror, Mystery, Thriller",,,"https:,,www.imdb.com,title,tt1148204,?ref_=nv_sr_srsg_3",,,,,"Kate Coleman can not stop thinking about her
third child, the one that came to the world stillborn.
She decides to adopt a girl. This is not an easy undertaking,
as Kate has a history with alcohol. While being
drunk, she caused an accident in which her daughter
Max lost her hearing. Her husband John finds the ideal
new daughter in the orphanage of Sister Abigail, who’s
relieved that she can finally say goodbye to Esther. She’s
9 years old, meticulously dressed, polite and always
carries a worn out Bible with her. She does warn her
adoptive parents that she’s “different”, but that’s not a
problem for Kate and John, who take her to their picture
perfect house on a hill. Esther soon becomes friends
with Max, but elder son Daniel doesn’t like his new sister
at all. Soon it goes from bad to worse. When Sister Abigail
suddenly dies, Esther unleashes her demons.
House of Wax director Jaume Collet-Serra scores
some big horror points with his contribution to the
demonic child subgenre. Everything works with Orphan,
from the beautiful production design and the
smart and scary script to the cast, led by Vera Farmiga
( The Departed, The Vintner’s Luck ), Peter Sarsgaard
( Jarhead, In The Electric Mist ), CCH Pounder
( Face/Off, Jarhead ) and revelation Isabelle Fuhrman
as Damien’s niece Esther. Orphan is intense, dramatic
and full of surprises, from the nightmarish opening to
the grand guignol like finale."
2010,movie ,International Competition,,POSSESSED by Yong-joo Lee,Yong-joo Lee,2009,South Korea,,International Competition,"Eun-kyung Shim, Young-nam Jang, Bo-yeon Kim, Chang-jik Lee",,,,,,,112',"Horror, Mystery, Thriller",,,"https:,,www.imdb.com,title,tt1535472,?ref_=nm_flmg_dr_2",BULSHINJIOK,,,,"He-jin returns home when her younger sister
Soo-jin disappears. He-jin is sick with worry.
Soo-jin never fully recovered mentally from the car
crash that killed their father. But their fanatically religious
mother doesn’t even call the police. All she does
is pray to God. When He-jin seeks help from a police
inspector, the man flatly tells her that this is just a
typical case of a teenage runaway. Soo-jin will come
home by herself. But when people in their apartment
building start committing suicide and leave behind
sorry notes addressed to Soo-jin, the case takes on
a dark and macabre turn. The inspector and He-jin
discover that Soo-jin had special gifts, like prayer
healing and fortune telling. Their mother thinks she’s
a messenger from God, but others believe she’s possessed
by an evil spirit.
If you think that Possessed is going to be just another
Asian ghost movie with a vengeful, longhaired
female ghost, you couldn’t be further from the truth.
The first feature film of Yong-joo Lee is a lot more
intelligent, ambitious and scary than the numerous
The Ring and The Grudge clones that washed over
us in recent years. Lee focuses on how the different
characters react to supernatural
phenomena and gives the audience
time to think about what
happens in stead of going
for the traditional shock
& scare bombardment.
Possessed is a strong
and promising debut from
a director who will continue
to surprise us in the years
to come."
2010,movie ,International Competition,,SUMMER WARS,Mamoru Hosoda,2009,Japan,,International Competition,"Sumiko Fuji, Ryunosuke Kamiki, Ayumu Saito, Nanami Sakuraba",,,,,,,114',"Animation, Action, Adventure",,,"https:,,www.imdb.com,title,tt1474276,?ref_=nv_sr_srsg_0",SAMA UOZU,,,,"Welcome to the world of Oz : the ultimate internet
community platform. Connecting through
computers, television or cell phones, millions of avatars
feed this biggest online social network, where people can
lead a life free from the limits of reality. Kenji, a shy high
school student, who’s very gifted in mathematics, has a
summer job maintaining the infrastructure of Oz. To his
big surprise, his dream girl, the beautiful Natsuki, invites
him to accompany her to Nagano, the city of her birth. He
finds himself amidst the traditional feast of the Jinnouchi
clan. Kenji soon figures out that he has only been invited
to play the part of Natsuki’s future husband for the sake
of making a good impression on her great-grandmother,
the matriarch of the clan. At the same time, Oz is attacked
by a virus, leading to global chaos. With the help of Kenji,
the Jinnouchi clan goes on a true family crusade to save
the virtual world and its inhabitants.
Summer Wars is a real treat for anime lovers. Its director,
Mamoru Hosada, amazed us in 2007 at the BIFFF with
the remarkable and highly praised The Girl Who Leapt
Through Time. The production was in the hands of the
revolutionary animation studio Madhouse ( Paprika, Hells ).
Hosada, who learned the tricks of the trade from Hayao
Miyazaki and who’s increasingly seen as the successor
to the Japanese Disney, weaves a
wonderful contrast between the
idyllic countryside and the tradition
values of Natsuki’s family
and the highly technological
universe of Oz. With its unforgettable
characters, its
astounding images and its
imaginative story, Summer
Wars has already assured itself
a place in the pantheon of
anime classics."
